mouse_id,genotype,session_id,seg_id,model,alpha,beta,alpha_pos,alpha_neg,kappa0,kappa1,p_win_stay,p_loss_switch,p_switch,npar,logLik,nll,aic,bic
482,WT,24,482__MOUSE PRL__24__WT__0.6,random,,,,,,,,,,,,60.9534361434451,123.90687228689,126.40668195722
482,WT,24,482__MOUSE PRL__24__WT__0.6,wsls,,,,,,,0.673913055786016,0.372093013706056,,,,58.1188851003554,120.237770200711,125.237389541371
482,WT,24,482__MOUSE PRL__24__WT__0.6,q-learning,0.999954602131298,0.287682193636913,,,,,,,,,,61.5948402100421,127.189680420084,132.189299760745
482,WT,24,482__MOUSE PRL__24__WT__0.6,assymetric q-learning,,2.49624476954716,0.999954602131298,0.00166887701542279,,,,,,,,56.8564975833005,119.712995166601,127.212424177592
482,WT,24,482__MOUSE PRL__24__WT__0.6,q-learning with stickiness,0.999954602131298,0.279642149168448,,,0.609613387959582,-0.536385733587605,,,,,,57.7264443400997,123.452888680199,133.45212736152
482,WT,24,482__MOUSE PRL__24__WT__0.6,q-learning dual-alpha with stickiness,,2.07563468073779,0.999954602131298,0.00155732982542965,0.422040405090038,0.288736234295602,,,,,,55.1304830432081,120.260966086416,132.760014438067
482,WT,24,482__MOUSE PRL__24__WT__0.6,hmm,,,,,,,,,0.0337078651685393,10,-55.808484729274,55.808484729274,131.616969458548,156.615066161851
482,WT,25,482__MOUSE PRL__25__WT__0.6,random,,,,,,,,,,,,59.666917811426,121.333835622852,123.833645293182
482,WT,25,482__MOUSE PRL__25__WT__0.6,wsls,,,,,,,0.642857154024081,0.545454559149611,,,,59.9288194759582,123.857638951916,128.857258292577
482,WT,25,482__MOUSE PRL__25__WT__0.6,q-learning,0.024036320811004,1.69466370740749,,,,,,,,,,60.2573550172005,124.514710034401,129.514329375062
482,WT,25,482__MOUSE PRL__25__WT__0.6,assymetric q-learning,,1.04643853827868,0.0879101819654187,4.53978687024344e-05,,,,,,,,60.1248525407891,126.249705081578,133.749134092569
482,WT,25,482__MOUSE PRL__25__WT__0.6,q-learning with stickiness,0.000146932850362408,148.413159102577,,,-0.0863425223626797,2.42757499992632,,,,,,58.1452871810218,124.290574362044,134.289813043365
482,WT,25,482__MOUSE PRL__25__WT__0.6,q-learning dual-alpha with stickiness,,3.09889026461363,0.0081559454195003,4.53978687024344e-05,-0.0842498147724619,2.39700785705011,,,,,,58.1433177811952,126.28663556239,138.785683914042
482,WT,25,482__MOUSE PRL__25__WT__0.6,hmm,,,,,,,,,0.426966292134831,10,-58.7976106934791,58.7976106934791,137.595221386958,162.593318090261
482,WT,26,482__MOUSE PRL__26__WT__0.6,random,,,,,,,,,,,,62.361022198642,126.722044397284,129.221854067614
482,WT,26,482__MOUSE PRL__26__WT__0.6,wsls,,,,,,,0.724137940129329,0.612903227745882,,,,55.5456812059354,115.091362411871,120.090981752531
