mouse_id,genotype,session_id,seg_id,random,wsls,q-learning,assymetric q-learning,q-learning with stickiness,q-learning dual-alpha with stickiness,hmm
482,WT,24,482__MOUSE PRL__24__WT__0.6,126.40668195722,125.237389541371,132.189299760745,127.212424177592,133.45212736152,132.760014438067,156.615066161851
482,WT,25,482__MOUSE PRL__25__WT__0.6,123.833645293182,128.857258292577,129.514329375062,133.749134092569,134.289813043365,138.785683914042,162.593318090261
482,WT,26,482__MOUSE PRL__26__WT__0.6,129.221854067614,120.090981752531,118.644440460856,122.796659696336,127.432911698817,131.626886107637,164.269958588391
483,NL3,24,483__MOUSE PRL__24__NL3__0.6,121.647063326851,127.663783852882,133.737904891815,135.927372022783,136.46899630575,139.035327759872,157.446925058479
483,NL3,25,483__MOUSE PRL__25__NL3__0.6,129.221854067614,133.658361715997,133.71893693724,137.259658020827,142.472589786096,146.210649794128,167.935240085935
483,NL3,26,483__MOUSE PRL__26__NL3__0.6,129.26630217076,130.433495201962,127.632745892956,131.681885098686,136.44257316554,139.52995885095,167.00894595303
484,NL3,24,484__MOUSE PRL__24__NL3__0.6,128.152893457488,126.376432170975,133.196869078228,136.014788546322,135.242988564985,139.010839550251,159.323591193237
484,NL3,25,484__MOUSE PRL__25__NL3__0.6,128.554251644823,131.650487279127,132.802737454653,137.302426312535,139.666398901134,144.166189029761,166.061152704044
484,NL3,26,484__MOUSE PRL__26__NL3__0.6,129.088465819026,133.407998967265,132.975281461013,136.116636393923,136.659655008527,141.04352629648,166.289990327954
485,NL3,24,485__MOUSE PRL__24__NL3__0.6,126.40668195722,130.389695416396,125.725217648657,130.224511725121,134.352179596417,138.846066549475,162.949719806579
485,NL3,25,485__MOUSE PRL__25__NL3__0.6,126.40668195722,133.363303267821,133.76615892115,138.265968593875,142.642356238595,147.1421659292,164.917104375493
485,NL3,26,485__MOUSE PRL__26__NL3__0.6,128.152893457488,126.840333446624,127.872487650279,126.199170502262,132.64291605433,132.931565870746,160.702046958323
494,NL3,24,494__MOUSE PRL__24__NL3__0.6,128.152893457488,131.440601938725,130.262314759028,134.512355667198,136.02622711441,140.510395383218,166.589747425395
494,NL3,25,494__MOUSE PRL__25__NL3__0.6,128.866005346458,130.137882392707,127.366008167363,130.800557165815,132.386351583032,136.290774266619,167.184830198495
494,NL3,26,494__MOUSE PRL__26__NL3__0.6,128.152893457488,129.922941212222,132.003294847661,136.247891850035,135.324143386226,139.811797700893,162.278202861962
