mouse_id,genotype,session_id,seg_id,random,wsls,q-learning,assymetric q-learning,q-learning with stickiness,q-learning dual-alpha with stickiness,hmm
482,WT,1,482__MOUSE DRL Overtraining__1__WT__1,129.088465819026,95.6022936932736,92.6035254081273,96.5823107466542,99.2739903351939,103.733626310564,151.634993164944
482,WT,2,482__MOUSE DRL Overtraining__2__WT__1,128.554251644823,87.8476149878424,95.7211203071718,92.7967285744438,101.863373021134,100.634770622432,143.742562802123
482,WT,3,482__MOUSE DRL Overtraining__3__WT__1,129.088465819026,55.082608598233,62.9906868507151,57.7846826011122,64.6153641678389,61.3382233692152,137.29676252298
482,WT,4,482__MOUSE DRL Overtraining__4__WT__1,128.866005346458,73.1816642221935,92.6518757836251,96.866498069955,91.7837844368689,96.1935714085084,131.772427842504
482,WT,5,482__MOUSE DRL Overtraining__5__WT__1,129.088465819026,82.7722549746687,90.1798471624592,94.6796568327917,97.7031236744641,102.202933344792,144.506107921918
482,WT,6,482__MOUSE DRL Overtraining__6__WT__1,129.221854067614,70.4565365475916,70.3300692467368,74.7954346597809,78.5140876058518,82.9535966475744,131.732918346326
483,NL3,1,483__MOUSE DRL Overtraining__1__NL3__1,128.152893457488,92.6826159568752,92.4738520876473,96.791236734588,100.95677488108,105.259563042054,147.660176833995
483,NL3,2,483__MOUSE DRL Overtraining__2__NL3__1,127.661527393424,101.87095065674,93.7737582290782,97.7701596670949,102.451461805274,106.433011818845,151.482330752914
483,NL3,3,483__MOUSE DRL Overtraining__3__NL3__1,129.221854067614,108.406442445901,119.485276674986,121.693011921311,121.028757376619,124.462829649278,154.235111814557
483,NL3,4,483__MOUSE DRL Overtraining__4__NL3__1,128.554251644823,87.8519376602129,88.2078431541863,92.5269200524894,95.4887775858942,99.8493149148475,149.429291827262
483,NL3,5,483__MOUSE DRL Overtraining__5__NL3__1,129.221854067614,96.9525498551996,97.2695299275644,99.5488008380872,105.805481624851,108.160837232316,155.447705735866
483,NL3,6,483__MOUSE DRL Overtraining__6__NL3__1,129.088465819026,95.0371653438797,95.7445889608143,100.151382200176,104.180304369592,108.648896553553,150.505529374364
484,NL3,1,484__MOUSE DRL Overtraining__1__NL3__1,128.866005346458,82.5412560308986,94.8475430213886,99.3473526917187,88.7178986594892,93.2177083298181,137.010845197342
484,NL3,2,484__MOUSE DRL Overtraining__2__NL3__1,128.152893457488,94.3626807342864,116.781755343211,121.084977198348,105.953692001302,109.54457282903,138.289095339678
484,NL3,3,484__MOUSE DRL Overtraining__3__NL3__1,128.866005346458,87.202976695305,109.343258459265,112.260264135638,104.333409224296,107.673123756548,139.679165391412
484,NL3,4,484__MOUSE DRL Overtraining__4__NL3__1,128.866005346458,88.2780243673611,85.8488466351954,87.9884344758018,93.6376998947651,96.207917842654,141.19074264768
484,NL3,5,484__MOUSE DRL Overtraining__5__NL3__1,127.661527393424,86.9158614803428,91.9769243960245,96.4727428744734,99.4645399378095,103.960690758815,144.837857856871
484,NL3,6,484__MOUSE DRL Overtraining__6__NL3__1,127.661527393424,72.2744439178001,95.9379070454773,99.8883177858324,90.0828443160422,94.250856083395,128.544621696593
485,NL3,1,485__MOUSE DRL Overtraining__1__NL3__1,128.152893457488,111.456407179537,109.772296736369,113.863955521061,115.960891253903,120.399862154037,153.94006696774
485,NL3,2,485__MOUSE DRL Overtraining__2__NL3__1,128.554251644823,111.426526002532,106.846617783605,109.037717880771,113.523607339702,114.678775550867,154.600919997043
485,NL3,3,485__MOUSE DRL Overtraining__3__NL3__1,125.641909731636,92.2630776930671,87.0866858542647,91.5864955245951,95.8384376883566,100.338247379446,141.819842007597
485,NL3,4,485__MOUSE DRL Overtraining__4__NL3__1,129.221854067614,100.106399249149,100.964160050704,105.378670945614,106.973358929155,111.365170873582,147.559439971645
485,NL3,5,485__MOUSE DRL Overtraining__5__NL3__1,128.554251644823,108.669119099256,104.70150334564,109.190302232294,113.042282897902,117.531470054121,155.74192204652
485,NL3,6,485__MOUSE DRL Overtraining__6__NL3__1,128.554251644823,103.833487120298,106.527939261383,110.596183004587,115.132346602113,119.257403964728,158.384525347198
494,NL3,1,494__MOUSE DRL Overtraining__1__NL3__1,129.221854067614,114.274135651653,117.05340769058,121.55321736091,123.226857412515,127.726667082933,158.777343305069
494,NL3,2,494__MOUSE DRL Overtraining__2__NL3__1,129.221854067614,113.692641127416,112.962544593336,117.439284328462,120.360317067966,124.787263975884,162.677332399447
494,NL3,3,494__MOUSE DRL Overtraining__3__NL3__1,127.661527393424,126.708133338754,128.673599562372,132.895912700571,136.788389593466,140.933572341091,166.351788297431
494,NL3,4,494__MOUSE DRL Overtraining__4__NL3__1,127.079655457744,116.609252350061,110.145984330217,113.615926307245,118.955319542359,121.776341454773,155.033343938555
494,NL3,5,494__MOUSE DRL Overtraining__5__NL3__1,126.40668195722,116.076948608829,111.714055112315,115.773730477195,119.217739080644,122.902400318417,162.434462837538
