mouse_id,genotype,session_id,seg_id,random,wsls,q-learning,assymetric q-learning,q-learning with stickiness,q-learning dual-alpha with stickiness,hmm
482,WT,1,482__MOUSE DRL Overtraining__1__WT__1,62.2943280743479,43.3013371763066,41.8019530337334,41.5414408678317,40.6373758269364,40.6172889794561,53.3184482308209
482,WT,2,482__MOUSE DRL Overtraining__2__WT__1,62.0272209872465,39.4239978235909,43.3607504832557,39.6486497817265,41.9320671699067,39.0678611353903,49.3722330494101
482,WT,3,482__MOUSE DRL Overtraining__3__WT__1,62.2943280743479,23.0414946287862,26.9955337550273,22.1426267950607,23.3080627432589,19.4195875087819,46.1493329098389
482,WT,4,482__MOUSE DRL Overtraining__4__WT__1,62.1830978380636,32.0910224407665,41.8261282214823,41.6835345294821,36.8922728777739,36.8472615284285,43.3871655696005
482,WT,5,482__MOUSE DRL Overtraining__5__WT__1,62.2943280743479,36.8863178170041,40.5901139108993,40.5901139109004,39.8519424965715,39.8519424965704,49.7540056093078
482,WT,6,482__MOUSE DRL Overtraining__6__WT__1,62.361022198642,30.7284586034655,30.6652249530381,30.6480028243951,30.2574244622654,30.2272741479615,43.3674108215119
483,NL3,1,483__MOUSE DRL Overtraining__1__NL3__1,61.8265418935791,41.8414983081073,41.7371163734934,41.6459038617986,41.4787680998793,41.3802573452013,51.331040065346
483,NL3,2,483__MOUSE DRL Overtraining__2__NL3__1,61.5808588615471,46.4356656580398,42.3870694442089,42.135365328052,42.2261115619764,41.9669817335966,53.2421170248054
483,NL3,3,483__MOUSE DRL Overtraining__3__NL3__1,62.361022198642,49.70341155262,55.2428286671628,54.0967914551599,51.5147593476489,50.9818906488135,54.6185075556272
483,NL3,4,483__MOUSE DRL Overtraining__4__NL3__1,62.0272209872465,39.4261591597762,39.6041119067629,39.5137455207493,38.7447694522866,38.6751332815981,52.2155975619795
483,NL3,5,483__MOUSE DRL Overtraining__5__NL3__1,62.361022198642,43.9764652572695,44.1349552934519,43.0246859135482,43.9031214717648,42.8308944403323,55.2248045162815
483,NL3,6,483__MOUSE DRL Overtraining__6__NL3__1,62.2943280743479,43.0187730016096,43.3724848100769,43.3259765945927,43.0905328441354,43.0749241009509,52.7537163355308
484,NL3,1,484__MOUSE DRL Overtraining__1__NL3__1,62.1830978380636,36.770818345119,42.9239618403641,42.923961840364,35.359329989084,35.3593299890834,46.0063742470196
484,NL3,2,484__MOUSE DRL Overtraining__2__NL3__1,61.8265418935791,42.6815306968129,53.8910680012752,53.7927740936786,43.9772266599904,43.5227622386893,46.6454993181878
484,NL3,3,484__MOUSE DRL Overtraining__3__NL3__1,62.1830978380636,39.1016786773222,50.1718195593021,49.3804175623237,43.1670852714874,42.5870377024485,47.3405343440544
484,NL3,4,484__MOUSE DRL Overtraining__4__NL3__1,62.1830978380636,39.6392025133503,38.4246136472674,37.2445027324055,37.819230606722,36.8544347455013,48.0963229721887
484,NL3,5,484__MOUSE DRL Overtraining__5__NL3__1,61.5808588615471,38.9581210698411,41.488652527682,41.4866569317413,40.7326506282442,40.7308212035821,49.9198805767844
484,NL3,6,484__MOUSE DRL Overtraining__6__NL3__1,61.5808588615471,31.6374122885698,43.4691438524084,43.1944443874208,36.0418028173606,35.8759038658718,41.7732624966451
485,NL3,1,485__MOUSE DRL Overtraining__1__NL3__1,61.8265418935791,51.2283939194382,50.386338697854,50.1822632550349,48.9808262862911,48.9504069011928,54.4709851322185
485,NL3,2,485__MOUSE DRL Overtraining__2__NL3__1,62.0272209872465,51.2134533309357,48.9234992214722,47.7691444348901,47.7621843291904,46.089863599608,54.80141164687
485,NL3,3,485__MOUSE DRL Overtraining__3__NL3__1,60.5710500306531,41.6317291762033,39.0435332568021,39.0435332568021,38.9195995035178,38.9195995138973,48.4108726521474
485,NL3,4,485__MOUSE DRL Overtraining__4__NL3__1,62.361022198642,45.5533899542443,45.9822703550219,45.9396209673115,44.487060123917,44.4330612609655,51.2806716341712
485,NL3,5,485__MOUSE DRL Overtraining__5__NL3__1,62.0272209872465,49.8347498792976,47.8509420024899,47.8454366106517,47.5215221082905,47.5162108512351,55.3719126716087
485,NL3,6,485__MOUSE DRL Overtraining__6__NL3__1,62.0272209872465,47.4169338898188,48.7641599603611,48.5483769967983,48.5665539603958,48.3791778065383,56.6932143219475
494,NL3,1,494__MOUSE DRL Overtraining__1__NL3__1,62.361022198642,52.6372581554965,54.0268941749597,54.0268941749596,52.6138093655968,52.6138093656406,56.8896233008833
