mouse_id,genotype,session_id,seg_id,model,alpha,beta,alpha_pos,alpha_neg,kappa0,kappa1,p_win_stay,p_loss_switch,p_switch,npar,logLik,nll,aic,bic
546,WT,5,546__MOUSE DRL Overtraining__5__WT__1,random,,,,,,,,,,,,62.2943280743479,126.588656148696,129.088465819026
546,WT,5,546__MOUSE DRL Overtraining__5__WT__1,wsls,,,,,,,0.898550736669357,0.700000014042127,,,,35.5600791226858,75.1201582453717,80.1197775860322
546,WT,5,546__MOUSE DRL Overtraining__5__WT__1,q-learning,0.999954602131298,1.75789793055991,,,,,,,,,,43.6444605004059,91.2889210008117,96.2885403414722
546,WT,5,546__MOUSE DRL Overtraining__5__WT__1,assymetric q-learning,,1.75789796240904,0.999954602131298,0.999954602131298,,,,,,,,43.6444605004058,93.2889210008116,100.788350011802
546,WT,5,546__MOUSE DRL Overtraining__5__WT__1,q-learning with stickiness,0.999954602131298,1.09828656851464,,,-0.0125731265748049,2.96913804389864,,,,,,40.3248806061675,88.649761212335,98.648999893656
546,WT,5,546__MOUSE DRL Overtraining__5__WT__1,q-learning dual-alpha with stickiness,,1.09828671814184,0.999954602131298,0.999954602131298,-0.0125728740965302,2.96913756584927,,,,,,40.3248806061672,90.6497612123344,103.148809563986
546,WT,5,546__MOUSE DRL Overtraining__5__WT__1,hmm,,,,,,,,,0.235955056179775,10,-48.5309956689618,48.5309956689618,117.061991337924,142.060088041226
546,WT,6,546__MOUSE DRL Overtraining__6__WT__1,random,,,,,,,,,,,,60.9534361434451,123.90687228689,126.40668195722
546,WT,6,546__MOUSE DRL Overtraining__6__WT__1,wsls,,,,,,,0.828571444542644,0.736842121000218,,,,43.713588142245,91.42717628449,96.4267956251506
546,WT,6,546__MOUSE DRL Overtraining__6__WT__1,q-learning,0.999954602131298,1.59265972527893,,,,,,,,,,45.4267027552714,94.8534055105428,99.8530248512034
546,WT,6,546__MOUSE DRL Overtraining__6__WT__1,assymetric q-learning,,1.59265952922224,0.999954602131298,0.999954602131298,,,,,,,,45.4267027552711,96.8534055105422,104.352834521533
546,WT,6,546__MOUSE DRL Overtraining__6__WT__1,q-learning with stickiness,0.999954602131298,1.41068985280768,,,0.20637232413639,0.269184185251521,,,,,,45.0073966092351,98.0147932184701,108.014031899791
546,WT,6,546__MOUSE DRL Overtraining__6__WT__1,q-learning dual-alpha with stickiness,,1.41068980951379,0.999954602131298,0.999954602131298,0.206372940510723,0.269181976956253,,,,,,45.007396609235,100.01479321847,112.513841570121
546,WT,6,546__MOUSE DRL Overtraining__6__WT__1,hmm,,,,,,,,,0.134831460674157,10,-52.3250173650074,52.3250173650074,124.650034730015,149.648131433317
554,WT,1,554__MOUSE DRL Overtraining__1__WT__1,random,,,,,,,,,,,,62.2943280743479,126.588656148696,129.088465819026
554,WT,1,554__MOUSE DRL Overtraining__1__WT__1,wsls,,,,,,,0.924242434120259,0.695652187642044,,,,32.5334412447083,69.0668824894166,74.0665018300772
554,WT,1,554__MOUSE DRL Overtraining__1__WT__1,q-learning,0.999954602131298,1.88712043023023,,,,,,,,,,39.2968229466537,82.5936458933075,87.593265233968
554,WT,1,554__MOUSE DRL Overtraining__1__WT__1,assymetric q-learning,,2.10488670951229,0.689044973363876,0.999954602131298,,,,,,,,38.6404799938538,83.2809599877076,90.7803889986984
554,WT,1,554__MOUSE DRL Overtraining__1__WT__1,q-learning with stickiness,0.999954602131298,1.57550769135088,,,0.288843918265191,0.520123552297737,,,,,,38.7440195686037,85.4880391372074,95.4872778185285
554,WT,1,554__MOUSE DRL Overtraining__1__WT__1,q-learning dual-alpha with stickiness,,1.82950110252355,0.686405289616953,0.999954602131298,0.28002900472402,0.27771947799681,,,,,,38.2329426683107,86.4658853366215,98.9649336882728
554,WT,1,554__MOUSE DRL Overtraining__1__WT__1,hmm,,,,,,,,,0.235955056179775,10,-48.4627987807937,48.4627987807937,116.925597561587,141.92369426489
554,WT,2,554__MOUSE DRL Overtraining__2__WT__1,random,,,,,,,,,,,,62.3832462502151,126.76649250043,129.26630217076
554,WT,2,554__MOUSE DRL Overtraining__2__WT__1,wsls,,,,,,,0.811594213775747,0.700000005724088,,,,46.2997457107004,96.5994914214007,101.599110762061
554,WT,2,554__MOUSE DRL Overtraining__2__WT__1,q-learning,0.999954602131298,1.5622059544382,,,,,,,,,,44.9824216724203,93.9648433448406,98.9644626855011
554,WT,2,554__MOUSE DRL Overtraining__2__WT__1,assymetric q-learning,,1.56220581799299,0.999954602131298,0.999954602131298,,,,,,,,44.9824216724208,95.9648433448417,103.464272355832
554,WT,2,554__MOUSE DRL Overtraining__2__WT__1,q-learning with stickiness,0.999954602131298,1.93144943046659,,,1.27980115268433,-5.07966693977197,,,,,,42.8412296803442,93.6824593606883,103.681698042009
554,WT,2,554__MOUSE DRL Overtraining__2__WT__1,q-learning dual-alpha with stickiness,,1.93144909878683,0.999954602131298,0.999954602131298,1.27980146395595,-5.07966897203207,,,,,,42.8412296803445,95.6824593606891,108.18150771234
554,WT,2,554__MOUSE DRL Overtraining__2__WT__1,hmm,,,,,,,,,0.168539325842697,10,-53.9620478084953,53.9620478084953,127.924095616991,152.922192320293
554,WT,3,554__MOUSE DRL Overtraining__3__WT__1,random,,,,,,,,,,,,62.1830978380636,126.366195676127,128.866005346458
554,WT,3,554__MOUSE DRL Overtraining__3__WT__1,wsls,,,,,,,0.984615387009469,0.583333339377392,,,,22.1604407725539,48.3208815451079,53.3205008857684
554,WT,3,554__MOUSE DRL Overtraining__3__WT__1,q-learning,0.999954602131298,3.48133658065047,,,,,,,,,,24.9353733232936,53.8707466465872,58.8703659872477
554,WT,3,554__MOUSE DRL Overtraining__3__WT__1,assymetric q-learning,,3.49455651999956,0.999954602131298,0.991863067197844,,,,,,,,24.934328125691,55.868656251382,63.3680852623728
554,WT,3,554__MOUSE DRL Overtraining__3__WT__1,q-learning with stickiness,0.999954602131298,3.05110454585085,,,-0.308471354297004,3.00148537435756,,,,,,24.476218438537,56.9524368770739,66.951675558395
554,WT,3,554__MOUSE DRL Overtraining__3__WT__1,q-learning dual-alpha with stickiness,,3.05110493257535,0.999954602131298,0.999954602131298,-0.308471304601943,3.00148338971739,,,,,,24.4762184385366,58.9524368770733,71.4514852287246
554,WT,3,554__MOUSE DRL Overtraining__3__WT__1,hmm,,,,,,,,,0.168539325842697,10,-40.2307218699414,40.2307218699414,100.461443739883,125.459540443185
554,WT,4,554__MOUSE DRL Overtraining__4__WT__1,random,,,,,,,,,,,,62.361022198642,126.722044397284,129.221854067614
554,WT,4,554__MOUSE DRL Overtraining__4__WT__1,wsls,,,,,,,0.968253973876216,0.538461541498422,,,,27.5058624440235,59.011724888047,64.0113442287075
554,WT,4,554__MOUSE DRL Overtraining__4__WT__1,q-learning,0.999954602131298,2.75690916287656,,,,,,,,,,31.0941665499244,66.1883330998489,71.1879524405094
554,WT,4,554__MOUSE DRL Overtraining__4__WT__1,assymetric q-learning,,2.91187060067181,0.999954602131298,0.876371405996878,,,,,,,,31.01851826683,68.0370365336601,75.5364655446509
554,WT,4,554__MOUSE DRL Overtraining__4__WT__1,q-learning with stickiness,0.999954602131298,1.96262252124876,,,0.123301431096388,3.3864546615639,,,,,,29.819573802746,67.639147605492,77.6383862868131
554,WT,4,554__MOUSE DRL Overtraining__4__WT__1,q-learning dual-alpha with stickiness,,2.06982529651337,0.999954602131298,0.844689122530302,0.0572916453655839,3.56521889251262,,,,,,29.8038605586577,69.6077211173154,82.1067694689668
554,WT,4,554__MOUSE DRL Overtraining__4__WT__1,hmm,,,,,,,,,0.179775280898876,10,-41.912588324712,41.912588324712,103.825176649424,128.823273352727
554,WT,5,554__MOUSE DRL Overtraining__5__WT__1,random,,,,,,,,,,,,62.1830978380636,126.366195676127,128.866005346458
554,WT,5,554__MOUSE DRL Overtraining__5__WT__1,wsls,,,,,,,0.924242421536617,0.608695645189769,,,,33.7944080332924,71.5888160665848,76.5884354072453
554,WT,5,554__MOUSE DRL Overtraining__5__WT__1,q-learning,0.999954602131298,1.79179261502146,,,,,,,,,,40.5899860823886,85.1799721647772,90.1795915054378
554,WT,5,554__MOUSE DRL Overtraining__5__WT__1,assymetric q-learning,,1.79179254521509,0.999954602131298,0.999954602131298,,,,,,,,40.5899860823887,87.1799721647774,94.6794011757682
554,WT,5,554__MOUSE DRL Overtraining__5__WT__1,q-learning with stickiness,0.999954602131298,1.03772537281042,,,0.035522000482605,3.93364815002757,,,,,,37.8369279139503,83.6738558279006,93.6730945092216
554,WT,5,554__MOUSE DRL Overtraining__5__WT__1,q-learning dual-alpha with stickiness,,1.03772509286517,0.999954602131298,0.999954602131298,0.0355219709813191,3.9336485185198,,,,,,37.836927913951,85.673855827902,98.1729041795533
554,WT,5,554__MOUSE DRL Overtraining__5__WT__1,hmm,,,,,,,,,0.213483146067416,10,-46.0063661631139,46.0063661631139,112.012732326228,137.01082902953
554,WT,6,554__MOUSE DRL Overtraining__6__WT__1,random,,,,,,,,,,,,62.3832462502151,126.76649250043,129.26630217076
554,WT,6,554__MOUSE DRL Overtraining__6__WT__1,wsls,,,,,,,0.915492960056246,0.72222220083472,,,,31.8928495248691,67.7856990497381,72.7853183903986
554,WT,6,554__MOUSE DRL Overtraining__6__WT__1,q-learning,0.999954602131298,2.38267748651831,,,,,,,,,,33.734487682771,71.468975365542,76.4685947062026
554,WT,6,554__MOUSE DRL Overtraining__6__WT__1,assymetric q-learning,,2.43199903465275,0.999954602131298,0.955138101179118,,,,,,,,33.7098894721037,73.4197789442074,80.9192079551982
554,WT,6,554__MOUSE DRL Overtraining__6__WT__1,q-learning with stickiness,0.999954602131298,2.18537887134001,,,-0.639993903963403,2.87821092463528,,,,,,33.2583857150232,74.5167714300465,84.5160101113675
554,WT,6,554__MOUSE DRL Overtraining__6__WT__1,q-learning dual-alpha with stickiness,,2.28196506456869,0.999954602131298,0.919514357654458,-0.704033987754248,3.02845624902061,,,,,,33.1993149620012,76.3986299240024,88.8976782756537
554,WT,6,554__MOUSE DRL Overtraining__6__WT__1,hmm,,,,,,,,,0.213483146067416,10,-46.1288352137687,46.1288352137687,112.257670427537,137.25576713084
555,NL3,1,555__MOUSE DRL Overtraining__1__NL3__1,random,,,,,,,,,,,,62.361022198642,126.722044397284,129.221854067614
555,NL3,1,555__MOUSE DRL Overtraining__1__NL3__1,wsls,,,,,,,0.910447769289688,0.636363643175087,,,,35.314289175645,74.62857835129,79.6281976919506
555,NL3,1,555__MOUSE DRL Overtraining__1__NL3__1,q-learning,0.875398717071986,2.18013535997592,,,,,,,,,,39.1895254801679,82.3790509603358,87.3786703009963
555,NL3,1,555__MOUSE DRL Overtraining__1__NL3__1,assymetric q-learning,,2.49786573825359,0.999954602131298,0.640964547237383,,,,,,,,38.5268725269472,83.0537450538944,90.5531740648852
555,NL3,1,555__MOUSE DRL Overtraining__1__NL3__1,q-learning with stickiness,0.823421043472342,1.69539438144965,,,-0.130941420998699,3.08084463998006,,,,,,37.1896130460277,82.3792260920554,92.3784647733764
555,NL3,1,555__MOUSE DRL Overtraining__1__NL3__1,q-learning dual-alpha with stickiness,,2.12527669582444,0.999954602131298,0.521515128143551,-0.305352278029565,3.50368902925741,,,,,,36.5830401876243,83.1660803752486,95.6651287268999
555,NL3,1,555__MOUSE DRL Overtraining__1__NL3__1,hmm,,,,,,,,,0.224719101123596,10,-47.2888392372584,47.2888392372584,114.577678474517,139.575775177819
555,NL3,2,555__MOUSE DRL Overtraining__2__NL3__1,random,,,,,,,,,,,,62.3832462502151,126.76649250043,129.26630217076
555,NL3,2,555__MOUSE DRL Overtraining__2__NL3__1,wsls,,,,,,,0.870967755841364,0.518518520069029,,,,43.2312593259494,90.4625186518988,95.4621379925594
555,NL3,2,555__MOUSE DRL Overtraining__2__NL3__1,q-learning,0.999954602131298,1.31731819396522,,,,,,,,,,49.7797472035486,103.559494407097,108.559113747758
555,NL3,2,555__MOUSE DRL Overtraining__2__NL3__1,assymetric q-learning,,1.32792299125358,0.951958334355699,0.999954602131298,,,,,,,,49.7741244486681,105.548248897336,113.047677908327
555,NL3,2,555__MOUSE DRL Overtraining__2__NL3__1,q-learning with stickiness,0.999954602131298,0.727458602869446,,,0.382551429774246,2.73888977280894,,,,,,44.8843220485716,97.7686440971431,107.767882778464
555,NL3,2,555__MOUSE DRL Overtraining__2__NL3__1,q-learning dual-alpha with stickiness,,0.735110679878666,0.946638929490483,0.999954602131298,0.382593878367507,2.73727791566964,,,,,,44.8820159744217,99.7640319488434,112.263080300495
555,NL3,2,555__MOUSE DRL Overtraining__2__NL3__1,hmm,,,,,,,,,0.247191011235955,10,-49.7694525651604,49.7694525651604,119.538905130321,144.537001833623
555,NL3,3,555__MOUSE DRL Overtraining__3__NL3__1,random,,,,,,,,,,,,62.1830978380636,126.366195676127,128.866005346458
555,NL3,3,555__MOUSE DRL Overtraining__3__NL3__1,wsls,,,,,,,0.876923090275266,0.58333333997439,,,,41.2395035075649,86.4790070151298,91.4786263557903
555,NL3,3,555__MOUSE DRL Overtraining__3__NL3__1,q-learning,0.999954602131298,1.40402149672261,,,,,,,,,,48.4193751577981,100.838750315596,105.838369656257
555,NL3,3,555__MOUSE DRL Overtraining__3__NL3__1,assymetric q-learning,,1.43637422967606,0.999954602131298,0.935069844078047,,,,,,,,48.3982122095733,102.796424419147,110.295853430137
555,NL3,3,555__MOUSE DRL Overtraining__3__NL3__1,q-learning with stickiness,0.999954602131298,0.950041463383876,,,0.491206647372298,1.35523715093122,,,,,,44.5867890531447,97.1735781062894,107.17281678761
555,NL3,3,555__MOUSE DRL Overtraining__3__NL3__1,q-learning dual-alpha with stickiness,,0.96368072430429,0.999954602131298,0.949894967384805,0.486331523061364,1.37302165134439,,,,,,44.5808876154484,99.1617752308969,111.660823582548
555,NL3,3,555__MOUSE DRL Overtraining__3__NL3__1,hmm,,,,,,,,,0.247191011235955,10,-49.6730129600156,49.6730129600156,119.346025920031,144.344122623334
555,NL3,4,555__MOUSE DRL Overtraining__4__NL3__1,random,,,,,,,,,,,,62.361022198642,126.722044397284,129.221854067614
555,NL3,4,555__MOUSE DRL Overtraining__4__NL3__1,wsls,,,,,,,0.967213113637333,0.499999991936298,,,,28.903570399253,61.8071407985061,66.8067601391666
555,NL3,4,555__MOUSE DRL Overtraining__4__NL3__1,q-learning,0.999954602131298,3.01234011695076,,,,,,,,,,30.1313532029909,64.2627064059817,69.2623257466423
555,NL3,4,555__MOUSE DRL Overtraining__4__NL3__1,assymetric q-learning,,4.09575616021168,0.501115629108628,0.999954602131298,,,,,,,,29.0030202625613,64.0060405251226,71.5054695361134
555,NL3,4,555__MOUSE DRL Overtraining__4__NL3__1,q-learning with stickiness,0.999954602131298,2.79046503093341,,,0.331539943347592,-0.286528946757809,,,,,,29.7610889765995,67.522177953199,77.52141663452
555,NL3,4,555__MOUSE DRL Overtraining__4__NL3__1,q-learning dual-alpha with stickiness,,4.09795154964559,0.484726991117375,0.999954602131298,0.288295815801473,-0.871019002351061,,,,,,28.6540083716434,67.3080167432868,79.8070650949381
555,NL3,4,555__MOUSE DRL Overtraining__4__NL3__1,hmm,,,,,,,,,0.179775280898876,10,-41.7954269053456,41.7954269053456,103.590853810691,128.588950513994
555,NL3,5,555__MOUSE DRL Overtraining__5__NL3__1,random,,,,,,,,,,,,62.2943280743479,126.588656148696,129.088465819026
555,NL3,5,555__MOUSE DRL Overtraining__5__NL3__1,wsls,,,,,,,0.904761912550476,0.576923085482248,,,,38.2190648325321,80.4381296650641,85.4377490057247
555,NL3,5,555__MOUSE DRL Overtraining__5__NL3__1,q-learning,0.999954602131298,1.74526587764975,,,,,,,,,,42.1969987796169,88.3939975592337,93.3936168998943
555,NL3,5,555__MOUSE DRL Overtraining__5__NL3__1,assymetric q-learning,,1.74526588734964,0.999954602131298,0.999954602131298,,,,,,,,42.1969987796169,90.3939975592337,97.8934265702245
555,NL3,5,555__MOUSE DRL Overtraining__5__NL3__1,q-learning with stickiness,0.999954602131298,1.36597851215794,,,0.489564552877838,0.4073724393669,,,,,,40.7075283817954,89.4150567635907,99.4142954449118
555,NL3,5,555__MOUSE DRL Overtraining__5__NL3__1,q-learning dual-alpha with stickiness,,1.36597823091399,0.999954602131298,0.999954602131298,0.489564228798129,0.407374261573704,,,,,,40.7075283817959,91.4150567635919,103.914105115243
555,NL3,5,555__MOUSE DRL Overtraining__5__NL3__1,hmm,,,,,,,,,0.146067415730337,10,-47.8995091314931,47.8995091314931,115.799018262986,140.797114966289
555,NL3,6,555__MOUSE DRL Overtraining__6__NL3__1,random,,,,,,,,,,,,62.361022198642,126.722044397284,129.221854067614
555,NL3,6,555__MOUSE DRL Overtraining__6__NL3__1,wsls,,,,,,,0.884057981744127,0.750000006827107,,,,36.6943608421364,77.3887216842727,82.3883410249332
555,NL3,6,555__MOUSE DRL Overtraining__6__NL3__1,q-learning,0.999954602131298,1.79179476706633,,,,,,,,,,40.5902882099867,85.1805764199733,90.1801957606338
555,NL3,6,555__MOUSE DRL Overtraining__6__NL3__1,assymetric q-learning,,1.79179476225852,0.999954602131298,0.999954602131298,,,,,,,,40.5902882099867,87.1805764199734,94.6800054309642
555,NL3,6,555__MOUSE DRL Overtraining__6__NL3__1,q-learning with stickiness,0.999954602131298,2.02241155021933,,,0.861542759713563,-3.21358642647491,,,,,,39.6423843188595,87.284768637719,97.28400731904
555,NL3,6,555__MOUSE DRL Overtraining__6__NL3__1,q-learning dual-alpha with stickiness,,2.0224112329202,0.999954602131298,0.999954602131298,0.861542575362239,-3.21358505302483,,,,,,39.6423843188608,89.2847686377216,101.783816989373
555,NL3,6,555__MOUSE DRL Overtraining__6__NL3__1,hmm,,,,,,,,,0.258426966292135,10,-50.5358179977699,50.5358179977699,121.07163599554,146.069732698842
556,WT,1,556__MOUSE DRL Overtraining__1__WT__1,random,,,,,,,,,,,,61.8265418935791,125.653083787158,128.152893457488
556,WT,1,556__MOUSE DRL Overtraining__1__WT__1,wsls,,,,,,,0.969696969282929,0.565217396071206,,,,25.4017228475951,54.8034456951903,59.8030650358508
556,WT,1,556__MOUSE DRL Overtraining__1__WT__1,q-learning,0.999954602131298,3.48129473725102,,,,,,,,,,24.9357035757238,53.8714071514476,58.8710264921082
556,WT,1,556__MOUSE DRL Overtraining__1__WT__1,assymetric q-learning,,3.48129474675077,0.999954602131298,0.999954602131298,,,,,,,,24.9357035757238,55.8714071514476,63.3708361624384
556,WT,1,556__MOUSE DRL Overtraining__1__WT__1,q-learning with stickiness,0.999954602131298,3.59117149496654,,,-0.228862738290809,0.400318677575552,,,,,,24.8245493541111,57.6490987082223,67.6483373895433
556,WT,1,556__MOUSE DRL Overtraining__1__WT__1,q-learning dual-alpha with stickiness,,3.59117252428063,0.999954602131298,0.999954602131298,-0.228862692233735,0.400317885997485,,,,,,24.8245493541124,59.6490987082247,72.148147059876
556,WT,1,556__MOUSE DRL Overtraining__1__WT__1,hmm,,,,,,,,,0.168539325842697,10,-40.1117965376596,40.1117965376596,100.223593075319,125.221689778622
556,WT,2,556__MOUSE DRL Overtraining__2__WT__1,random,,,,,,,,,,,,62.2943280743479,126.588656148696,129.088465819026
556,WT,2,556__MOUSE DRL Overtraining__2__WT__1,wsls,,,,,,,0.924242433544043,0.521739129064391,,,,34.3205040456939,72.6410080913878,77.6406274320484
556,WT,2,556__MOUSE DRL Overtraining__2__WT__1,q-learning,0.987803723495176,2.12547172436728,,,,,,,,,,39.5355858537797,83.0711717075593,88.0707910482199
556,WT,2,556__MOUSE DRL Overtraining__2__WT__1,assymetric q-learning,,2.62818063425125,0.999954602131298,0.590142348728613,,,,,,,,38.493436772539,82.986873545078,90.4863025560688
556,WT,2,556__MOUSE DRL Overtraining__2__WT__1,q-learning with stickiness,0.999954602131298,1.35956557611117,,,0.0870935597140007,4.09073761402749,,,,,,34.7384497034204,77.4768994068408,87.4761380881618
556,WT,2,556__MOUSE DRL Overtraining__2__WT__1,q-learning dual-alpha with stickiness,,1.78220975989408,0.999954602131298,0.5456310133124,-0.0299899468291231,4.19881298733045,,,,,,34.2355835854572,78.4711671709144,90.9702155225657
556,WT,2,556__MOUSE DRL Overtraining__2__WT__1,hmm,,,,,,,,,0.191011235955056,10,-43.2594279893483,43.2594279893483,106.518855978697,131.516952681999
556,WT,3,556__MOUSE DRL Overtraining__3__WT__1,random,,,,,,,,,,,,62.2943280743479,126.588656148696,129.088465819026
556,WT,3,556__MOUSE DRL Overtraining__3__WT__1,wsls,,,,,,,0.85937501344149,0.64000000623254,,,,43.0187730016096,90.0375460032193,95.0371653438798
556,WT,3,556__MOUSE DRL Overtraining__3__WT__1,q-learning,0.854488006091132,1.75433416527986,,,,,,,,,,43.1410706241978,90.2821412483956,95.2817605890561
556,WT,3,556__MOUSE DRL Overtraining__3__WT__1,assymetric q-learning,,1.82284606057431,0.999954602131298,0.695462316134861,,,,,,,,42.7627019785085,91.525403957017,99.0248329680078
556,WT,3,556__MOUSE DRL Overtraining__3__WT__1,q-learning with stickiness,0.85542906774178,1.7284485543052,,,0.24262866019089,-0.718545266530991,,,,,,43.0387601696066,94.0775203392133,104.076759020534
556,WT,3,556__MOUSE DRL Overtraining__3__WT__1,q-learning dual-alpha with stickiness,,1.81448409049743,0.999954602131298,0.704786406494107,0.185290537903707,-0.637109496461909,,,,,,42.7105547469863,95.4211094939725,107.920157845624
556,WT,3,556__MOUSE DRL Overtraining__3__WT__1,hmm,,,,,,,,,0.168539325842697,10,-52.2546214395833,52.2546214395833,124.509242879167,149.507339582469
556,WT,4,556__MOUSE DRL Overtraining__4__WT__1,random,,,,,,,,,,,,62.2943280743479,126.588656148696,129.088465819026
556,WT,4,556__MOUSE DRL Overtraining__4__WT__1,wsls,,,,,,,0.999954602131298,0.413793101909959,,,,20.363943537709,44.727887075418,49.7275064160785
556,WT,4,556__MOUSE DRL Overtraining__4__WT__1,q-learning,0.968614217513008,10.491643695993,,,,,,,,,,20.6350852388136,45.2701704776271,50.2697898182877
556,WT,4,556__MOUSE DRL Overtraining__4__WT__1,assymetric q-learning,,10.3915881591314,0.999954602131298,0.968246257297823,,,,,,,,20.6349281938026,47.2698563876052,54.769285398596
556,WT,4,556__MOUSE DRL Overtraining__4__WT__1,q-learning with stickiness,0.99889887041031,16.4235635260836,,,0.231786706651559,2.8999337981914,,,,,,19.8338815782962,47.6677631565923,57.6670018379134
556,WT,4,556__MOUSE DRL Overtraining__4__WT__1,q-learning dual-alpha with stickiness,,16.4030428047511,0.999878541135539,0.998899280616126,0.231784929061979,2.90002871126889,,,,,,19.8338815703439,49.6677631406877,62.1668114923391
556,WT,4,556__MOUSE DRL Overtraining__4__WT__1,hmm,,,,,,,,,0.134831460674157,10,-35.174811098241,35.174811098241,90.349622196482,115.347718899785
556,WT,5,556__MOUSE DRL Overtraining__5__WT__1,random,,,,,,,,,,,,62.2943280743479,126.588656148696,129.088465819026
556,WT,5,556__MOUSE DRL Overtraining__5__WT__1,wsls,,,,,,,0.875000012415947,0.560000010835957,,,,41.9546825072813,87.9093650145625,92.9089843552231
556,WT,5,556__MOUSE DRL Overtraining__5__WT__1,q-learning,0.958301305786754,1.63455417548021,,,,,,,,,,44.9058707517238,93.8117415034476,98.8113608441081
556,WT,5,556__MOUSE DRL Overtraining__5__WT__1,assymetric q-learning,,1.95982080384073,0.999954602131298,0.527320491842913,,,,,,,,44.2687990226144,94.5375980452289,102.03702705622
556,WT,5,556__MOUSE DRL Overtraining__5__WT__1,q-learning with stickiness,0.988078279898519,1.0528692280405,,,0.0996660523401185,2.91910268636607,,,,,,42.5684715900267,93.1369431800533,103.136181861374
