mouse_id,genotype,session_id,seg_id,model,nll,aic,bic
483,NL3,5,483__MOUSE DRL Overtraining__5__NL3__1,assymetric q-learning,43.0246859135482,92.0493718270964,99.5488008380872
483,NL3,5,483__MOUSE DRL Overtraining__5__NL3__1,q-learning with stickiness,43.9031214717648,95.8062429435296,105.805481624851
483,NL3,5,483__MOUSE DRL Overtraining__5__NL3__1,q-learning dual-alpha with stickiness,42.8308944403323,95.6617888806647,108.160837232316
483,NL3,5,483__MOUSE DRL Overtraining__5__NL3__1,hmm,55.2248045162815,130.449609032563,155.447705735866
483,NL3,6,483__MOUSE DRL Overtraining__6__NL3__1,random,62.2943280743479,126.588656148696,129.088465819026
483,NL3,6,483__MOUSE DRL Overtraining__6__NL3__1,wsls,43.0187730016096,90.0375460032192,95.0371653438797
483,NL3,6,483__MOUSE DRL Overtraining__6__NL3__1,q-learning,43.3724848100769,90.7449696201538,95.7445889608143
483,NL3,6,483__MOUSE DRL Overtraining__6__NL3__1,assymetric q-learning,43.3259765945927,92.6519531891855,100.151382200176
483,NL3,6,483__MOUSE DRL Overtraining__6__NL3__1,q-learning with stickiness,43.0905328441354,94.1810656882707,104.180304369592
483,NL3,6,483__MOUSE DRL Overtraining__6__NL3__1,q-learning dual-alpha with stickiness,43.0749241009509,96.1498482019017,108.648896553553
483,NL3,6,483__MOUSE DRL Overtraining__6__NL3__1,hmm,52.7537163355308,125.507432671062,150.505529374364
484,NL3,1,484__MOUSE DRL Overtraining__1__NL3__1,random,62.1830978380636,126.366195676127,128.866005346458
484,NL3,1,484__MOUSE DRL Overtraining__1__NL3__1,wsls,36.770818345119,77.541636690238,82.5412560308986
484,NL3,1,484__MOUSE DRL Overtraining__1__NL3__1,q-learning,42.9239618403641,89.8479236807281,94.8475430213886
484,NL3,1,484__MOUSE DRL Overtraining__1__NL3__1,assymetric q-learning,42.923961840364,91.8479236807279,99.3473526917187
484,NL3,1,484__MOUSE DRL Overtraining__1__NL3__1,q-learning with stickiness,35.359329989084,78.7186599781681,88.7178986594892
484,NL3,1,484__MOUSE DRL Overtraining__1__NL3__1,q-learning dual-alpha with stickiness,35.3593299890834,80.7186599781668,93.2177083298181
484,NL3,1,484__MOUSE DRL Overtraining__1__NL3__1,hmm,46.0063742470196,112.012748494039,137.010845197342
484,NL3,2,484__MOUSE DRL Overtraining__2__NL3__1,random,61.8265418935791,125.653083787158,128.152893457488
484,NL3,2,484__MOUSE DRL Overtraining__2__NL3__1,wsls,42.6815306968129,89.3630613936259,94.3626807342864
484,NL3,2,484__MOUSE DRL Overtraining__2__NL3__1,q-learning,53.8910680012752,111.78213600255,116.781755343211
484,NL3,2,484__MOUSE DRL Overtraining__2__NL3__1,assymetric q-learning,53.7927740936786,113.585548187357,121.084977198348
484,NL3,2,484__MOUSE DRL Overtraining__2__NL3__1,q-learning with stickiness,43.9772266599904,95.9544533199807,105.953692001302
484,NL3,2,484__MOUSE DRL Overtraining__2__NL3__1,q-learning dual-alpha with stickiness,43.5227622386893,97.0455244773786,109.54457282903
484,NL3,2,484__MOUSE DRL Overtraining__2__NL3__1,hmm,46.6454993181878,113.290998636376,138.289095339678
484,NL3,3,484__MOUSE DRL Overtraining__3__NL3__1,random,62.1830978380636,126.366195676127,128.866005346458
484,NL3,3,484__MOUSE DRL Overtraining__3__NL3__1,wsls,39.1016786773222,82.2033573546444,87.202976695305
484,NL3,3,484__MOUSE DRL Overtraining__3__NL3__1,q-learning,50.1718195593021,104.343639118604,109.343258459265
484,NL3,3,484__MOUSE DRL Overtraining__3__NL3__1,assymetric q-learning,49.3804175623237,104.760835124647,112.260264135638
484,NL3,3,484__MOUSE DRL Overtraining__3__NL3__1,q-learning with stickiness,43.1670852714874,94.3341705429748,104.333409224296
484,NL3,3,484__MOUSE DRL Overtraining__3__NL3__1,q-learning dual-alpha with stickiness,42.5870377024485,95.1740754048971,107.673123756548
484,NL3,3,484__MOUSE DRL Overtraining__3__NL3__1,hmm,47.3405343440544,114.681068688109,139.679165391412
484,NL3,4,484__MOUSE DRL Overtraining__4__NL3__1,random,62.1830978380636,126.366195676127,128.866005346458
484,NL3,4,484__MOUSE DRL Overtraining__4__NL3__1,wsls,39.6392025133503,83.2784050267006,88.2780243673611
484,NL3,4,484__MOUSE DRL Overtraining__4__NL3__1,q-learning,38.4246136472674,80.8492272945348,85.8488466351954
484,NL3,4,484__MOUSE DRL Overtraining__4__NL3__1,assymetric q-learning,37.2445027324055,80.489005464811,87.9884344758018
484,NL3,4,484__MOUSE DRL Overtraining__4__NL3__1,q-learning with stickiness,37.819230606722,83.6384612134441,93.6376998947651
484,NL3,4,484__MOUSE DRL Overtraining__4__NL3__1,q-learning dual-alpha with stickiness,36.8544347455013,83.7088694910027,96.207917842654
484,NL3,4,484__MOUSE DRL Overtraining__4__NL3__1,hmm,48.0963229721887,116.192645944377,141.19074264768
484,NL3,5,484__MOUSE DRL Overtraining__5__NL3__1,random,61.5808588615471,125.161717723094,127.661527393424
484,NL3,5,484__MOUSE DRL Overtraining__5__NL3__1,wsls,38.9581210698411,81.9162421396823,86.9158614803428
484,NL3,5,484__MOUSE DRL Overtraining__5__NL3__1,q-learning,41.488652527682,86.9773050553639,91.9769243960245
484,NL3,5,484__MOUSE DRL Overtraining__5__NL3__1,assymetric q-learning,41.4866569317413,88.9733138634826,96.4727428744734
484,NL3,5,484__MOUSE DRL Overtraining__5__NL3__1,q-learning with stickiness,40.7326506282442,89.4653012564884,99.4645399378095
484,NL3,5,484__MOUSE DRL Overtraining__5__NL3__1,q-learning dual-alpha with stickiness,40.7308212035821,91.4616424071641,103.960690758815
484,NL3,5,484__MOUSE DRL Overtraining__5__NL3__1,hmm,49.9198805767844,119.839761153569,144.837857856871
484,NL3,6,484__MOUSE DRL Overtraining__6__NL3__1,random,61.5808588615471,125.161717723094,127.661527393424
484,NL3,6,484__MOUSE DRL Overtraining__6__NL3__1,wsls,31.6374122885698,67.2748245771396,72.2744439178001
484,NL3,6,484__MOUSE DRL Overtraining__6__NL3__1,q-learning,43.4691438524084,90.9382877048168,95.9379070454773
484,NL3,6,484__MOUSE DRL Overtraining__6__NL3__1,assymetric q-learning,43.1944443874208,92.3888887748416,99.8883177858324
484,NL3,6,484__MOUSE DRL Overtraining__6__NL3__1,q-learning with stickiness,36.0418028173606,80.0836056347211,90.0828443160422
484,NL3,6,484__MOUSE DRL Overtraining__6__NL3__1,q-learning dual-alpha with stickiness,35.8759038658718,81.7518077317436,94.250856083395
484,NL3,6,484__MOUSE DRL Overtraining__6__NL3__1,hmm,41.7732624966451,103.54652499329,128.544621696593
485,NL3,1,485__MOUSE DRL Overtraining__1__NL3__1,random,61.8265418935791,125.653083787158,128.152893457488
485,NL3,1,485__MOUSE DRL Overtraining__1__NL3__1,wsls,51.2283939194382,106.456787838876,111.456407179537
485,NL3,1,485__MOUSE DRL Overtraining__1__NL3__1,q-learning,50.386338697854,104.772677395708,109.772296736369
485,NL3,1,485__MOUSE DRL Overtraining__1__NL3__1,assymetric q-learning,50.1822632550349,106.36452651007,113.863955521061
485,NL3,1,485__MOUSE DRL Overtraining__1__NL3__1,q-learning with stickiness,48.9808262862911,105.961652572582,115.960891253903
485,NL3,1,485__MOUSE DRL Overtraining__1__NL3__1,q-learning dual-alpha with stickiness,48.9504069011928,107.900813802386,120.399862154037
485,NL3,1,485__MOUSE DRL Overtraining__1__NL3__1,hmm,54.4709851322185,128.941970264437,153.94006696774
485,NL3,2,485__MOUSE DRL Overtraining__2__NL3__1,random,62.0272209872465,126.054441974493,128.554251644823
485,NL3,2,485__MOUSE DRL Overtraining__2__NL3__1,wsls,51.2134533309357,106.426906661871,111.426526002532
485,NL3,2,485__MOUSE DRL Overtraining__2__NL3__1,q-learning,48.9234992214722,101.846998442944,106.846617783605
485,NL3,2,485__MOUSE DRL Overtraining__2__NL3__1,assymetric q-learning,47.7691444348901,101.53828886978,109.037717880771
485,NL3,2,485__MOUSE DRL Overtraining__2__NL3__1,q-learning with stickiness,47.7621843291904,103.524368658381,113.523607339702
485,NL3,2,485__MOUSE DRL Overtraining__2__NL3__1,q-learning dual-alpha with stickiness,46.089863599608,102.179727199216,114.678775550867
485,NL3,2,485__MOUSE DRL Overtraining__2__NL3__1,hmm,54.80141164687,129.60282329374,154.600919997043
485,NL3,3,485__MOUSE DRL Overtraining__3__NL3__1,random,60.5710500306531,123.142100061306,125.641909731636
485,NL3,3,485__MOUSE DRL Overtraining__3__NL3__1,wsls,41.6317291762033,87.2634583524066,92.2630776930671
485,NL3,3,485__MOUSE DRL Overtraining__3__NL3__1,q-learning,39.0435332568021,82.0870665136041,87.0866858542647
485,NL3,3,485__MOUSE DRL Overtraining__3__NL3__1,assymetric q-learning,39.0435332568021,84.0870665136043,91.5864955245951
485,NL3,3,485__MOUSE DRL Overtraining__3__NL3__1,q-learning with stickiness,38.9195995035178,85.8391990070356,95.8384376883566
485,NL3,3,485__MOUSE DRL Overtraining__3__NL3__1,q-learning dual-alpha with stickiness,38.9195995138973,87.8391990277946,100.338247379446
485,NL3,3,485__MOUSE DRL Overtraining__3__NL3__1,hmm,48.4108726521474,116.821745304295,141.819842007597
485,NL3,4,485__MOUSE DRL Overtraining__4__NL3__1,random,62.361022198642,126.722044397284,129.221854067614
485,NL3,4,485__MOUSE DRL Overtraining__4__NL3__1,wsls,45.5533899542443,95.1067799084886,100.106399249149
485,NL3,4,485__MOUSE DRL Overtraining__4__NL3__1,q-learning,45.9822703550219,95.9645407100437,100.964160050704
485,NL3,4,485__MOUSE DRL Overtraining__4__NL3__1,assymetric q-learning,45.9396209673115,97.879241934623,105.378670945614
485,NL3,4,485__MOUSE DRL Overtraining__4__NL3__1,q-learning with stickiness,44.487060123917,96.9741202478341,106.973358929155
485,NL3,4,485__MOUSE DRL Overtraining__4__NL3__1,q-learning dual-alpha with stickiness,44.4330612609655,98.866122521931,111.365170873582
485,NL3,4,485__MOUSE DRL Overtraining__4__NL3__1,hmm,51.2806716341712,122.561343268342,147.559439971645
485,NL3,5,485__MOUSE DRL Overtraining__5__NL3__1,random,62.0272209872465,126.054441974493,128.554251644823
485,NL3,5,485__MOUSE DRL Overtraining__5__NL3__1,wsls,49.8347498792976,103.669499758595,108.669119099256
485,NL3,5,485__MOUSE DRL Overtraining__5__NL3__1,q-learning,47.8509420024899,99.7018840049798,104.70150334564
485,NL3,5,485__MOUSE DRL Overtraining__5__NL3__1,assymetric q-learning,47.8454366106517,101.690873221303,109.190302232294
485,NL3,5,485__MOUSE DRL Overtraining__5__NL3__1,q-learning with stickiness,47.5215221082905,103.043044216581,113.042282897902
485,NL3,5,485__MOUSE DRL Overtraining__5__NL3__1,q-learning dual-alpha with stickiness,47.5162108512351,105.03242170247,117.531470054121
485,NL3,5,485__MOUSE DRL Overtraining__5__NL3__1,hmm,55.3719126716087,130.743825343217,155.74192204652
485,NL3,6,485__MOUSE DRL Overtraining__6__NL3__1,random,62.0272209872465,126.054441974493,128.554251644823
485,NL3,6,485__MOUSE DRL Overtraining__6__NL3__1,wsls,47.4169338898188,98.8338677796376,103.833487120298
485,NL3,6,485__MOUSE DRL Overtraining__6__NL3__1,q-learning,48.7641599603611,101.528319920722,106.527939261383
485,NL3,6,485__MOUSE DRL Overtraining__6__NL3__1,assymetric q-learning,48.5483769967983,103.096753993597,110.596183004587
485,NL3,6,485__MOUSE DRL Overtraining__6__NL3__1,q-learning with stickiness,48.5665539603958,105.133107920792,115.132346602113
