mouse_id,genotype,session_id,seg_id,model,alpha,beta,alpha_pos,alpha_neg,kappa0,kappa1,p_win_stay,p_loss_switch,p_switch,npar,logLik,nll,aic,bic
482,WT,1,482__MOUSE PRL 7 to Reversal__1__WT__0.8,random,,,,,,,,,,,,60.5710500306531,123.142100061306,125.641909731636
482,WT,1,482__MOUSE PRL 7 to Reversal__1__WT__0.8,wsls,,,,,,,0.761194044197002,0.727272744281276,,,,50.4139834576557,104.827966915311,109.827586255972
482,WT,1,482__MOUSE PRL 7 to Reversal__1__WT__0.8,q-learning,0.857662281972899,1.09561400719428,,,,,,,,,,52.1460607083571,108.292121416714,113.291740757375
482,WT,1,482__MOUSE PRL 7 to Reversal__1__WT__0.8,assymetric q-learning,,1.10125085102728,0.695382018168303,0.999954602131298,,,,,,,,51.9795170802574,109.959034160515,117.458463171506
482,WT,1,482__MOUSE PRL 7 to Reversal__1__WT__0.8,q-learning with stickiness,0.764735328942653,0.908904965722981,,,-0.156093799125393,1.6335322066011,,,,,,51.5315389971103,111.063077994221,121.062316675542
482,WT,1,482__MOUSE PRL 7 to Reversal__1__WT__0.8,q-learning dual-alpha with stickiness,,0.911058896305182,0.648705536148277,0.999954602131298,-0.146419736177583,1.56013553049333,,,,,,51.4075948919689,112.815189783938,125.314238135589
482,WT,1,482__MOUSE PRL 7 to Reversal__1__WT__0.8,hmm,,,,,,,,,0.0224719101123596,10,-55.0889593295446,55.0889593295446,130.177918659089,155.176015362392
482,WT,2,482__MOUSE PRL 7 to Reversal__2__WT__0.8,random,,,,,,,,,,,,62.2943280743479,126.588656148696,129.088465819026
482,WT,2,482__MOUSE PRL 7 to Reversal__2__WT__0.8,wsls,,,,,,,0.838235301164973,0.714285719737203,,,,43.3525622254742,90.7051244509483,95.7047437916089
482,WT,2,482__MOUSE PRL 7 to Reversal__2__WT__0.8,q-learning,0.754141552052855,1.87122233481637,,,,,,,,,,42.587184047559,89.174368095118,94.1739874357785
482,WT,2,482__MOUSE PRL 7 to Reversal__2__WT__0.8,assymetric q-learning,,1.99112224523869,0.998249607944302,0.561712877091133,,,,,,,,42.2706024468642,90.5412048937285,98.0406339047192
482,WT,2,482__MOUSE PRL 7 to Reversal__2__WT__0.8,q-learning with stickiness,0.630160893657979,1.79210610696812,,,-0.649923894592387,2.99055238577643,,,,,,41.8112487425601,91.6224974851202,101.621736166441
482,WT,2,482__MOUSE PRL 7 to Reversal__2__WT__0.8,q-learning dual-alpha with stickiness,,2.02311142350574,0.999569574554259,0.434170536702165,-0.839267107314122,3.36726046273449,,,,,,41.2814653058718,92.5629306117435,105.061978963395
482,WT,2,482__MOUSE PRL 7 to Reversal__2__WT__0.8,hmm,,,,,,,,,0.112359550561798,10,-52.2106237570501,52.2106237570501,124.4212475141,149.419344217403
482,WT,3,482__MOUSE PRL 7 to Reversal__3__WT__0.8,random,,,,,,,,,,,,62.361022198642,126.722044397284,129.221854067614
482,WT,3,482__MOUSE PRL 7 to Reversal__3__WT__0.8,wsls,,,,,,,0.876712335471973,0.750000002416991,,,,36.9505101672485,77.901020334497,82.9006396751575
482,WT,3,482__MOUSE PRL 7 to Reversal__3__WT__0.8,q-learning,0.999954602131298,1.51261267277209,,,,,,,,,,46.4776095458209,96.9552190916419,101.954838432302
482,WT,3,482__MOUSE PRL 7 to Reversal__3__WT__0.8,assymetric q-learning,,1.51261296663035,0.999954602131298,0.999954602131298,,,,,,,,46.4776095458216,98.9552190916432,106.454648102634
482,WT,3,482__MOUSE PRL 7 to Reversal__3__WT__0.8,q-learning with stickiness,0.999954602131298,0.927798457947568,,,-0.202533762925209,3.39294278009148,,,,,,41.7576146749636,91.5152293499272,101.514468031248
482,WT,3,482__MOUSE PRL 7 to Reversal__3__WT__0.8,q-learning dual-alpha with stickiness,,0.941532910326844,0.835675115738851,0.999954602131298,-0.216015295880192,3.45520472019969,,,,,,41.7256339572362,93.4512679144725,105.950316266124
482,WT,3,482__MOUSE PRL 7 to Reversal__3__WT__0.8,hmm,,,,,,,,,0.235955056179775,10,-48.6244832261684,48.6244832261684,117.248966452337,142.24706315564
483,NL3,1,483__MOUSE PRL 7 to Reversal__1__NL3__0.8,random,,,,,,,,,,,,60.5710500306531,123.142100061306,125.641909731636
483,NL3,1,483__MOUSE PRL 7 to Reversal__1__NL3__0.8,wsls,,,,,,,0.775862079971065,0.483870964827451,,,,53.0261188722577,110.052237744515,115.051857085176
