mouse_id,genotype,session_id,seg_id,model,nll,aic,bic
482,WT,3,482__MOUSE DRL__3__WT__1,q-learning dual-alpha with stickiness,52.054569014349,114.109138028698,126.32239431115
482,WT,3,482__MOUSE DRL__3__WT__1,hmm,55.6065671650522,131.213134330104,155.639646895008
482,WT,4,482__MOUSE DRL__4__WT__1,random,61.289922893707,124.579845787414,127.079655457744
482,WT,4,482__MOUSE DRL__4__WT__1,wsls,48.0697637875453,100.139527575091,105.139146915751
482,WT,4,482__MOUSE DRL__4__WT__1,q-learning,47.7355434482658,99.4710868965317,104.470706237192
482,WT,4,482__MOUSE DRL__4__WT__1,assymetric q-learning,44.3573071482578,94.7146142965156,102.214043307506
482,WT,4,482__MOUSE DRL__4__WT__1,q-learning with stickiness,46.7208916748848,101.44178334977,111.441022031091
482,WT,4,482__MOUSE DRL__4__WT__1,q-learning dual-alpha with stickiness,44.148194602719,98.2963892054379,110.795437557089
482,WT,4,482__MOUSE DRL__4__WT__1,hmm,51.8265111269229,123.653022253846,148.651118957148
482,WT,5,482__MOUSE DRL__5__WT__1,random,62.3832462502151,126.76649250043,129.26630217076
482,WT,5,482__MOUSE DRL__5__WT__1,wsls,52.9673793529347,109.934758705869,114.93437804653
482,WT,5,482__MOUSE DRL__5__WT__1,q-learning,52.8448705807198,109.68974116144,114.6893605021
482,WT,5,482__MOUSE DRL__5__WT__1,assymetric q-learning,52.8448705807197,111.689741161439,119.18917017243
482,WT,5,482__MOUSE DRL__5__WT__1,q-learning with stickiness,52.6107688298744,113.221537659749,123.22077634107
482,WT,5,482__MOUSE DRL__5__WT__1,q-learning dual-alpha with stickiness,52.5462849011263,115.092569802253,127.591618153904
482,WT,5,482__MOUSE DRL__5__WT__1,hmm,58.6068334070624,137.213666814125,162.211763517427
482,WT,6,482__MOUSE DRL__6__WT__1,random,61.5808588615471,125.161717723094,127.661527393424
482,WT,6,482__MOUSE DRL__6__WT__1,wsls,57.1950732240304,118.390146448061,123.389765788721
482,WT,6,482__MOUSE DRL__6__WT__1,q-learning,56.7659761147634,117.531952229527,122.531571570187
482,WT,6,482__MOUSE DRL__6__WT__1,assymetric q-learning,55.122419931107,116.244839862214,123.744268873205
482,WT,6,482__MOUSE DRL__6__WT__1,q-learning with stickiness,56.6445917145417,121.289183429083,131.288422110405
482,WT,6,482__MOUSE DRL__6__WT__1,q-learning dual-alpha with stickiness,55.0556110027286,120.111222005457,132.610270357108
482,WT,6,482__MOUSE DRL__6__WT__1,hmm,59.9622432779834,139.924486555967,164.92258325927
482,WT,7,482__MOUSE DRL__7__WT__1,random,61.8265418935791,125.653083787158,128.152893457488
482,WT,7,482__MOUSE DRL__7__WT__1,wsls,46.3969658744405,96.7939317488811,101.793551089542
482,WT,7,482__MOUSE DRL__7__WT__1,q-learning,48.8244811810521,101.648962362104,106.648581702765
482,WT,7,482__MOUSE DRL__7__WT__1,assymetric q-learning,47.1810486042041,100.362097208408,107.861526219399
482,WT,7,482__MOUSE DRL__7__WT__1,q-learning with stickiness,45.7449494081041,99.4898988162082,109.489137497529
482,WT,7,482__MOUSE DRL__7__WT__1,q-learning dual-alpha with stickiness,44.672554728165,99.3451094563301,111.844157807981
482,WT,7,482__MOUSE DRL__7__WT__1,hmm,50.6038392739512,121.207678547902,146.205775251205
482,WT,8,482__MOUSE DRL__8__WT__1,random,62.1830978380636,126.366195676127,128.866005346458
482,WT,8,482__MOUSE DRL__8__WT__1,wsls,51.286454709967,106.572909419934,111.572528760595
482,WT,8,482__MOUSE DRL__8__WT__1,q-learning,57.5443283882883,119.088656776577,124.088276117237
482,WT,8,482__MOUSE DRL__8__WT__1,assymetric q-learning,57.5436468736524,121.087293747305,128.586722758296
482,WT,8,482__MOUSE DRL__8__WT__1,q-learning with stickiness,52.6273422797194,113.254684559439,123.25392324076
482,WT,8,482__MOUSE DRL__8__WT__1,q-learning dual-alpha with stickiness,52.6245597287071,115.249119457414,127.748167809066
482,WT,8,482__MOUSE DRL__8__WT__1,hmm,54.2549667908724,128.509933581745,153.508030285048
482,WT,9,482__MOUSE DRL__9__WT__1,random,62.0272209872465,126.054441974493,128.554251644823
482,WT,9,482__MOUSE DRL__9__WT__1,wsls,41.4426393655788,86.8852787311577,91.8848980718182
482,WT,9,482__MOUSE DRL__9__WT__1,q-learning,42.5757938164585,89.1515876329171,94.1512069735776
482,WT,9,482__MOUSE DRL__9__WT__1,assymetric q-learning,40.4260454350839,86.8520908701677,94.3515198811585
482,WT,9,482__MOUSE DRL__9__WT__1,q-learning with stickiness,40.6893152741686,89.3786305483373,99.3778692296583
482,WT,9,482__MOUSE DRL__9__WT__1,q-learning dual-alpha with stickiness,39.3479999462045,88.695999892409,101.19504824406
482,WT,9,482__MOUSE DRL__9__WT__1,hmm,52.3125692503213,124.625138500643,149.623235203945
482,WT,10,482__MOUSE DRL__10__WT__1,random,61.0085824355189,124.017164871038,126.50580124077
482,WT,10,482__MOUSE DRL__10__WT__1,wsls,44.1510591109978,92.3021182219955,97.2793909614598
482,WT,10,482__MOUSE DRL__10__WT__1,q-learning,40.803289345722,85.6065786914441,90.5838514309084
482,WT,10,482__MOUSE DRL__10__WT__1,assymetric q-learning,40.1847315075741,86.3694630151481,93.8353721243445
482,WT,10,482__MOUSE DRL__10__WT__1,q-learning with stickiness,39.3603352386903,86.7206704773806,96.6752159563092
482,WT,10,482__MOUSE DRL__10__WT__1,q-learning dual-alpha with stickiness,38.8534469372882,87.7068938745764,100.150075723237
482,WT,10,482__MOUSE DRL__10__WT__1,hmm,47.9802985325018,115.960597065004,140.846960762325
482,WT,11,482__MOUSE DRL__11__WT__1,random,61.5808588615471,125.161717723094,127.661527393424
482,WT,11,482__MOUSE DRL__11__WT__1,wsls,43.516876075044,91.033752150088,96.0333714907485
482,WT,11,482__MOUSE DRL__11__WT__1,q-learning,45.4835832369485,94.967166473897,99.9667858145576
482,WT,11,482__MOUSE DRL__11__WT__1,assymetric q-learning,45.4054369931623,96.8108739863246,104.310302997315
482,WT,11,482__MOUSE DRL__11__WT__1,q-learning with stickiness,44.2945723713184,96.5891447426368,106.588383423958
482,WT,11,482__MOUSE DRL__11__WT__1,q-learning dual-alpha with stickiness,44.2593838772454,98.5187677544908,111.017816106142
482,WT,11,482__MOUSE DRL__11__WT__1,hmm,51.5242075560165,123.048415112033,148.046511815336
482,WT,12,482__MOUSE DRL__12__WT__1,random,61.5808588615471,125.161717723094,127.661527393424
482,WT,12,482__MOUSE DRL__12__WT__1,wsls,44.6243142645656,93.2486285291311,98.2482478697916
482,WT,12,482__MOUSE DRL__12__WT__1,q-learning,45.88323211619,95.76646423238,100.76608357304
482,WT,12,482__MOUSE DRL__12__WT__1,assymetric q-learning,45.105560822205,96.21112164441,103.710550655401
482,WT,12,482__MOUSE DRL__12__WT__1,q-learning with stickiness,44.8239901852131,97.6479803704262,107.647219051747
482,WT,12,482__MOUSE DRL__12__WT__1,q-learning dual-alpha with stickiness,44.1642705714602,98.3285411429204,110.827589494572
482,WT,12,482__MOUSE DRL__12__WT__1,hmm,51.8377787862605,123.675557572521,148.673654275824
482,WT,13,482__MOUSE DRL__13__WT__1,random,62.3832462502151,126.76649250043,129.26630217076
482,WT,13,482__MOUSE DRL__13__WT__1,wsls,50.112923734181,104.225847468362,109.225466809023
482,WT,13,482__MOUSE DRL__13__WT__1,q-learning,48.3958120910067,100.791624182013,105.791243522674
482,WT,13,482__MOUSE DRL__13__WT__1,assymetric q-learning,48.3958120910064,102.791624182013,110.291053193004
482,WT,13,482__MOUSE DRL__13__WT__1,q-learning with stickiness,47.1307571260659,102.261514252132,112.260752933453
482,WT,13,482__MOUSE DRL__13__WT__1,q-learning dual-alpha with stickiness,47.1307571260663,104.261514252133,116.760562603784
482,WT,13,482__MOUSE DRL__13__WT__1,hmm,55.8455755121328,131.691151024266,156.689247727568
482,WT,14,482__MOUSE DRL__14__WT__1,random,62.361022198642,126.722044397284,129.221854067614
482,WT,14,482__MOUSE DRL__14__WT__1,wsls,43.5608689830272,91.1217379660543,96.1213573067149
482,WT,14,482__MOUSE DRL__14__WT__1,q-learning,44.7531210966357,93.5062421932713,98.5058615339319
482,WT,14,482__MOUSE DRL__14__WT__1,assymetric q-learning,44.739257199265,95.47851439853,102.977943409521
482,WT,14,482__MOUSE DRL__14__WT__1,q-learning with stickiness,44.312469139053,96.624938278106,106.624176959427
482,WT,14,482__MOUSE DRL__14__WT__1,q-learning dual-alpha with stickiness,44.3123438140775,98.6246876281551,111.123735979806
482,WT,14,482__MOUSE DRL__14__WT__1,hmm,54.5737864758538,129.147572951708,154.14566965501
482,WT,15,482__MOUSE DRL__15__WT__1,random,62.361022198642,126.722044397284,129.221854067614
482,WT,15,482__MOUSE DRL__15__WT__1,wsls,28.1834320511728,60.3668641023455,65.366483443006
482,WT,15,482__MOUSE DRL__15__WT__1,q-learning,26.6063658548497,57.2127317096994,62.2123510503599
482,WT,15,482__MOUSE DRL__15__WT__1,assymetric q-learning,26.4557471563974,58.9114943127947,66.4109233237855
482,WT,15,482__MOUSE DRL__15__WT__1,q-learning with stickiness,25.4607187612276,58.9214375224552,68.9206762037763
482,WT,15,482__MOUSE DRL__15__WT__1,q-learning dual-alpha with stickiness,25.0774398111892,60.1548796223784,72.6539279740297
482,WT,15,482__MOUSE DRL__15__WT__1,hmm,44.7918150452859,109.583630090572,134.581726793874
483,NL3,1,483__MOUSE DRL__1__NL3__1,random,54.9777871847604,111.955574369521,114.455384039851
483,NL3,1,483__MOUSE DRL__1__NL3__1,wsls,59.7595615155145,123.519123031029,128.518742371689
483,NL3,1,483__MOUSE DRL__1__NL3__1,q-learning,52.9980660947804,109.996132189561,114.995751530221
483,NL3,1,483__MOUSE DRL__1__NL3__1,assymetric q-learning,52.9422618083486,111.884523616697,119.383952627688
483,NL3,1,483__MOUSE DRL__1__NL3__1,q-learning with stickiness,51.8449900391351,111.68998007827,121.689218759591
483,NL3,1,483__MOUSE DRL__1__NL3__1,q-learning dual-alpha with stickiness,51.7703571371988,113.540714274398,126.039762626049
483,NL3,1,483__MOUSE DRL__1__NL3__1,hmm,53.5837750795643,127.167550159129,152.165646862431
483,NL3,2,483__MOUSE DRL__2__NL3__1,random,62.0272209872465,126.054441974493,128.554251644823
483,NL3,2,483__MOUSE DRL__2__NL3__1,wsls,52.2356963804683,108.471392760937,113.471012101597
483,NL3,2,483__MOUSE DRL__2__NL3__1,q-learning,53.2323723903552,110.46474478071,115.464364121371
483,NL3,2,483__MOUSE DRL__2__NL3__1,assymetric q-learning,50.5146392953027,107.029278590605,114.528707601596
483,NL3,2,483__MOUSE DRL__2__NL3__1,q-learning with stickiness,51.2656119756053,110.531223951211,120.530462632532
483,NL3,2,483__MOUSE DRL__2__NL3__1,q-learning dual-alpha with stickiness,49.2808780630461,108.561756126092,121.060804477744
483,NL3,2,483__MOUSE DRL__2__NL3__1,hmm,55.2971288339424,130.594257667885,155.592354371187
483,NL3,3,483__MOUSE DRL__3__NL3__1,random,62.3832462502151,126.76649250043,129.26630217076
483,NL3,3,483__MOUSE DRL__3__NL3__1,wsls,49.8519001049956,103.703800209991,108.703419550652
483,NL3,3,483__MOUSE DRL__3__NL3__1,q-learning,55.2308410625499,114.4616821251,119.46130146576
