mouse_id,genotype,session_id,seg_id,random,wsls,q-learning,assymetric q-learning,q-learning with stickiness,q-learning dual-alpha with stickiness,hmm
482,WT,1,482__MOUSE DRL__1__WT__1,97.6398176559879,92.9319039618434,95.993916953325,97.5303566958404,95.8607756500373,97.4776997663849,108.265677703234
482,WT,2,482__MOUSE DRL__2__WT__1,85.7589049907673,85.2002310823559,86.4277873117743,88.1153044899075,81.8329400269744,83.1110876214729,100.357817392391
482,WT,3,482__MOUSE DRL__3__WT__1,117.17404875594,116.911176083129,112.070898585316,110.163362803618,115.867617689713,114.109138028698,131.213134330104
482,WT,4,482__MOUSE DRL__4__WT__1,124.579845787414,100.139527575091,99.4710868965317,94.7146142965156,101.44178334977,98.2963892054379,123.653022253846
482,WT,5,482__MOUSE DRL__5__WT__1,126.76649250043,109.934758705869,109.68974116144,111.689741161439,113.221537659749,115.092569802253,137.213666814125
482,WT,6,482__MOUSE DRL__6__WT__1,125.161717723094,118.390146448061,117.531952229527,116.244839862214,121.289183429083,120.111222005457,139.924486555967
482,WT,7,482__MOUSE DRL__7__WT__1,125.653083787158,96.7939317488811,101.648962362104,100.362097208408,99.4898988162082,99.3451094563301,121.207678547902
482,WT,8,482__MOUSE DRL__8__WT__1,126.366195676127,106.572909419934,119.088656776577,121.087293747305,113.254684559439,115.249119457414,128.509933581745
482,WT,9,482__MOUSE DRL__9__WT__1,126.054441974493,86.8852787311577,89.1515876329171,86.8520908701677,89.3786305483373,88.695999892409,124.625138500643
482,WT,10,482__MOUSE DRL__10__WT__1,124.017164871038,92.3021182219955,85.6065786914441,86.3694630151481,86.7206704773806,87.7068938745764,115.960597065004
482,WT,11,482__MOUSE DRL__11__WT__1,125.161717723094,91.033752150088,94.967166473897,96.8108739863246,96.5891447426368,98.5187677544908,123.048415112033
482,WT,12,482__MOUSE DRL__12__WT__1,125.161717723094,93.2486285291311,95.76646423238,96.21112164441,97.6479803704262,98.3285411429204,123.675557572521
482,WT,13,482__MOUSE DRL__13__WT__1,126.76649250043,104.225847468362,100.791624182013,102.791624182013,102.261514252132,104.261514252133,131.691151024266
482,WT,14,482__MOUSE DRL__14__WT__1,126.722044397284,91.1217379660543,93.5062421932713,95.47851439853,96.624938278106,98.6246876281551,129.147572951708
482,WT,15,482__MOUSE DRL__15__WT__1,126.722044397284,60.3668641023455,57.2127317096994,58.9114943127947,58.9214375224552,60.1548796223784,109.583630090572
