mouse_id,genotype,session_id,seg_id,random,wsls,q-learning,assymetric q-learning,q-learning with stickiness,q-learning dual-alpha with stickiness,hmm
482,WT,1,482__MOUSE PRL__1__WT__0.8,128.866005346458,102.62052079452,105.622819781774,110.096871781008,114.233058977381,118.728236566594,161.973180176213
482,WT,2,482__MOUSE PRL__2__WT__0.8,125.641909731636,102.283080122837,108.169164903142,112.668974573473,116.556645583243,121.056455253573,155.312327472615
482,WT,3,482__MOUSE PRL__3__WT__0.8,129.221854067614,103.391732851611,118.29368448936,121.398834535914,116.683527232362,120.167597662353,148.721099918872
482,WT,4,482__MOUSE PRL__4__WT__0.8,129.26630217076,117.437871444471,121.565340763817,126.001501416219,125.069920813517,129.532821528496,158.670960288757
482,WT,5,482__MOUSE PRL__5__WT__0.8,129.221854067614,71.2369296766376,82.2371428485596,86.7018896942842,87.1335150160782,91.629722578038,138.053645257849
482,WT,6,482__MOUSE PRL__6__WT__0.8,128.152893457488,106.653165551466,108.247089554269,112.685611877969,114.437634586729,118.810540165369,151.000519609508
482,WT,7,482__MOUSE PRL__7__WT__0.8,129.26630217076,107.809172960642,111.805209347533,116.305008664792,118.125295560847,122.625105232135,155.781807213056
482,WT,8,482__MOUSE PRL__8__WT__0.8,129.088465819026,114.690065893282,119.398791905206,123.747671802442,125.929255080178,130.171339470524,159.650283709169
482,WT,9,482__MOUSE PRL__9__WT__0.8,128.554251644823,114.144867406423,113.642967149948,118.134088121049,119.280242808009,123.780052478346,163.035902381138
482,WT,10,482__MOUSE PRL__10__WT__0.8,129.088465819026,117.665838285337,115.912394615053,120.367277122559,124.251638909195,128.721960508031,162.154194204186
483,NL3,1,483__MOUSE PRL__1__NL3__0.8,128.152893457488,124.508530801929,128.635105580051,132.400715036369,133.578889048489,137.634231297806,161.904698582218
483,NL3,2,483__MOUSE PRL__2__NL3__0.8,129.088465819026,109.225466809023,99.5965235463986,103.346419683094,106.200472958623,109.613382664475,155.130949608631
483,NL3,3,483__MOUSE PRL__3__NL3__0.8,128.554251644823,96.0333714907485,99.782836869507,102.909408772926,105.843190861394,109.226902769106,148.49870976687
483,NL3,4,483__MOUSE PRL__4__NL3__0.8,127.079655457744,119.344413915506,117.635426416883,118.169303976794,123.194610820595,125.317947392589,158.438115254516
483,NL3,5,483__MOUSE PRL__5__NL3__0.8,129.088465819026,117.555926125513,127.637683760831,131.082244569821,127.290115342406,131.434897896068,157.330566086621
483,NL3,6,483__MOUSE PRL__6__NL3__0.8,122.788206739492,117.463625018822,122.974141330933,127.22424806219,123.402154238246,127.681699543184,151.397445925348
483,NL3,7,483__MOUSE PRL__7__NL3__0.8,129.088465819026,128.236712547171,124.14768407686,128.432755591013,133.139319537839,137.426763845675,166.772539856939
483,NL3,8,483__MOUSE PRL__8__NL3__0.8,126.40668195722,115.422802794655,118.132972258292,121.574731298723,125.750241201259,129.585154931862,159.806452313197
483,NL3,9,483__MOUSE PRL__9__NL3__0.8,129.221854067614,116.790816067674,121.362183643022,125.467073981809,124.896069372064,129.250112090962,157.260942490525
483,NL3,10,483__MOUSE PRL__10__NL3__0.8,126.40668195722,113.417794116515,121.595662995485,126.095472665815,124.069591750769,128.5694014211,154.658876441043
484,NL3,1,484__MOUSE PRL__1__NL3__0.8,128.152893457488,111.439096485827,113.289454866135,117.789264536463,118.09569661625,122.595506286593,154.975728944372
484,NL3,2,484__MOUSE PRL__2__NL3__0.8,129.088465819026,115.200077865487,129.655952698828,132.368929737968,125.340558240661,129.156607744279,152.394418778695
484,NL3,3,484__MOUSE PRL__3__NL3__0.8,128.866005346458,130.498857478871,133.617697840355,137.074562341613,139.292407309583,143.303300718054,164.620225256082
484,NL3,4,484__MOUSE PRL__4__NL3__0.8,129.221854067614,112.941422533218,119.155004294696,123.654813965024,120.552536891474,124.882187969033,161.01533271897
484,NL3,5,484__MOUSE PRL__5__NL3__0.8,127.661527393424,112.261808032512,118.861493970896,121.375412041355,117.977485877359,121.14158486542,154.135384304488
484,NL3,6,484__MOUSE PRL__6__NL3__0.8,128.866005346458,122.483480800226,128.89997074786,132.907427970997,130.782871600878,135.21685959906,156.321861116435
484,NL3,7,484__MOUSE PRL__7__NL3__0.8,126.40668195722,115.200077865487,123.473397300544,124.844598863226,122.609698834851,125.972258559414,150.828584837161
484,NL3,8,484__MOUSE PRL__8__NL3__0.8,128.554251644823,101.279051115421,114.259536736866,118.71344325719,113.915217883592,118.414127473445,146.243763948849
484,NL3,9,484__MOUSE PRL__9__NL3__0.8,129.088465819026,124.131689908596,125.740366820668,129.976854174293,132.507363831175,136.911111667522,163.202258425425
484,NL3,10,484__MOUSE PRL__10__NL3__0.8,127.079655457744,112.446473568945,121.595543328839,125.708613509027,122.531166811543,126.816712281213,153.399442056603
485,NL3,1,485__MOUSE PRL__1__NL3__0.8,128.866005346458,130.41553497471,131.336705809707,134.461427774353,138.502009704381,141.622601236437,166.2627335974
485,NL3,2,485__MOUSE PRL__2__NL3__0.8,125.641909731636,129.016893171089,123.496566721315,127.557919922893,127.122204711009,131.105960418975,163.616467971423
485,NL3,3,485__MOUSE PRL__3__NL3__0.8,129.221854067614,122.866717362789,123.149431429973,127.649241100305,130.374857505606,134.874667175936,163.369464559064
485,NL3,4,485__MOUSE PRL__4__NL3__0.8,129.088465819026,125.540770518312,124.599991170546,127.364394443188,130.158382381178,133.348930945545,161.166271543415
485,NL3,5,485__MOUSE PRL__5__NL3__0.8,129.088465819026,125.212688891276,117.686318084289,121.878728167705,126.265147142539,130.553849973968,163.101629991579
485,NL3,6,485__MOUSE PRL__6__NL3__0.8,129.088465819026,123.49800129084,124.333202900011,124.479130360837,129.925759131424,131.289658291497,159.866502439431
485,NL3,7,485__MOUSE PRL__7__NL3__0.8,128.554251644823,109.672593896195,111.399272664374,113.507056728673,116.258355583089,119.529743518677,153.714471317351
485,NL3,8,485__MOUSE PRL__8__NL3__0.8,129.221854067614,127.67899415029,125.67903736398,129.981926354803,133.924823736445,138.148764410158,168.288062935306
485,NL3,9,485__MOUSE PRL__9__NL3__0.8,129.088465819026,109.608142301726,113.395680441175,117.895490111505,122.291812184211,126.791621854534,162.899051872105
485,NL3,10,485__MOUSE PRL__10__NL3__0.8,128.866005346458,120.455073156641,121.924975364943,125.118151235059,129.01064781321,132.098932883473,160.281664774056
494,NL3,1,494__MOUSE PRL__1__NL3__0.8,129.088465819026,118.034177932959,112.190569712949,116.207784060985,119.84517926032,123.894540214385,158.128460481969
494,NL3,2,494__MOUSE PRL__2__NL3__0.8,126.40668195722,119.260196304709,114.954797404962,117.410851846702,121.98329241735,123.270808840425,162.763072332459
494,NL3,3,494__MOUSE PRL__3__NL3__0.8,128.866005346458,120.894299322685,123.824735357205,128.324545027535,131.310620857847,135.810430528187,164.734993553188
494,NL3,4,494__MOUSE PRL__4__NL3__0.8,129.221854067614,124.591214570397,130.798580389753,131.729345780901,132.209542832741,134.977718524268,159.968702156369
494,NL3,5,494__MOUSE PRL__5__NL3__0.8,127.661527393424,115.564494946622,118.002641833479,122.501683525659,125.940210215993,130.434817969581,162.125838813707
494,NL3,6,494__MOUSE PRL__6__NL3__0.8,120.408925270464,121.114292167358,123.010494041624,127.272635623286,125.967123506275,130.439177077445,151.933193543148
494,NL3,7,494__MOUSE PRL__7__NL3__0.8,128.152893457488,129.372081652743,129.062117663823,131.128548093933,133.224761763474,135.95759922885,161.038615256215
494,NL3,8,494__MOUSE PRL__8__NL3__0.8,128.866005346458,127.211024101174,121.278215252643,125.44075627875,130.114893139317,134.285162356216,166.54454031081
494,NL3,9,494__MOUSE PRL__9__NL3__0.8,129.221854067614,129.639423267747,130.343144488299,133.415196084545,138.843849876335,141.482692190941,163.887454937573
494,NL3,10,494__MOUSE PRL__10__NL3__0.8,128.866005346458,130.027780710763,129.361073150752,132.621499600698,136.688122553624,140.384165095709,165.674576138406
495,WT,1,495__MOUSE PRL__1__WT__0.8,129.088465819026,103.391732851611,121.165350956917,125.134739500974,117.150606177128,120.200928886599,148.380525883448
495,WT,2,495__MOUSE PRL__2__WT__0.8,129.26630217076,119.376934693393,125.717106871999,128.746317403595,130.685972063558,134.337907872474,161.25437141243
495,WT,3,495__MOUSE PRL__3__WT__0.8,126.40668195722,115.832725204317,122.968026037774,124.286817786992,124.717161258873,127.596686689972,154.658917139482
495,WT,4,495__MOUSE PRL__4__WT__0.8,129.221854067614,126.150738819224,127.931354211932,131.987750762724,134.751158590351,138.896496735156,164.202780974983
495,WT,5,495__MOUSE PRL__5__WT__0.8,128.866005346458,115.878945198617,123.50389121327,127.096329624427,123.63000755609,127.783774226847,152.202980503818
495,WT,6,495__MOUSE PRL__6__WT__0.8,129.221854067614,123.442062415614,131.48863094585,135.461465046862,131.681497881279,136.179588695971,157.75447481343
495,WT,7,495__MOUSE PRL__7__WT__0.8,129.088465819026,123.820370808877,119.335621447025,121.90912326012,125.500907664955,128.533240538831,163.919716995374
495,WT,8,495__MOUSE PRL__8__WT__0.8,119.072359963037,101.023795164926,100.304700055419,104.751386446002,101.110840757545,105.554401021919,133.258338508819
495,WT,9,495__MOUSE PRL__9__WT__0.8,129.221854067614,113.471012101597,117.407014361418,118.499874871261,121.434210042905,123.405079986607,155.740456079535
495,WT,10,495__MOUSE PRL__10__WT__0.8,127.079655457744,124.136932609538,130.707975698902,132.566866486727,131.522806573669,134.623972906389,154.096206778888
