mouse_id,genotype,session_id,seg_id,model,alpha,beta,alpha_pos,alpha_neg,kappa0,kappa1,p_win_stay,p_loss_switch,p_switch,npar,logLik,nll,aic,bic
482,WT,6,482__MOUSE PRL__6__WT__0.8,wsls,,,,,,,0.827586213828525,0.51612902397668,,,,48.8267731054029,101.653546210806,106.653165551466
482,WT,6,482__MOUSE PRL__6__WT__0.8,q-learning,0.672443806463055,1.45797468559897,,,,,,,,,,49.6237351068041,103.247470213608,108.247089554269
482,WT,6,482__MOUSE PRL__6__WT__0.8,assymetric q-learning,,1.51331432590808,0.546639576402353,0.723198958322833,,,,,,,,49.593091433489,105.186182866978,112.685611877969
482,WT,6,482__MOUSE PRL__6__WT__0.8,q-learning with stickiness,0.665568290558856,1.23523900459616,,,0.50109147462967,-0.409870088833171,,,,,,48.2191979527039,104.438395905408,114.437634586729
482,WT,6,482__MOUSE PRL__6__WT__0.8,q-learning dual-alpha with stickiness,,1.32225031436439,0.494760379792375,0.748243691150698,0.515296534788637,-0.536394323286444,,,,,,48.1557459068586,106.311491813717,118.810540165369
482,WT,6,482__MOUSE PRL__6__WT__0.8,hmm,,,,,,,,,0.179775280898876,10,-53.0012114531026,53.0012114531026,126.002422906205,151.000519609508
482,WT,7,482__MOUSE PRL__7__WT__0.8,random,,,,,,,,,,,,62.3832462502151,126.76649250043,129.26630217076
482,WT,7,482__MOUSE PRL__7__WT__0.8,wsls,,,,,,,0.806451627578574,0.592592598999135,,,,49.4047768099907,102.809553619981,107.809172960642
482,WT,7,482__MOUSE PRL__7__WT__0.8,q-learning,0.999954602131298,1.19214899276483,,,,,,,,,,51.4027950034361,106.805590006872,111.805209347533
482,WT,7,482__MOUSE PRL__7__WT__0.8,assymetric q-learning,,1.1924725709716,0.999954602131298,0.998628824619167,,,,,,,,51.4027898269007,108.805579653801,116.305008664792
482,WT,7,482__MOUSE PRL__7__WT__0.8,q-learning with stickiness,0.999954602131298,0.97515618554668,,,0.381476379655119,0.291062756984927,,,,,,50.0630284397629,108.126056879526,118.125295560847
482,WT,7,482__MOUSE PRL__7__WT__0.8,q-learning dual-alpha with stickiness,,0.975153315186068,0.999954602131298,0.999954602131298,0.381482982698459,0.29102193490665,,,,,,50.0630284402416,110.126056880483,122.625105232135
482,WT,7,482__MOUSE PRL__7__WT__0.8,hmm,,,,,,,,,0.314606741573034,10,-55.3918552548764,55.3918552548764,130.783710509753,155.781807213056
482,WT,8,482__MOUSE PRL__8__WT__0.8,random,,,,,,,,,,,,62.2943280743479,126.588656148696,129.088465819026
482,WT,8,482__MOUSE PRL__8__WT__0.8,wsls,,,,,,,0.753846167838612,0.625000011748698,,,,52.8452232763107,109.690446552621,114.690065893282
482,WT,8,482__MOUSE PRL__8__WT__0.8,q-learning,0.918962926076298,0.957143083352158,,,,,,,,,,55.1995862822727,114.399172564545,119.398791905206
482,WT,8,482__MOUSE PRL__8__WT__0.8,assymetric q-learning,,0.966236235275232,0.735641843330884,0.999954602131298,,,,,,,,55.1241213957254,116.248242791451,123.747671802442
482,WT,8,482__MOUSE PRL__8__WT__0.8,q-learning with stickiness,0.881227758168964,0.768063357458347,,,0.24177057739574,0.644674630411368,,,,,,53.9650081994284,115.930016398857,125.929255080178
482,WT,8,482__MOUSE PRL__8__WT__0.8,q-learning dual-alpha with stickiness,,0.779484267288468,0.614567238499693,0.999954602131298,0.20690772753263,0.8232815706979,,,,,,53.8361455594363,117.672291118873,130.171339470524
482,WT,8,482__MOUSE PRL__8__WT__0.8,hmm,,,,,,,,,0.213483146067416,10,-57.3260935029334,57.3260935029334,134.652187005867,159.650283709169
482,WT,9,482__MOUSE PRL__9__WT__0.8,random,,,,,,,,,,,,62.0272209872465,126.054441974493,128.554251644823
482,WT,9,482__MOUSE PRL__9__WT__0.8,wsls,,,,,,,0.731343292777057,0.727272744018633,,,,52.5726240328811,109.145248065762,114.144867406423
482,WT,9,482__MOUSE PRL__9__WT__0.8,q-learning,0.999954602131298,1.08182202474871,,,,,,,,,,52.3216739046439,108.643347809288,113.642967149948
482,WT,9,482__MOUSE PRL__9__WT__0.8,assymetric q-learning,,1.08550689002155,0.964813588442057,0.999954602131298,,,,,,,,52.3173295550293,110.634659110059,118.134088121049
482,WT,9,482__MOUSE PRL__9__WT__0.8,q-learning with stickiness,0.999954602131298,1.37753534519198,,,0.724622053915129,-3.44289794193062,,,,,,50.640502063344,109.281004126688,119.280242808009
482,WT,9,482__MOUSE PRL__9__WT__0.8,q-learning dual-alpha with stickiness,,1.37753529424965,0.999954602131298,0.999954602131298,0.724622083044731,-3.44290003058045,,,,,,50.6405020633473,111.281004126695,123.780052478346
482,WT,9,482__MOUSE PRL__9__WT__0.8,hmm,,,,,,,,,0.382022471910112,10,-59.0189028389177,59.0189028389177,138.037805677835,163.035902381138
482,WT,10,482__MOUSE PRL__10__WT__0.8,random,,,,,,,,,,,,62.2943280743479,126.588656148696,129.088465819026
482,WT,10,482__MOUSE PRL__10__WT__0.8,wsls,,,,,,,0.745762728578016,0.600000007246923,,,,54.3331094723384,112.666218944677,117.665838285337
482,WT,10,482__MOUSE PRL__10__WT__0.8,q-learning,0.880287005561826,1.0689312921557,,,,,,,,,,53.456387637196,110.912775274392,115.912394615053
482,WT,10,482__MOUSE PRL__10__WT__0.8,assymetric q-learning,,1.06394062031418,0.999954602131298,0.837457672066448,,,,,,,,53.4339240557841,112.867848111568,120.367277122559
482,WT,10,482__MOUSE PRL__10__WT__0.8,q-learning with stickiness,0.893374026897239,1.02818188464347,,,0.260680163869989,-0.569785697852727,,,,,,53.1262001139371,114.252400227874,124.251638909195
482,WT,10,482__MOUSE PRL__10__WT__0.8,q-learning dual-alpha with stickiness,,1.02348886594962,0.999954602131298,0.859593465175955,0.258734451641405,-0.568799368884048,,,,,,53.1114560781896,116.222912156379,128.721960508031
