mouse_id,genotype,session_id,seg_id,random,wsls,q-learning,assymetric q-learning,q-learning with stickiness,q-learning dual-alpha with stickiness,hmm
482,WT,1,482__MOUSE PRL__1__WT__0.8,126.366195676127,97.6209014538593,100.623200441114,102.597442770017,104.23382029606,106.229188214942,136.97508347291
482,WT,2,482__MOUSE PRL__2__WT__0.8,123.142100061306,97.283460782176,103.169545562482,105.169545562482,106.557406901922,108.557406901921,130.314230769312
482,WT,3,482__MOUSE PRL__3__WT__0.8,126.722044397284,98.3921135109509,113.2940651487,113.899405524923,106.684288551041,107.668549310702,123.723003215569
482,WT,4,482__MOUSE PRL__4__WT__0.8,126.76649250043,112.43825210381,116.565721423157,118.502072405228,115.070682132196,117.033773176845,133.672863585455
482,WT,5,482__MOUSE PRL__5__WT__0.8,126.722044397284,66.237310335977,77.2375235078991,79.2024606832934,77.1342763347572,79.1306742263867,113.055548554547
482,WT,6,482__MOUSE PRL__6__WT__0.8,125.653083787158,101.653546210806,103.247470213608,105.186182866978,104.438395905408,106.311491813717,126.002422906205
482,WT,7,482__MOUSE PRL__7__WT__0.8,126.76649250043,102.809553619981,106.805590006872,108.805579653801,108.126056879526,110.126056880483,130.783710509753
482,WT,8,482__MOUSE PRL__8__WT__0.8,126.588656148696,109.690446552621,114.399172564545,116.248242791451,115.930016398857,117.672291118873,134.652187005867
482,WT,9,482__MOUSE PRL__9__WT__0.8,126.054441974493,109.145248065762,108.643347809288,110.634659110059,109.281004126688,111.281004126695,138.037805677835
482,WT,10,482__MOUSE PRL__10__WT__0.8,126.588656148696,112.666218944677,110.912775274392,112.867848111568,114.252400227874,116.222912156379,137.156097500883
483,NL3,1,483__MOUSE PRL__1__NL3__0.8,125.653083787158,119.508911461269,123.63548623939,124.901286025378,123.579650367168,125.135182946155,136.906601878915
483,NL3,2,483__MOUSE PRL__2__NL3__0.8,126.588656148696,104.225847468362,94.5969042057381,95.8469906721027,96.2012342773024,97.1143343128236,130.132852905329
483,NL3,3,483__MOUSE PRL__3__NL3__0.8,126.054441974493,91.033752150088,94.7832175288465,95.4099797619348,95.8439521800728,96.7278544174545,123.500613063567
