NL3+Cocaine
-13.4847110
-13.4109700
-13.3353970
-13.2581960
-13.1795510
-13.0995900
-13.0184830
-12.9364520
-12.8536970
-12.7704210
-12.6867120
-12.6028370
-12.5190010
-12.4354100
-12.3522030
-12.2695950
-12.1877950
-12.1069290
-12.0271750
-11.9487830
-11.8719640
-11.7967620
-11.7233310
-11.6518860
-11.5825160
-11.5153930
-11.4506160
-11.3883680
-11.3287040
-11.2717150
-11.2174560
-11.1660120
-11.1175680
-11.0721480
-11.0297670
-10.9904390
-10.9542940
-10.9212800
-10.8913560
-10.8645630
-10.8410590
-10.8206980
-10.8034610
-10.7893310
-10.7783590
-10.7704040
-10.7653630
-10.7631810
-10.7638350
-10.7672780
-10.7734400
-10.7822610
-10.7936410
-10.8074890
-10.8235650
-10.8418290
-10.8623550
-10.8848960
-10.9092270
-10.9353350
-10.9630320
-10.9923140
-11.0229720
-11.0549100
-11.0879820
-11.1220760
-11.1569790
-11.1926260
-11.2288820
-11.2655560
-11.3025570
-11.3398370
-11.3771850
-11.4144500
-11.4515190
-11.4882620
-11.5245690
-11.5603900
-11.5955240
-11.6299830
-11.6635560
-11.6961830
-11.7277500
-11.7580810
-11.7871870
-11.8149400
-11.8412490
-11.8660340
-11.8892030
-11.9107000
-11.9305420
-11.9486840
-11.9650760
-11.9795120
-11.9919780
-12.0026010
-12.0112730
-12.0178840
-12.0226030
-12.0253310
-12.0259190
-12.0244500
-12.0209620
-12.0154910
-12.0079990
-11.9984960
-11.9869790
-11.9735780
-11.9582770
-11.9410090
-11.9219440
-11.9010690
-11.8783530
-11.8539270
-11.8278200
-11.8000830
-11.7707960
-11.7400080
-11.7078120
-11.6742550
-11.6394990
-11.6034430
-11.5662880
-11.5281260
-11.4890080
-11.4489740
-11.4081770
-11.3667060
-11.3244590
-11.2816870
-11.2385210
-11.1949040
-11.1509570
-11.1068510
-11.0626230
-11.0183590
-10.9742090
-10.9302220
-10.8863770
-10.8428180
-10.7996530
-10.7568890
-10.7146380
-10.6729790
-10.6319740
-10.5915990
-10.5519310
-10.5131190
-10.4751050
-10.4379790
-10.4017960
-10.3665880
-10.3323620
-10.2990620
-10.2667890
-10.2356510
-10.2056240
-10.1767010
-10.1488680
-10.1221030
-10.0964260
-10.0717830
-10.0482830
-10.0259440
-10.0047250
-9.9845910
-9.9655070
-9.9475290
-9.9306420
-9.9148245
-9.9000970
-9.8864800
-9.8738930
-9.8623140
-9.8517170
-9.8420850
-9.8334150
-9.8257490
-9.8191410
-9.8136040
-9.8089730
-9.8052730
-9.8024645
-9.8006510
-9.7998400
-9.7999320
-9.8008970
-9.8028760
-9.8057650
-9.8094690
-9.8140770
-9.8195740
-9.8258780
-9.8331070
-9.8412210
-9.8501110
-9.8597690
-9.8702620
-9.8815470
-9.8935530
-9.9063090
-9.9197100
-9.9338020
-9.9484670
-9.9637630
-9.9796670
-9.9960900
-10.0131320
-10.0307330
-10.0488210
-10.0673930
-10.0863170
-10.1056230
-10.1251770
-10.1450890
-10.1653670
-10.1858400
-10.2065580
-10.2275510
-10.2488120
-10.2702660
-10.2919050
-10.3137550
-10.3357330
-10.3578730
-10.3802600
-10.4028160
-10.4256310
-10.4485870
-10.4716940
-10.4950380
-10.5186030
-10.5423840
-10.5664570
-10.5907820
-10.6154130
-10.6404010
-10.6657870
-10.6915480
-10.7176490
-10.7441270
-10.7710700
-10.7985000
-10.8264250
-10.8548030
-10.8835610
-10.9127800
-10.9425420
-10.9728130
-11.0035210
-11.0346240
-11.0661750
-11.0981320
-11.1303960
-11.1629880
-11.1958270
-11.2288290
-11.2621430
-11.2955780
-11.3289490
-11.3622940
-11.3955110
-11.4285280
-11.4611700
-11.4934000
-11.5251170
-11.5562910
-11.5867680
-11.6164600
-11.6451450
-11.6727890
-11.6993120
-11.7245770
-11.7484640
-11.7708380
-11.7916360
-11.8106570
-11.8278190
-11.8431120
-11.8564210
-11.8675770
-11.8765020
-11.8831830
-11.8874470
-11.8892220
-11.8885090
-11.8851730
-11.8791610
-11.8704950
-11.8590360
-11.8448720
-11.8278000
-11.8079910
-11.7853720
-11.7600440
-11.7319930
-11.7011370
-11.6676580
-11.6315420
-11.5928540
-11.5515710
-11.5078210
-11.4617980
-11.4134450
-11.3629510
-11.3105150
-11.2562460
-11.2001590
-11.1424100
-11.0831840
-11.0226960
-10.9610300
-10.8984230
-10.8350430
-10.7710920
-10.7067370
-10.6422460
-10.5777710
-10.5134810
-10.4496330
-10.3864800
-10.3241320
-10.2627900
-10.2028000
-10.1444810
-10.0878480
-10.0331650
-9.9806010
-9.9303560
-9.8826810
-9.8377520
-9.7957945
-9.7569850
-9.7215430
-9.6895480
-9.6610650
-9.6363560
-9.6155330
-9.5987070
-9.5859110
-9.5773670
-9.5730030
-9.5728610
-9.5771180
-9.5857320
-9.5986440
-9.6158470
-9.6372510
-9.6628740
-9.6927270
-9.7267390
-9.7647660
-9.8066780
-9.8523050
-9.9015460
-9.9541530
-10.0100320
-10.0690160
-10.1308190
-10.1952400
-10.2622410
-10.3313680
-10.4023800
-10.4751230
-10.5492930
-10.6247060
-10.7010280
-10.7779430
-10.8552260
-10.9326520
-11.0099490
-11.0867970
-11.1630840
-11.2384680
-11.3126750
-11.3854760
-11.4566570
-11.5260820
-11.5934300
-11.6584710
-11.7210980
-11.7810880
-11.8382480
-11.8925070
-11.9437430
-11.9918250
-12.0366080
-12.0780110
-12.1159910
-12.1504380
-12.1812250
-12.2083620
-12.2319210
-12.2518740
-12.2681730
-12.2807610
-12.2897230
-12.2951770
-12.2971320
-12.2955500
-12.2905500
-12.2822360
-12.2706670
-12.2559250
-12.2380880
-12.2172370
-12.1935360
-12.1670890
-12.1379650
-12.1063330
-12.0723120
-12.0359130
-11.9973080
-11.9568060
-11.9144160
-11.8702070
-11.8243540
-11.7769840
-11.7282730
-11.6782700
-11.6271630
-11.5751350
-11.5222880
-11.4686560
-11.4144630
-11.3599210
-11.3050590
-11.2499530
-11.1947900
-11.1398160
-11.0850140
-11.0304360
-10.9763240
-10.9228370
-10.8700140
-10.8179590
-10.7668110
-10.7166530
-10.6676150
-10.6197410
-10.5732450
-10.5281930
-10.4846410
-10.4427540
-10.4025000
-10.3640200
-10.3273400
-10.2925510
-10.2597620
-10.2290320
-10.2003500
-10.1738620
-10.1496110
-10.1275330
-10.1076810
-10.0900370
-10.0746550
-10.0617230
-10.0511680
-10.0428660
-10.0368240
-10.0330640
-10.0317170
-10.0326420
-10.0358130
-10.0412630
-10.0488890
-10.0587090
-10.0706270
-10.0844760
-10.1004750
-10.1184820
-10.1383620
-10.1601030
-10.1836540
-10.2089010
-10.2358300
-10.2642830
-10.2942990
-10.3257630
-10.3584990
-10.3925650
-10.4278760
-10.4642730
-10.5017230
-10.5400850
-10.5793480
-10.6194150
-10.6602210
-10.7017070
-10.7436810
-10.7860650
-10.8287910
-10.8717760
-10.9149520
-10.9582880
-11.0016180
-11.0448650
-11.0879660
-11.1308730
-11.1733620
-11.2154490
-11.2570280
-11.2980570
-11.3384450
-11.3780020
-11.4166140
-11.4543460
-11.4910680
-11.5267410
-11.5612290
-11.5944880
-11.6264190
-11.6570020
-11.6861400
-11.7138430
-11.7399290
-11.7643210
-11.7870740
-11.8081460
-11.8275060
-11.8450710
-11.8607510
-11.8746740
-11.8868530
-11.8971770
-11.9055570
-11.9120790
-11.9167440
-11.9195230
-11.9204470
-11.9195590
-11.9168370
-11.9125090
-11.9065100
-11.8987510
-11.8892970
-11.8783140
-11.8658890
-11.8520070
-11.8367770
-11.8202660
-11.8024770
-11.7835270
-11.7634470
-11.7423650
-11.7203470
-11.6975700
-11.6739670
-11.6497140
-11.6248980
-11.5996560
-11.5740100
-11.5481020
-11.5219770
-11.4956590
-11.4692980
-11.4429280
-11.4166230
-11.3905570
-11.3646960
-11.3390470
-11.3137120
-11.2887890
-11.2643120
-11.2404410
-11.2171050
-11.1944250
-11.1723890
-11.1510160
-11.1303440
-11.1104860
-11.0913110
-11.0730200
-11.0555240
-11.0388170
-11.0230130
-11.0080110
-10.9938800
-10.9806520
-10.9682500
-10.9566750
-10.9459490
-10.9360810
-10.9269910
-10.9186820
-10.9111910
-10.9044800
-10.8985350
-10.8932670
-10.8887420
-10.8849330
-10.8817960
-10.8793320
-10.8774190
-10.8760790
-10.8753400
-10.8750220
-10.8752100
-10.8759360
-10.8770240
-10.8785150
-10.8803840
-10.8825440
-10.8850760
-10.8879180
-10.8909690
-10.8943230
-10.8978460
-10.9015360
-10.9053260
-10.9092840
-10.9133120
-10.9174120
-10.9216280
-10.9259370
-10.9302510
-10.9345980
-10.9389980
-10.9433990
-10.9478820
-10.9523540
-10.9568780
-10.9615470
-10.9662830
-10.9710140
-10.9758330
-10.9808590
-10.9860960
-10.9915150
-10.9971010
-11.0029520
-11.0091250
-11.0156160
-11.0225050
-11.0299270
-11.0377550
-11.0459870
-11.0548290
-11.0643530
-11.0745610
-11.0854960
-11.0972990
-11.1098690
-11.1233030
-11.1376880
-11.1530080
-11.1693580
-11.1867320
-11.2051510
-11.2247020
-11.2454360
-11.2673120
-11.2903200
-11.3145130
-11.3398410
-11.3664260
-11.3941970
-11.4232300
-11.4533990
-11.4845920
-11.5168570
-11.5502470
-11.5846500
-11.6200060
-11.6562600
-11.6933980
-11.7313390
-11.7700060
-11.8092640
-11.8490630
-11.8893450
-11.9299960
-11.9709830
-12.0120200
-12.0530730
-12.0940670
-12.1349320
-12.1754730
-12.2155720
-12.2552230
-12.2942400
-12.3324080
-12.3696990
-12.4060010
-12.4411400
-12.4750510
-12.5076630
-12.5387990
-12.5683940
-12.5962310
-12.6222380
-12.6463400
-12.6685720
-12.6887540
-12.7068190
-12.7226210
-12.7361170
-12.7473190
-12.7561160
-12.7624580
-12.7662330
-12.7674390
-12.7661160
-12.7622820
-12.7558250
-12.7468020
-12.7351410
-12.7209310
-12.7041360
-12.6847060
-12.6628070
-12.6385630
-12.6118580
-12.5827110
-12.5512510
-12.5175400
-12.4817100
-12.4438470
-12.4039540
-12.3620950
-12.3184400
-12.2730650
-12.2260650
-12.1776540
-12.1278100
-12.0765920
-12.0240820
-11.9705570
-11.9161340
-11.8608100
-11.8048040
-11.7482290
-11.6911680
-11.6337030
-11.5758900
-11.5178840
-11.4598190
-11.4018260
-11.3439910
-11.2863280
-11.2290290
-11.1722280
-11.1158660
-11.0601090
-11.0049730
-10.9505680
-10.8969130
-10.8441360
-10.7923320
-10.7414990
-10.6916640
-10.6429340
-10.5952670
-10.5487320
-10.5033280
-10.4591010
-10.4160940
-10.3743590
-10.3337280
-10.2943860
-10.2563300
-10.2194010
-10.1837060
-10.1492330
-10.1159570
-10.0839640
-10.0531150
-10.0234270
-9.9949410
-9.9676680
-9.9415250
-9.9165030
-9.8925990
-9.8698550
-9.8481290
-9.8275385
-9.8079710
-9.7894730
-9.7720580
-9.7556800
-9.7403540
-9.7260870
-9.7127600
-9.7004800
-9.6892740
-9.6790940
-9.6699110
-9.6617240
-9.6545840
-9.6484560
-9.6433735
-9.6393370
-9.6363770
-9.6343730
-9.6334330
-9.6335050
-9.6346200
-9.6367910
-9.6400060
-9.6442210
-9.6494055
-9.6555860
-9.6628250
-9.6710770
-9.6802910
-9.6904700
-9.7016240
-9.7136330
-9.7265550
-9.7403250
-9.7549095
-9.7703900
-9.7866125
-9.8035360
-9.8211360
-9.8392890
-9.8579750
-9.8772250
-9.8969210
-9.9170710
-9.9375390
-9.9582340
-9.9791160
-10.0001490
-10.0212350
-10.0422640
-10.0631840
-10.0840300
-10.1046230
-10.1248050
-10.1445410
-10.1637840
-10.1825600
-10.2007070
-10.2181150
-10.2347010
-10.2504700
-10.2653720
-10.2792930
-10.2921360
-10.3038360
-10.3143970
-10.3237940
-10.3319900
-10.3389170
-10.3445160
-10.3488190
-10.3518710
-10.3535190
-10.3537240
-10.3525640
-10.3500850
-10.3461440
-10.3408670
-10.3343780
-10.3265970
-10.3175750
-10.3073570
-10.2960240
-10.2836120
-10.2702750
-10.2560570
-10.2409650
-10.2250650
-10.2084860
-10.1913650
-10.1737630
-10.1557750
-10.1375090
-10.1189860
-10.1004510
-10.0820180
-10.0637540
-10.0457520
-10.0281160
-10.0109120
-9.9943490
-9.9784460
-9.9633950
-9.9492590
-9.9360070
-9.9238410
-9.9129140
-9.9032770
-9.8949560
-9.8880820
-9.8827220
-9.8789270
-9.8767605
-9.8762760
-9.8776240
-9.8807070
-9.8856260
-9.8924890
-9.9012740
-9.9119820
-9.9247130
-9.9394460
-9.9561750
-9.9749250
-9.9957920
-10.0188900
-10.0441310
-10.0714730
-10.1008680
-10.1323130
-10.1658130
-10.2015740
-10.2395130
-10.2794490
-10.3215260
-10.3657090
-10.4120210
-10.4603990
-10.5107900
-10.5632440
-10.6176750
-10.6739950
-10.7322270
-10.7922950
-10.8542600
-10.9180520
-10.9835010
-11.0504740
-11.1190180
-11.1891230
-11.2605910
-11.3334140
-11.4074820
-11.4826380
-11.5587740
-11.6359320
-11.7137900
-11.7922540
-11.8712830
-11.9506580
-12.0302950
-12.1100530
-12.1898320
-12.2694030
-12.3486410
-12.4273470
-12.5053570
-12.5825080
-12.6586390
-12.7336340
-12.8073100
-12.8795180
-12.9501120
-13.0189120
-13.0857530
-13.1505730
-13.2131640
-13.2734010
-13.3311830
-13.3863140
-13.4386620
-13.4881550
-13.5347020
-13.5781820
-13.6184480
-13.6554600
-13.6891700
-13.7194660
-13.7463300
-13.7697530
-13.7896360
-13.8059770
-13.8186510
-13.8276550
-13.8331160
-13.8348030
-13.8328350
-13.8273440
-13.8182590
-13.8056090
-13.7893930
-13.7695620
-13.7462690
-13.7196610
-13.6897510
-13.6564710
-13.6199380
-13.5802460
-13.5375170
-13.4917630
-13.4431680
-13.3917940
-13.3377960
-13.2812490
-13.2222390
-13.1609020
-13.0973830
-13.0318780
-12.9644620
-12.8952800
-12.8244090
-12.7521120
-12.6785300
-12.6037880
-12.5280950
-12.4515980
-12.3744560
-12.2968310
-12.2189010
-12.1409700
-12.0631080
-11.9855080
-11.9083920
-11.8319240
-11.7562140
-11.6815300
-11.6080830
-11.5360710
-11.4655630
-11.3967090
-11.3296750
-11.2647770
-11.2019850
-11.1415230
-11.0836200
-11.0283320
-10.9758010
-10.9260890
-10.8793680
-10.8358170
-10.7954790
-10.7584190
-10.7247140
-10.6943970
-10.6675420
-10.6441760
-10.6243630
-10.6082070
-10.5955950
-10.5864800
-10.5809430
-10.5789440
-10.5804280
-10.5853030
-10.5936110
-10.6053150
-10.6202530
-10.6382860
-10.6591920
-10.6829870
-10.7096850
-10.7391320
-10.7710510
-10.8053050
-10.8417880
-10.8802940
-10.9207650
-10.9629850
-11.0067350
-11.0519010
-11.0983200
-11.1458510
-11.1942390
-11.2432760
-11.2928710
-11.3428610
-11.3929990
-11.4431310
-11.4931220
-11.5427270
-11.5918090
-11.6402060
-11.6877250
-11.7342630
-11.7795710
-11.8235350
-11.8660650
-11.9069350
-11.9460450
-11.9833530
-12.0186780
-12.0518360
-12.0827080
-12.1112520
-12.1373850
-12.1610000
-12.1820020
-12.2003650
-12.2159820
-12.2287630
-12.2387690
-12.2459250
-12.2501350
-12.2514090
-12.2496810
-12.2450320
-12.2374890
-12.2269890
-12.2134910
-12.1971070
-12.1778890
-12.1558610
-12.1310330
-12.1035500
-12.0734800
-12.0409050
-12.0058170
-11.9684070
-11.9288430
-11.8871130
-11.8433890
-11.7977810
-11.7504200
-11.7014590
-11.6511140
-11.5994770
-11.5467100
-11.4928820
-11.4382200
-11.3828910
-11.3269980
-11.2708500
-11.2146320
-11.1582090
-11.1018530
-11.0458360
-10.9901710
-10.9350260
-10.8805740
-10.8270130
-10.7743800
-10.7226860
-10.6721700
-10.6229390
-10.5750420
-10.5285730
-10.4835620
-10.4400520
-10.3981650
-10.3579590
-10.3193670
-10.2823240
-10.2470470
-10.2134540
-10.1814710
-10.1510610
-10.1222240
-10.0948630
-10.0691010
-10.0448560
-10.0218950
-10.0002360
-9.9798240
-9.9605320
-9.9423600
-9.9251930
-9.9088840
-9.8934040
-9.8786590
-9.8645980
-9.8511350
-9.8381900
-9.8256760
-9.8134790
-9.8015560
-9.7899290
-9.7784610
-9.7670980
-9.7558320
-9.7445140
-9.7332070
-9.7219240
-9.7106040
-9.6992320
-9.6878670
-9.6764530
-9.6649830
-9.6535425
-9.6420270
-9.6304920
-9.6189810
-9.6076000
-9.5963460
-9.5853390
-9.5746460
-9.5642260
-9.5541040
-9.5444570
-9.5353460
-9.5267330
-9.5187180
-9.5114300
-9.5048980
-9.4992750
-9.4946250
-9.4909150
-9.4882520
-9.4867250
-9.4864230
-9.4874590
-9.4898050
-9.4934960
-9.4986220
-9.5052230
-9.5133770
-9.5230900
-9.5344260
-9.5474090
-9.5620170
-9.5782870
-9.5962730
-9.6159580
-9.6373730
-9.6605270
-9.6853150
-9.7117750
-9.7398920
-9.7696870
-9.8009950
-9.8338180
-9.8681420
-9.9038540
-9.9409520
-9.9793130
-10.0188360
-10.0593790
-10.1009970
-10.1435220
-10.1868770
-10.2308980
-10.2754730
-10.3206370
-10.3661790
-10.4118820
-10.4577160
-10.5035110
-10.5491670
-10.5946140
-10.6395860
-10.6840110
-10.7278120
-10.7708540
-10.8130080
-10.8541630
-10.8941350
-10.9328800
-10.9702780
-11.0062360
-11.0406620
-11.0735240
-11.1046960
-11.1341520
-11.1617830
-11.1875510
-11.2114220
-11.2333780
-11.2533840
-11.2714090
-11.2874680
-11.3016460
-11.3139240
-11.3242690
-11.3326700
-11.3391980
-11.3439820
-11.3470410
-11.3483770
-11.3481390
-11.3463450
-11.3430710
-11.3384260
-11.3324460
-11.3251710
-11.3167610
-11.3073630
-11.2970390
-11.2858430
-11.2738400
-11.2610900
-11.2476870
-11.2337150
-11.2193580
-11.2045780
-11.1894470
-11.1741260
-11.1586190
-11.1429730
-11.1271490
-11.1111740
-11.0952430
-11.0792880
-11.0633070
-11.0473640
-11.0314690
-11.0156600
-10.9999590
-10.9842540
-10.9685660
-10.9529560
-10.9372940
-10.9216500
-10.9060150
-10.8903420
-10.8746140
-10.8588780
-10.8430830
-10.8271730
-10.8111520
-10.7950210
-10.7787120
-10.7623210
-10.7458210
-10.7291370
-10.7123450
-10.6954130
-10.6783400
-10.6611400
-10.6438020
-10.6264210
-10.6090220
-10.5916590
-10.5743700
-10.5571720
-10.5402310
-10.5235690
-10.5071800
-10.4911040
-10.4754900
-10.4604040
-10.4459730
-10.4322400
-10.4192920
-10.4073620
-10.3964550
-10.3866160
-10.3780320
-10.3707790
-10.3648120
-10.3603740
-10.3575650
-10.3564670
-10.3571910
-10.3597870
-10.3643490
-10.3708660
-10.3794520
-10.3902200
-10.4032110
-10.4185010
-10.4361140
-10.4560600
-10.4784310
-10.5032430
-10.5305930
-10.5603290
-10.5924780
-10.6270760
-10.6640130
-10.7032770
-10.7448830
-10.7886700
-10.8346130
-10.8826570
-10.9327040
-10.9846190
-11.0383870
-11.0937850
-11.1507260
-11.2090990
-11.2686620
-11.3293420
-11.3909850
-11.4533700
-11.5162950
-11.5797790
-11.6435200
-11.7072260
-11.7707660
-11.8340350
-11.8967750
-11.9587670
-12.0198940
-12.0799320
-12.1387270
-12.1961160
-12.2518360
-12.3056620
-12.3575120
-12.4072060
-12.4545170
-12.4994130
-12.5417410
-12.5813000
-12.6179230
-12.6515350
-12.6819940
-12.7091760
-12.7331290
-12.7537440
-12.7709010
-12.7844440
-12.7944400
-12.8008500
-12.8036740
-12.8028550
-12.7983260
-12.7901270
-12.7783520
-12.7630300
-12.7441750
-12.7218540
-12.6961020
-12.6670380
-12.6347980
-12.5993670
-12.5607920
-12.5192970
-12.4750360
-12.4281260
-12.3786210
-12.3267510
-12.2725620
-12.2162550
-12.1579520
-12.0978290
-12.0360570
-11.9728560
-11.9083650
-11.8426390
-11.7758600
-11.7083680
-11.6402520
-11.5716410
-11.5026940
-11.4335170
-11.3643760
-11.2954440
-11.2269060
-11.1587700
-11.0912480
-11.0244210
-10.9585130
-10.8936290
-10.8298120
-10.7672210
-10.7060360
-10.6462770
-10.5881100
-10.5315000
-10.4764530
-10.4232320
-10.3719170
-10.3224300
-10.2748380
-10.2291960
-10.1855800
-10.1440980
-10.1047540
-10.0674860
-10.0323520
-9.9993420
-9.9684510
-9.9397040
-9.9131760
-9.8887610
-9.8665090
-9.8464520
-9.8285660
-9.8128420
-9.7992670
-9.7878460
-9.7785230
-9.7714020
-9.7664510
-9.7635650
-9.7627880
-9.7641540
-9.7676880
-9.7733120
-9.7809830
-9.7907540
-9.8025920
-9.8164910
-9.8324140
-9.8504620
-9.8705140
-9.8924860
-9.9164580
-9.9424090
-9.9702140
-9.9999330
-10.0315130
-10.0648600
-10.0999030
-10.1365900
-10.1749330
-10.2146950
-10.2558990
-10.2985540
-10.3424890
-10.3875330
-10.4335240
-10.4804930
-10.5282950
-10.5767440
-10.6258050
-10.6752510
-10.7248900
-10.7746680
-10.8244750
-10.8740370
-10.9232650
-10.9720420
-11.0201810
-11.0674800
-11.1137870
-11.1589070
-11.2027860
-11.2452740
-11.2861420
-11.3253320
-11.3628030
-11.3982830
-11.4316600
-11.4628670
-11.4918180
-11.5184850
-11.5427310
-11.5644170
-11.5835700
-11.6001750
-11.6141100
-11.6253500
-11.6338860
-11.6398200
-11.6430530
-11.6436370
-11.6415860
-11.6369890
-11.6298990
-11.6203520
-11.6084630
-11.5942410
-11.5778650
-11.5593610
-11.5388000
-11.5163330
-11.4921250
-11.4662710
-11.4389500
-11.4102370
-11.3802570
-11.3491010
-11.3168780
-11.2838690
-11.2502620
-11.2161000
-11.1815220
-11.1466540
-11.1116460
-11.0766230
-11.0417420
-11.0071030
-10.9727670
-10.9389120
-10.9055120
-10.8728110
-10.8408880
-10.8099090
-10.7799490
-10.7510200
-10.7231340
-10.6964320
-10.6709640
-10.6467800
-10.6238980
-10.6023590
-10.5822750
-10.5636260
-10.5463780
-10.5306380
-10.5163670
-10.5035360
-10.4921030
-10.4821070
-10.4735370
-10.4662520
-10.4603110
-10.4558160
-10.4526450
-10.4506160
-10.4498690
-10.4503070
-10.4517970
-10.4542700
-10.4577300
-10.4621080
-10.4673610
-10.4735160
-10.4803510
-10.4878910
