WT+Cocaine
-14.3038720
-14.3423150
-14.3900070
-14.4464450
-14.5110380
-14.5834100
-14.6624090
-14.7475500
-14.8377990
-14.9323740
-15.0304920
-15.1312680
-15.2334580
-15.3367910
-15.4405820
-15.5440860
-15.6469910
-15.7491080
-15.8500960
-15.9501140
-16.0494160
-16.1480200
-16.2462330
-16.3444300
-16.4422720
-16.5400620
-16.6378770
-16.7354770
-16.8321600
-16.9275440
-17.0201230
-17.1091500
-17.1933300
-17.2713030
-17.3417000
-17.4029850
-17.4539070
-17.4928840
-17.5191560
-17.5319500
-17.5313200
-17.5168080
-17.4887560
-17.4480920
-17.3960060
-17.3337670
-17.2629900
-17.1855830
-17.1040040
-17.0201300
-16.9363200
-16.8541530
-16.7760160
-16.7033520
-16.6374630
-16.5794220
-16.5301060
-16.4899200
-16.4589750
-16.4370250
-16.4236180
-16.4182430
-16.4204440
-16.4292550
-16.4441090
-16.4643760
-16.4894390
-16.5189530
-16.5530410
-16.5910450
-16.6333920
-16.6801090
-16.7316720
-16.7880380
-16.8492930
-16.9156440
-16.9868770
-17.0625780
-17.1421000
-17.2245370
-17.3088840
-17.3935970
-17.4772680
-17.5579000
-17.6340450
-17.7035500
-17.7650360
-17.8168200
-17.8575460
-17.8864460
-17.9026340
-17.9060610
-17.8966700
-17.8751930
-17.8420890
-17.7991850
-17.7476600
-17.6891250
-17.6253170
-17.5581510
-17.4896810
-17.4212590
-17.3544480
-17.2906130
-17.2302170
-17.1744210
-17.1233140
-17.0770650
-17.0354080
-16.9982100
-16.9643570
-16.9334750
-16.9047870
-16.8768400
-16.8495920
-16.8218420
-16.7926940
-16.7619020
-16.7290270
-16.6933200
-16.6550080
-16.6141410
-16.5706700
-16.5245170
-16.4758660
-16.4254470
-16.3737950
-16.3209800
-16.2679180
-16.2149490
-16.1629280
-16.1126940
-16.0647660
-16.0202660
-15.9800090
-15.9448080
-15.9153260
-15.8928890
-15.8780890
-15.8712980
-15.8727410
-15.8830440
-15.9018950
-15.9292350
-15.9648400
-16.0074120
-16.0561220
-16.1098650
-16.1672800
-16.2269130
-16.2870100
-16.3465940
-16.4038160
-16.4580700
-16.5078930
-16.5526500
-16.5917400
-16.6254520
-16.6535870
-16.6767500
-16.6955300
-16.7107700
-16.7236560
-16.7353130
-16.7471180
-16.7602540
-16.7760030
-16.7954650
-16.8196050
-16.8490540
-16.8847480
-16.9271450
-16.9765470
-17.0328880
-17.0962280
-17.1661950
-17.2427180
-17.3249030
-17.4127620
-17.5047840
-17.6009670
-17.6997950
-17.8007850
-17.9031900
-18.0056650
-18.1069980
-18.2066960
-18.3034360
-18.3960460
-18.4837170
-18.5655040
-18.6404440
-18.7075630
-18.7662260
-18.8157540
-18.8562700
-18.8871600
-18.9089050
-18.9210340
-18.9241980
-18.9192450
-18.9065530
-18.8872900
-18.8625450
-18.8332540
-18.8005260
-18.7656570
-18.7301330
-18.6950200
-18.6609920
-18.6289600
-18.6000040
-18.5740470
-18.5517640
-18.5327450
-18.5166760
-18.5027800
-18.4904000
-18.4776730
-18.4636800
-18.4463120
-18.4238450
-18.3943960
-18.3563790
-18.3081230
-18.2478800
-18.1741450
-18.0862120
-17.9835760
-17.8662640
-17.7343770
-17.5891380
-17.4315200
-17.2633100
-17.0869670
-16.9044200
-16.7187770
-16.5325890
-16.3491670
-16.1713050
-16.0019600
-15.8433210
-15.6981830
-15.5681110
-15.4554020
-15.3606410
-15.2847400
-15.2279380
-15.1897420
-15.1694080
-15.1659570
-15.1774940
-15.2018040
-15.2370550
-15.2804680
-15.3292110
-15.3806540
-15.4321030
-15.4812340
-15.5251360
-15.5617470
-15.5897370
-15.6069000
-15.6129040
-15.6068720
-15.5885350
-15.5581650
-15.5164400
-15.4646540
-15.4042810
-15.3367220
-15.2641410
-15.1884820
-15.1122240
-15.0375260
-14.9666850
-14.9025770
-14.8467840
-14.8011650
-14.7673620
-14.7469630
-14.7409200
-14.7498250
-14.7738120
-14.8127440
-14.8660540
-14.9326590
-15.0114780
-15.1006580
-15.1985230
-15.3030640
-15.4119530
-15.5231110
-15.6347410
-15.7444430
-15.8505550
-15.9518580
-16.0468240
-16.1345160
-16.2141530
-16.2851750
-16.3474730
-16.4014030
-16.4467740
-16.4840600
-16.5134450
-16.5357910
-16.5510830
-16.5597550
-16.5624660
-16.5594830
-16.5508080
-16.5361230
-16.5157760
-16.4899140
-16.4582250
-16.4207300
-16.3772750
-16.3279720
-16.2731820
-16.2128810
-16.1474600
-16.0772000
-16.0032220
-15.9258080
-15.8461010
-15.7650710
-15.6835540
-15.6023450
-15.5227080
-15.4450910
-15.3701940
-15.2989180
-15.2314250
-15.1676880
-15.1079520
-15.0521090
-14.9996530
-14.9500160
-14.9030320
-14.8578520
-14.8138550
-14.7705740
-14.7277590
-14.6849470
-14.6418570
-14.5989270
-14.5560170
-14.5138450
-14.4733890
-14.4348430
-14.3995000
-14.3679690
-14.3415990
-14.3214420
-14.3081000
-14.3029570
-14.3058320
-14.3177890
-14.3383330
-14.3676050
-14.4053200
-14.4509450
-14.5033350
-14.5613390
-14.6236550
-14.6890210
-14.7556010
-14.8218580
-14.8857710
-14.9458450
-15.0005310
-15.0483700
-15.0881290
-15.1188850
-15.1400590
-15.1512360
-15.1521470
-15.1430280
-15.1248520
-15.0979820
-15.0638900
-15.0236340
-14.9787050
-14.9305730
-14.8808360
-14.8309990
-14.7827810
-14.7373930
-14.6965710
-14.6612380
-14.6323400
-14.6109850
-14.5972470
-14.5919050
-14.5951770
-14.6073130
-14.6281410
-14.6575880
-14.6952980
-14.7412200
-14.7948720
-14.8555780
-14.9226970
-14.9954430
-15.0735780
-15.1560010
-15.2415120
-15.3297520
-15.4193840
-15.5094320
-15.5990380
-15.6874040
-15.7734960
-15.8567000
-15.9363940
-16.0119420
-16.0829260
-16.1493020
-16.2109930
-16.2680110
-16.3205260
-16.3687340
-16.4128170
-16.4532280
-16.4899480
-16.5227760
-16.5519770
-16.5776270
-16.5989460
-16.6153830
-16.6266400
-16.6318040
-16.6300430
-16.6209810
-16.6034220
-16.5772700
-16.5414500
-16.4963280
-16.4416120
-16.3776190
-16.3049050
-16.2242130
-16.1370680
-16.0443950
-15.9475660
-15.8487790
-15.7494980
-15.6516830
-15.5569750
-15.4673690
-15.3839880
-15.3089090
-15.2431860
-15.1879920
-15.1442920
-15.1122330
-15.0926290
-15.0857250
-15.0917230
-15.1103330
-15.1416350
-15.1851920
-15.2404170
-15.3069250
-15.3840100
-15.4710010
-15.5673350
-15.6719000
-15.7836030
-15.9014050
-16.0240800
-16.1500130
-16.2774720
-16.4046040
-16.5297050
-16.6507100
-16.7655280
-16.8720600
-16.9679850
-17.0516260
-17.1206650
-17.1734680
-17.2090950
-17.2262380
-17.2241060
-17.2027400
-17.1627030
-17.1048220
-17.0297300
-16.9394680
-16.8360460
-16.7218500
-16.5995770
-16.4716470
-16.3410570
-16.2104570
-16.0829350
-15.9606610
-15.8462500
-15.7414950
-15.6482430
-15.5678380
-15.5006900
-15.4479460
-15.4093260
-15.3849530
-15.3741160
-15.3758410
-15.3890150
-15.4123570
-15.4439030
-15.4817130
-15.5240300
-15.5688810
-15.6137150
-15.6565700
-15.6954210
-15.7279620
-15.7520650
-15.7659810
-15.7686940
-15.7582250
-15.7339170
-15.6951090
-15.6415080
-15.5731570
-15.4905620
-15.3947190
-15.2871960
-15.1691840
-15.0428760
-14.9103830
-14.7741640
-14.6367440
-14.5007610
-14.3686230
-14.2431350
-14.1261840
-14.0198850
-13.9267400
-13.8476030
-13.7833250
-13.7348780
-13.7026440
-13.6864780
-13.6862730
-13.7008100
-13.7295830
-13.7708790
-13.8234930
-13.8859100
-13.9562460
-14.0326750
-14.1136180
-14.1972810
-14.2823960
-14.3670130
-14.4501090
-14.5305860
-14.6068080
-14.6785720
-14.7448540
-14.8051730
-14.8595880
-14.9081190
-14.9504760
-14.9872900
-15.0190520
-15.0465740
-15.0707630
-15.0922210
-15.1121930
-15.1314890
-15.1512540
-15.1722870
-15.1954010
-15.2210760
-15.2501680
-15.2827960
-15.3187500
-15.3583930
-15.4012990
-15.4466630
-15.4944390
-15.5437370
-15.5938760
-15.6443080
-15.6939520
-15.7425730
-15.7890090
-15.8328150
-15.8739290
-15.9114500
-15.9449220
-15.9740500
-15.9985800
-16.0179330
-16.0316810
-16.0396400
-16.0411640
-16.0359920
-16.0238500
-16.0046460
-15.9778520
-15.9429360
-15.9007130
-15.8509210
-15.7942190
-15.7309930
-15.6621870
-15.5889440
-15.5118530
-15.4322440
-15.3514530
-15.2708390
-15.1918330
-15.1153570
-15.0422500
-14.9733640
-14.9094040
-14.8504520
-14.7967620
-14.7479590
-14.7036260
-14.6631170
-14.6261290
-14.5913700
-14.5581950
-14.5255400
-14.4930940
-14.4603910
-14.4268270
-14.3928290
-14.3586860
-14.3241550
-14.2904940
-14.2585740
-14.2291620
-14.2031860
-14.1815330
-14.1653200
-14.1548230
-14.1502220
-14.1518970
-14.1594510
-14.1721290
-14.1890720
-14.2090550
-14.2304400
-14.2518580
-14.2709950
-14.2860970
-14.2957590
-14.2976830
-14.2910130
-14.2747170
-14.2480200
-14.2103900
-14.1621390
-14.1035130
-14.0356210
-13.9594450
-13.8767110
-13.7891380
-13.6983720
-13.6068270
-13.5165640
-13.4293400
-13.3469930
-13.2716080
-13.2046860
-13.1475110
-13.1008010
-13.0658410
-13.0428290
-13.0318290
-13.0329000
-13.0460510
-13.0706120
-13.1054990
-13.1505420
-13.2045180
-13.2664930
-13.3352190
-13.4096510
-13.4887890
-13.5714280
-13.6568580
-13.7437300
-13.8308550
-13.9178780
-14.0033050
-14.0870210
-14.1678360
-14.2451680
-14.3185660
-14.3875960
-14.4519180
-14.5113760
-14.5656410
-14.6152490
-14.6604580
-14.7011600
-14.7381220
-14.7720580
-14.8034900
-14.8332340
-14.8621110
-14.8910230
-14.9206390
-14.9518310
-14.9849540
-15.0211100
-15.0601840
-15.1026430
-15.1483140
-15.1972870
-15.2492090
-15.3037140
-15.3604330
-15.4180680
-15.4758560
-15.5332100
-15.5888950
-15.6418310
-15.6912570
-15.7359920
-15.7748600
-15.8069090
-15.8313260
-15.8471940
-15.8533530
-15.8496100
-15.8350340
-15.8093450
-15.7719450
-15.7225270
-15.6612970
-15.5880680
-15.5030170
-15.4067330
-15.2999140
-15.1834380
-15.0585180
-14.9263810
-14.7887680
-14.6472650
-14.5041260
-14.3612430
-14.2204270
-14.0841500
-13.9541450
-13.8330990
-13.7220470
-13.6229160
-13.5369760
-13.4655510
-13.4088910
-13.3675830
-13.3416950
-13.3307710
-13.3341410
-13.3504840
-13.3793540
-13.4188780
-13.4673780
-13.5231940
-13.5848260
-13.6503380
-13.7179810
-13.7860960
-13.8531940
-13.9179690
-13.9791890
-14.0355190
-14.0861930
-14.1304920
-14.1678430
-14.1979360
-14.2206570
-14.2357330
-14.2430260
-14.2429330
-14.2357030
-14.2214020
-14.2006100
-14.1745890
-14.1427690
-14.1062240
-14.0663790
-14.0233260
-13.9781330
-13.9319020
-13.8855200
-13.8400050
-13.7966440
-13.7562220
-13.7202760
-13.6898530
-13.6660660
-13.6502140
-13.6433940
-13.6464410
-13.6601690
-13.6857610
-13.7237790
-13.7745370
-13.8384950
-13.9156540
-14.0056300
-14.1085750
-14.2236390
-14.3496030
-14.4856050
-14.6305870
-14.7831040
-14.9413210
-15.1032670
-15.2674870
-15.4317670
-15.5935820
-15.7512110
-15.9025030
-16.0448650
-16.1759570
-16.2940640
-16.3969440
-16.4824680
-16.5493370
-16.5955120
-16.6196630
-16.6207620
-16.5980780
-16.5511530
-16.4800510
-16.3850900
-16.2665700
-16.1259270
-15.9646920
-15.7847640
-15.5880280
-15.3772510
-15.1556110
-14.9257930
-14.6910420
-14.4547000
-14.2206290
-13.9914150
-13.7711160
-13.5629100
-13.3695190
-13.1939580
-13.0385920
-12.9055280
-12.7961900
-12.7118880
-12.6534070
-12.6209990
-12.6146970
-12.6339240
-12.6772720
-12.7436260
-12.8312030
-12.9378200
-13.0613630
-13.1995880
-13.3495160
-13.5088330
-13.6749530
-13.8450740
-14.0164570
-14.1869670
-14.3540200
-14.5149460
-14.6680570
-14.8110690
-14.9418720
-15.0590730
-15.1607850
-15.2464170
-15.3142950
-15.3639250
-15.3951170
-15.4078670
-15.4020480
-15.3786460
-15.3389570
-15.2841110
-15.2158110
-15.1357230
-15.0463990
-14.9495950
-14.8478660
-14.7431250
-14.6375390
-14.5332680
-14.4317870
-14.3342060
-14.2417970
-14.1552350
-14.0751470
-14.0015140
-13.9338570
-13.8722980
-13.8159700
-13.7641690
-13.7158880
-13.6709050
-13.6281660
-13.5869440
-13.5465790
-13.5070150
-13.4672890
-13.4277220
-13.3883670
-13.3491620
-13.3102230
-13.2718480
-13.2340780
-13.1976340
-13.1630350
-13.1304530
-13.1002600
-13.0728710
-13.0483050
-13.0270600
-13.0091740
-12.9951520
-12.9852650
-12.9793910
-12.9779220
-12.9813060
-12.9893470
-13.0026230
-13.0213550
-13.0458490
-13.0763000
-13.1127800
-13.1553740
-13.2042650
-13.2593180
-13.3198930
-13.3858650
-13.4565710
-13.5312880
-13.6092110
-13.6892740
-13.7699670
-13.8500730
-13.9280670
-14.0027180
-14.0723930
-14.1355530
-14.1909690
-14.2375910
-14.2741100
-14.2998670
-14.3141940
-14.3167990
-14.3074710
-14.2866190
-14.2542040
-14.2115750
-14.1591110
-14.0985420
-14.0312050
-13.9586350
-13.8826680
-13.8057140
-13.7294210
-13.6561520
-13.5881930
-13.5273830
-13.4764070
-13.4364560
-13.4094870
-13.3972980
-13.4006750
-13.4203610
-13.4567190
-13.5097800
-13.5789090
-13.6630730
-13.7606520
-13.8699160
-13.9887100
-14.1143200
-14.2436110
-14.3740500
-14.5022400
-14.6252050
-14.7399590
-14.8436510
-14.9335060
-15.0074190
-15.0634500
-15.0998810
-15.1154130
-15.1096650
-15.0821800
-15.0328870
-14.9624400
-14.8714700
-14.7609250
-14.6324290
-14.4873910
-14.3280180
-14.1560900
-13.9739700
-13.7835050
-13.5873320
-13.3880860
-13.1878200
-12.9892400
-12.7944230
-12.6056500
-12.4251890
-12.2551330
-12.0972450
-11.9530840
-11.8240610
-11.7112030
-11.6153600
-11.5367050
-11.4754630
-11.4315520
-11.4043200
-11.3928960
-11.3964540
-11.4137170
-11.4431840
-11.4839630
-11.5343890
-11.5932770
-11.6591680
-11.7310890
-11.8080280
-11.8890560
-11.9734990
-12.0609670
-12.1506610
-12.2424650
-12.3357540
-12.4304720
-12.5256600
-12.6210000
-12.7157810
-12.8090740
-12.8997680
-12.9868820
-13.0692800
-13.1458080
-13.2150750
-13.2762760
-13.3280970
-13.3698020
-13.4008830
-13.4209120
-13.4300500
-13.4283090
-13.4161760
-13.3950170
-13.3654670
-13.3290080
-13.2873780
-13.2420860
-13.1948920
-13.1474210
-13.1015020
-13.0587760
-13.0206590
-12.9883760
-12.9626850
-12.9442790
-12.9338920
-12.9311760
-12.9365750
-12.9491630
-12.9686450
-12.9938780
-13.0244130
-13.0585920
-13.0952960
-13.1331840
-13.1717010
-13.2089070
-13.2443580
-13.2769560
-13.3057020
-13.3305140
-13.3508530
-13.3663800
-13.3773950
-13.3841230
-13.3867660
-13.3855670
-13.3816960
-13.3753080
-13.3675310
-13.3589020
-13.3496260
-13.3405220
-13.3321030
-13.3250610
-13.3193520
-13.3157160
-13.3142760
-13.3148460
-13.3177550
-13.3231200
-13.3312020
-13.3420930
-13.3558490
-13.3728200
-13.3932500
-13.4171900
-13.4447910
-13.4762340
-13.5117430
-13.5509740
-13.5942020
-13.6408180
-13.6905090
-13.7425120
-13.7961600
-13.8504660
-13.9044110
-13.9564230
-14.0055210
-14.0504470
-14.0896370
-14.1221930
-14.1468110
-14.1624590
-14.1684110
-14.1638260
-14.1486600
-14.1224490
-14.0854810
-14.0379000
-13.9803220
-13.9131230
-13.8376460
-13.7548000
-13.6654970
-13.5713190
-13.4737500
-13.3743500
-13.2744010
-13.1756170
-13.0793540
-12.9873490
-12.9004240
-12.8201060
-12.7471950
-12.6826210
-12.6264520
-12.5795710
-12.5414080
-12.5117120
-12.4895880
-12.4743900
-12.4650220
-12.4600490
-12.4580570
-12.4576460
-12.4572770
-12.4559400
-12.4517760
-12.4439370
-12.4313410
-12.4136830
-12.3905760
-12.3615670
-12.3272110
-12.2882350
-12.2451420
-12.1985790
-12.1501320
-12.1010880
-12.0523140
-12.0053650
-11.9615690
-11.9220050
-11.8881570
-11.8605970
-11.8400560
-11.8271680
-11.8226420
-11.8261910
-11.8381590
-11.8588910
-11.8876960
-11.9245710
-11.9691660
-12.0211290
-12.0803770
-12.1463630
-12.2191560
-12.2985200
-12.3842590
-12.4760300
-12.5735710
-12.6769330
-12.7854450
-12.8990640
-13.0171460
-13.1391330
-13.2643920
-13.3917060
-13.5202770
-13.6491540
-13.7771650
-13.9027910
-14.0249160
-14.1419850
-14.2531060
-14.3564710
-14.4510570
-14.5359880
-14.6099090
-14.6719300
-14.7216510
-14.7582210
-14.7812020
-14.7907510
-14.7863250
-14.7683940
-14.7371820
-14.6930160
-14.6366700
-14.5689630
-14.4909550
-14.4034900
-14.3078770
-14.2056440
-14.0978260
-13.9858690
-13.8715310
-13.7559070
-13.6404890
-13.5266600
-13.4156480
-13.3089540
-13.2077710
-13.1131940
-13.0258590
-12.9469860
-12.8773360
-12.8176980
-12.7685430
-12.7305170
-12.7037910
-12.6886820
-12.6855350
-12.6938930
-12.7137220
-12.7448920
-12.7865310
-12.8384760
-12.8994470
-12.9690500
-13.0458710
-13.1286840
-13.2164940
-13.3081120
-13.4018360
-13.4965040
-13.5909100
-13.6838570
-13.7742170
-13.8612390
-13.9436880
-14.0213620
-14.0932710
-14.1590730
-14.2187060
-14.2719680
-14.3184680
-14.3584610
-14.3918290
-14.4186710
-14.4386340
-14.4517200
-14.4578700
-14.4570470
-14.4490290
-14.4333820
-14.4098740
-14.3782430
-14.3382580
-14.2899740
-14.2330150
-14.1681920
-14.0955280
-14.0153070
-13.9282280
-13.8356810
-13.7382280
-13.6375380
-13.5344320
-13.4308630
-13.3278010
-13.2268960
-13.1296600
-13.0373520
-12.9510730
-12.8715320
-12.7996280
-12.7356260
-12.6801350
-12.6325200
-12.5928910
-12.5604470
-12.5342570
-12.5134420
-12.4969460
-12.4835640
-12.4722520
-12.4616670
-12.4507330
-12.4387630
-12.4250870
-12.4093270
-12.3914000
-12.3712070
-12.3495390
-12.3268110
-12.3039420
-12.2823520
-12.2631050
-12.2479690
-12.2381870
-12.2348840
-12.2398610
-12.2534830
-12.2774510
-12.3121950
-12.3577710
-12.4144410
-12.4819810
-12.5596490
-12.6466610
-12.7417260
-12.8436010
-12.9506340
-13.0610610
-13.1730330
-13.2848790
-13.3943060
-13.4996850
-13.5993730
-13.6913400
-13.7743020
-13.8469660
-13.9080930
-13.9570270
-13.9930450
-14.0160620
-14.0257730
-14.0223140
-14.0066400
-13.9792870
-13.9414220
-13.8941590
-13.8389850
-13.7777220
-13.7119650
-13.6434110
-13.5736920
-13.5046870
-13.4379120
-13.3749230
-13.3167650
-13.2644780
-13.2187840
-13.1802890
-13.1488860
-13.1249160
-13.1079310
-13.0972990
-13.0924160
-13.0924840
-13.0967550
-13.1039440
-13.1130530
-13.1233740
-13.1336670
-13.1432180
-13.1516290
-13.1581350
-13.1626140
-13.1650990
-13.1651030
-13.1631990
-13.1595330
-13.1544360
-13.1482700
-13.1415000
-13.1347830
-13.1280900
-13.1219830
-13.1166270
-13.1121210
-13.1086170
-13.1057690
-13.1035540
-13.1017690
-13.0999680
-13.0976770
-13.0945430
-13.0901050
-13.0838980
-13.0755290
-13.0644520
-13.0501360
-13.0323470
-13.0110750
-12.9856360
-12.9561900
-12.9226590
-12.8848560
-12.8431940
-12.7974800
-12.7481440
-12.6958820
-12.6411030
-12.5844490
-12.5270450
-12.4695110
-12.4131750
-12.3590150
-12.3082230
-12.2615960
-12.2206420
-12.1860290
-12.1588610
-12.1393460
-12.1281400
-12.1251720
-12.1304300
-12.1434230
-12.1636350
-12.1897190
-12.2209200
-12.2555050
-12.2923800
-12.3298360
-12.3662980
-12.4004150
-12.4307290
-12.4561310
-12.4754350
-12.4880490
-12.4933160
-12.4912620
-12.4817860
-12.4655910
-12.4429720
-12.4147910
-12.3818650
-12.3453960
-12.3065120
-12.2665940
-12.2265130
-12.1870480
-12.1497260
-12.1153420
-12.0845910
-12.0577870
-12.0354670
-12.0183600
-12.0063110
-11.9993360
-11.9974760
-12.0011430
-12.0094830
-12.0229020
-12.0411840
-12.0645980
-12.0925310
-12.1254360
-12.1630870
-12.2051870
-12.2519380
-12.3029940
-12.3579290
-12.4166160
-12.4784840
-12.5432210
-12.6096140
-12.6770970
-12.7451070
-12.8125750
-12.8785620
-12.9425490
-13.0034940
-13.0609850
-13.1143940
-13.1638330
-13.2088310
-13.2498260
-13.2869800
-13.3208200
-13.3514260
-13.3800610
-13.4072030
-13.4337900
-13.4601760
-13.4868670
-13.5141840
-13.5422040
-13.5706650
-13.5994930
-13.6279770
-13.6553380
-13.6804480
-13.7026280
-13.7199600
-13.7315650
-13.7357390
-13.7317910
-13.7183110
-13.6946380
-13.6600780
-13.6143190
-13.5572420
-13.4894740
-13.4112480
-13.3238210
-13.2283140
-13.1263710
-13.0198800
-12.9106040
-12.8007830
-12.6923700
-12.5878910
-12.4890270
-12.3977810
-12.3154050
-12.2434880
-12.1833400
-12.1355900
-12.1007690
-12.0787300
-12.0692990
-12.0716420
