NL3+Saline
-28.106934
-28.168213
-28.171669
-28.125154
-28.039530
-27.928522
-27.804693
-27.680042
-27.563862
-27.461445
-27.372305
-27.292286
-27.214273
-27.128319
-27.025614
-26.901663
-26.754925
-26.592388
-26.425130
-26.268072
-26.140638
-26.058598
-26.036741
-26.081460
-26.192005
-26.362728
-26.580858
-26.831074
-27.095413
-27.357120
-27.599474
-27.807608
-27.968195
-28.070124
-28.102919
-28.062471
-27.949387
-27.770315
-27.541480
-27.284412
-27.028572
-26.803617
-26.636866
-26.551003
-26.556938
-26.654896
-26.834538
-27.077000
-27.358532
-27.653019
-27.935928
-28.187008
-28.391731
-28.540466
-28.628885
-28.657652
-28.630860
-28.553250
-28.431995
-28.273190
-28.081080
-27.859499
-27.606546
-27.322062
-27.004187
-26.656778
-26.287830
-25.912449
-25.550966
-25.227459
-24.967016
-24.791668
-24.714745
-24.741188
-24.865551
-25.072420
-25.339985
-25.640509
-25.944578
-26.226990
-26.463486
-26.636766
-26.739578
-26.770447
-26.737852
-26.656023
-26.544191
-26.421100
-26.302633
-26.198399
-26.110365
-26.031370
-25.949130
-25.848793
-25.717787
-25.549456
-25.346436
-25.122910
-24.901371
-24.712086
-24.587318
-24.557087
-24.643675
-24.858969
-25.202682
-25.661291
-26.211178
-26.819130
-27.449625
-28.066055
-28.637323
-29.137560
-29.550352
-29.867958
-30.090818
-30.224860
-30.277424
-30.257545
-30.172165
-30.025152
-29.820581
-29.560118
-29.249207
-28.896437
-28.513617
-28.119587
-27.732832
-27.373829
-27.060990
-26.808130
-26.623896
-26.509615
-26.462725
-26.478462
-26.548656
-26.666592
-26.825880
-27.021177
-27.248491
-27.501602
-27.774569
-28.056509
-28.337440
-28.604140
-28.843200
-29.043772
-29.196955
-29.297350
-29.343845
-29.339699
-29.290796
-29.205946
-29.097124
-28.977718
-28.863245
-28.769522
-28.713228
-28.710476
-28.775457
-28.915825
-29.134438
-29.424198
-29.769127
-30.144768
-30.520731
-30.863330
-31.139248
-31.321861
-31.392210
-31.344664
-31.184458
-30.928856
-30.600836
-30.231327
-29.850280
-29.483404
-29.152475
-28.868914
-28.637169
-28.452440
-28.303772
-28.176203
-28.053802
-27.924038
-27.777475
-27.613361
-27.437954
-27.261663
-27.099354
-26.965622
-26.872372
-26.825798
-26.824306
-26.861586
-26.925810
-27.004444
-27.085249
-27.161045
-27.227016
-27.282143
-27.328287
-27.367846
-27.400920
-27.426432
-27.439844
-27.436413
-27.414158
-27.373552
-27.321087
-27.267750
-27.230260
-27.224838
-27.266819
-27.364660
-27.520260
-27.723570
-27.956934
-28.196650
-28.414637
-28.583940
-28.682730
-28.698748
-28.627773
-28.476946
-28.261960
-28.006190
-27.734720
-27.472832
-27.240700
-27.051985
-26.911167
-26.813932
-26.749462
-26.702765
-26.659664
-26.607824
-26.542770
-26.464975
-26.382444
-26.307590
-26.255300
-26.240852
-26.274840
-26.367016
-26.520935
-26.736116
-27.008080
-27.328340
-27.685630
-28.068174
-28.461575
-28.852768
-29.228523
-29.576030
-29.882545
-30.137428
-30.327984
-30.444630
-30.476630
-30.416970
-30.262547
-30.014856
-29.680899
-29.273607
-28.811495
-28.317980
-27.817984
-27.336624
-26.898146
-26.522953
-26.226831
-26.019186
-25.905355
-25.882504
-25.943357
-26.075811
-26.263193
-26.485786
-26.721940
-26.952288
-27.157410
-27.322935
-27.438923
-27.502050
-27.516937
-27.493038
-27.445372
-27.393114
-27.355495
-27.349854
-27.389520
-27.482450
-27.629374
-27.825869
-28.061785
-28.324389
-28.599209
-28.872320
-29.131828
-29.368216
-29.574514
-29.745079
-29.876423
-29.967896
-30.019127
-30.031725
-30.008640
-29.954638
-29.876600
-29.782583
-29.681728
-29.581972
-29.492176
-29.418190
-29.364105
-29.332666
-29.322393
-29.328710
-29.343798
-29.358732
-29.360683
-29.337027
-29.277544
-29.173517
-29.022778
-28.828678
-28.601803
-28.357452
-28.117165
-27.902130
-27.731628
-27.621170
-27.577393
-27.598770
-27.677902
-27.797695
-27.940624
-28.087399
-28.223192
-28.337477
-28.425743
-28.489431
-28.535809
-28.574806
-28.616451
-28.670797
-28.743834
-28.837433
-28.947880
-29.067596
-29.184164
-29.284063
-29.353806
-29.382475
-29.364302
-29.299830
-29.197397
-29.072010
-28.945044
-28.839417
-28.776890
-28.774572
-28.842210
-28.978556
-29.171010
-29.399206
-29.633170
-29.843155
-30.000086
-30.082724
-30.077183
-29.982986
-29.807962
-29.566140
-29.277739
-28.962511
-28.635570
-28.309591
-27.990648
-27.681509
-27.383413
-27.100008
-26.837390
-26.604800
-26.417572
-26.290140
-26.237530
-26.270998
-26.395432
-26.609146
-26.902481
-27.258482
-27.657242
-28.073156
-28.483023
-28.864643
-29.199703
-29.474665
-29.679626
-29.811073
-29.868767
-29.855286
-29.776398
-29.637470
-29.445097
-29.207829
-28.934970
-28.636477
-28.325430
-28.015284
-27.722126
-27.460330
-27.244068
-27.084564
-26.989544
-26.963264
-27.005840
-27.113722
-27.280663
-27.497010
-27.752882
-28.033530
-28.323760
-28.605837
-28.859850
-29.068453
-29.214153
-29.285719
-29.275043
-29.180740
-29.009783
-28.772978
-28.485888
-28.168262
-27.841085
-27.528229
-27.250488
-27.027212
-26.871748
-26.792408
-26.790035
-26.857130
-26.980947
-27.143180
-27.324997
-27.508131
-27.678520
-27.825968
-27.944513
-28.031889
-28.088575
-28.114754
-28.112247
-28.081814
-28.024464
-27.940933
-27.832780
-27.701715
-27.551508
-27.386086
-27.212744
-27.038810
-26.874033
-26.727985
-26.609848
-26.525753
-26.479307
-26.468754
-26.487747
-26.525951
-26.572258
-26.615116
-26.644804
-26.658300
-26.655195
-26.640660
-26.621834
-26.607557
-26.606977
-26.627277
-26.672192
-26.743320
-26.841005
-26.962646
-27.105165
-27.265717
-27.440157
-27.623539
-27.811102
-27.997158
-28.174810
-28.337505
-28.477707
-28.589298
-28.666468
-28.707800
-28.714956
-28.691786
-28.646278
-28.588255
-28.526651
-28.470928
-28.425554
-28.391851
-28.366692
-28.344930
-28.320993
-28.289919
-28.250221
-28.203943
-28.156540
-28.116766
-28.091700
-28.087280
-28.106440
-28.148516
-28.210760
-28.287832
-28.375483
-28.469180
-28.567106
-28.667433
-28.769049
-28.867737
-28.958588
-29.033266
-29.080507
-29.088680
-29.044990
-28.940863
-28.769220
-28.529284
-28.224518
-27.865582
-27.467287
-27.047606
-26.627888
-26.228168
-25.866030
-25.555653
-25.304922
-25.117760
-24.993443
-24.927933
-24.919294
-24.966452
-25.070885
-25.238865
-25.474855
-25.784904
-26.168090
-26.619375
-27.127316
-27.670887
-28.228067
-28.772120
-29.279340
-29.729939
-30.109848
-30.412048
-30.635897
-30.785318
-30.867370
-30.891130
-30.865515
-30.799585
-30.699780
-30.572100
-30.420132
-30.245277
-30.048693
-29.828836
-29.586266
-29.318420
-29.026090
-28.710882
-28.376583
-28.031720
-27.685130
-27.348040
-27.032580
-26.748594
-26.504612
-26.303772
-26.146280
-26.028595
-25.944225
-25.887545
-25.852482
-25.836033
-25.839080
-25.862991
-25.910044
-25.981005
-26.072407
-26.175848
-26.277450
-26.361732
-26.409842
-26.407242
-26.346130
-26.227472
-26.063154
-25.874355
-25.689660
-25.540329
-25.453987
-25.451376
-25.540138
-25.716763
-25.963165
-26.250122
-26.541418
-26.800540
-26.993277
-27.094698
-27.091045
-26.981989
-26.779940
-26.507048
-26.193996
-25.874039
-25.577400
-25.331703
-25.153288
-25.051144
-25.023499
-25.060825
-25.148830
-25.270184
-25.409641
-25.554184
-25.695726
-25.831734
-25.964516
-26.096186
-26.230936
-26.371717
-26.517649
-26.666327
-26.813420
-26.952816
-27.079250
-27.189426
-27.283564
-27.363543
-27.435610
-27.507055
-27.587340
-27.683802
-27.802824
-27.946245
-28.111237
-28.290932
-28.473753
-28.645208
-28.790125
-28.892874
-28.943977
-28.936485
-28.869864
-28.748630
-28.580650
-28.378391
-28.155262
-27.925837
-27.705020
-27.507706
-27.347424
-27.237230
-27.188707
-27.211397
-27.312279
-27.493143
-27.750452
-28.074972
-28.450808
-28.857422
-29.270080
-29.663103
-30.012476
-30.296080
-30.497868
-30.608093
-30.620405
-30.536610
-30.361225
-30.104218
-29.776583
-29.393660
-28.972275
-28.532297
-28.091846
-27.672703
-27.294695
-26.976748
-26.735596
-26.585012
-26.534887
-26.589117
-26.745710
-26.994505
-27.317266
-27.688260
-28.077635
-28.450970
-28.778360
-29.034674
-29.206099
-29.289688
-29.296760
-29.249304
-29.173605
-29.100386
-29.055637
-29.058651
-29.117447
-29.227650
-29.376541
-29.542768
-29.701610
-29.829690
-29.908780
-29.927925
-29.884212
-29.784986
-29.641874
-29.471495
-29.290514
-29.112534
-28.947819
-28.801805
-28.674490
-28.563051
-28.464655
-28.373762
-28.288319
-28.209976
-28.141052
-28.089466
-28.062464
-28.070126
-28.118784
-28.213340
-28.351679
-28.528020
-28.729744
-28.940649
-29.141240
-29.313078
-29.441236
-29.514114
-29.527718
-29.484554
-29.392080
-29.259960
-29.100477
-28.925005
-28.741545
-28.557724
-28.377657
-28.206703
-28.048796
-27.908850
-27.793478
-27.709118
-27.662663
-27.656242
-27.691940
-27.767130
-27.877993
-28.017963
-28.180683
-28.360474
-28.554100
-28.758715
-28.972740
-29.195051
-29.422430
-29.649176
-29.869225
-30.070381
-30.242474
-30.374043
-30.456234
-30.484625
-30.459260
-30.384440
-30.267199
-30.117485
-29.944437
-29.754492
-29.551740
-29.336407
-29.104960
-28.852638
-28.574215
-28.266409
-27.928843
-27.564653
-27.182300
-26.791119
-26.404871
-26.035217
-25.694479
-25.392190
-25.134605
-24.926508
-24.767958
-24.658361
-24.596277
-24.577623
-24.597212
-24.650402
-24.729353
-24.825012
-24.927532
-25.026365
-25.110985
-25.172384
-25.205020
-25.209078
-25.189487
-25.158940
-25.135244
-25.141409
-25.201956
-25.338459
-25.566463
-25.893568
-26.314370
-26.814323
-27.368570
-27.947323
-28.519012
-29.053804
-29.528190
-29.924780
-30.234716
-30.454014
-30.585170
-30.631727
-30.600683
-30.499876
-30.337630
-30.125170
-29.876120
-29.605394
-29.329600
-29.065760
-28.828280
-28.627155
-28.464920
-28.338425
-28.239730
-28.153612
-28.064762
-27.959314
-27.826313
-27.662470
-27.467585
-27.249468
-27.016450
-26.779377
-26.548344
-26.330307
-26.129870
-25.949290
-25.788040
-25.647469
-25.527640
-25.431337
-25.362331
-25.324770
-25.324156
-25.363148
-25.440283
-25.551886
-25.688852
-25.838707
-25.986706
-26.117723
-26.219145
-26.282600
-26.304602
-26.288713
-26.243979
-26.183336
-26.123745
-26.082392
-26.077072
-26.122366
-26.230928
-26.410362
-26.665916
-26.994730
-27.389120
-27.834938
-28.311584
-28.795113
-29.256744
-29.669466
-30.009886
-30.259588
-30.411587
-30.464586
-30.427605
-30.316110
-30.151155
-29.952486
-29.741852
-29.537033
-29.352896
-29.200820
-29.088964
-29.018183
-28.985119
-28.984165
-29.003230
-29.027107
-29.040390
-29.028307
-28.979939
-28.889470
-28.756937
-28.587090
-28.392632
-28.184336
-27.977444
-27.785180
-27.617785
-27.485907
-27.396238
-27.355312
-27.369663
-27.444790
-27.583384
-27.787222
-28.051989
-28.369932
-28.725103
-29.096480
-29.460102
-29.790594
-30.064999
-30.265799
-30.383554
-30.418451
-30.378765
-30.279873
-30.142473
-29.987988
-29.837233
-29.705109
-29.601520
-29.529257
-29.483711
-29.456358
-29.433926
-29.400063
-29.339685
-29.240442
-29.093939
-28.897602
-28.656422
-28.381300
-28.087816
-27.796804
-27.525595
-27.293540
-27.113232
-26.992006
-26.930950
-26.926136
-26.969942
-27.052786
-27.162668
-27.289090
-27.421856
-27.551273
-27.668705
-27.764591
-27.832151
-27.867416
-27.866390
-27.830410
-27.762732
-27.669247
-27.555990
-27.430498
-27.296213
-27.157366
-27.014540
-26.868307
-26.718464
-26.566221
-26.415512
-26.270342
-26.136963
-26.021740
-25.929500
-25.864134
-25.827140
-25.816965
-25.831331
-25.867157
-25.921207
-25.991270
-26.075407
-26.172052
-26.281517
-26.402761
-26.534103
-26.673770
-26.819134
-26.968163
-27.118750
-27.268620
-27.415310
-27.554438
-27.679611
-27.779734
-27.844263
-27.858232
-27.806711
-27.676596
-27.460020
-27.154370
-26.766626
-26.311485
-25.813692
-25.305384
-24.823248
-24.403406
-24.078873
-23.874945
-23.805681
-23.872206
-24.061478
-24.351430
-24.710999
-25.105932
-25.506794
-25.886084
-26.224741
-26.514406
-26.752329
-26.943249
-27.094807
-27.215075
-27.311575
-27.388868
-27.448320
-27.490202
-27.513456
-27.520355
-27.511688
-27.491720
-27.465662
-27.437530
-27.409468
-27.380947
-27.348915
-27.306404
-27.247330
-27.165077
-27.058628
-26.928022
-26.779270
-26.618881
-26.455380
-26.297888
-26.152840
-26.025454
-25.919872
-25.838823
-25.786104
-25.765724
-25.782480
-25.840553
-25.942709
-26.088003
-26.271992
-26.484100
-26.711424
-26.939238
-27.154589
-27.346764
-27.513990
-27.659830
-27.794289
-27.932667
-28.090422
-28.281656
-28.515387
-28.793024
-29.108585
-29.447390
-29.793434
-30.125334
-30.423542
-30.671795
-30.858309
-30.977570
-31.029524
-31.021069
-30.960930
-30.862154
-30.737976
-30.600163
-30.458890
-30.320534
-30.186234
-30.052637
-29.912980
-29.756952
-29.574100
-29.354376
-29.092121
-28.786697
-28.443369
-28.073370
-27.695553
-27.332481
-27.008532
-26.748741
-26.572966
-26.494999
-26.518969
-26.640060
-26.841507
-27.101177
-27.390730
-27.683123
-27.955170
-28.189621
-28.379090
-28.523296
-28.629839
-28.708992
-28.770456
-28.824514
-28.877030
-28.931442
-28.989992
-29.053358
-29.124401
-29.208944
-29.312624
-29.441610
-29.602634
-29.797636
-30.025970
-30.282402
-30.558762
-30.845406
-31.134912
-31.421797
-31.704140
-31.985535
-32.269653
-32.562904
-32.869810
-33.189900
-33.516720
-33.838220
-34.136270
-34.389810
-34.575962
-34.673553
-34.665627
-34.542767
-34.303993
-33.959812
-33.530500
-33.045563
-32.541534
-32.058370
-31.634241
-31.300997
-31.078974
-30.975504
-30.983444
-31.081526
-31.240145
-31.422785
-31.592136
-31.715902
-31.765339
-31.721336
-31.574930
-31.324263
-30.976637
-30.547388
-30.056417
-29.528183
-28.989824
-28.467358
-27.982609
-27.553934
-27.193102
-26.904129
-26.685247
-26.528526
-26.425415
-26.365808
-26.341503
-26.347332
-26.381927
-26.447441
-26.548826
-26.691633
-26.879913
-27.114970
-27.394360
-27.709831
-28.048916
-28.394370
-28.727058
-29.026419
-29.274887
-29.457989
-29.566140
-29.595070
-29.545717
-29.422848
-29.237370
-29.001707
-28.731998
-28.444208
-28.156376
-27.884464
-27.642376
-27.442131
-27.290040
-27.190638
-27.144062
-27.149250
-27.204110
-27.306097
-27.454512
-27.647907
-27.884748
-28.162506
-28.475128
-28.814917
-29.168882
-29.523310
-29.861889
-30.167023
-30.422290
-30.612816
-30.726763
-30.756773
-30.696533
-30.548060
-30.315132
-30.008654
-29.642359
-29.235910
-28.810286
-28.390135
-27.998398
-27.658693
-27.389671
-27.206223
-27.117334
-27.125055
-27.223043
-27.400785
-27.641270
-27.924377
-28.228810
-28.533320
-28.819680
-29.073568
-29.285830
-29.452480
-29.574242
-29.657236
-29.709444
-29.740906
-29.761497
-29.778719
-29.795820
-29.813686
-29.825800
-29.822330
-29.790808
-29.718850
-29.596523
-29.418749
-29.188395
-28.915560
-28.620090
-28.326046
-28.061250
-27.848946
-27.707058
-27.642954
-27.652185
-27.717407
-27.813597
-27.909546
-27.974308
-27.982658
-27.918615
-27.777847
-27.569546
-27.312403
-27.035734
-26.770119
-26.548206
-26.395313
-26.328909
-26.356150
-26.471720
-26.661474
-26.902433
-27.167933
-27.430422
-27.663763
-27.847588
-27.967325
-28.013626
-27.985573
-27.887230
-27.727308
-27.518778
-27.276585
-27.016592
-26.755420
-26.507340
-26.284597
-26.096458
-25.948149
-25.843872
-25.785500
-25.773294
-25.807497
-25.886383
-26.005695
-26.160034
-26.341375
-26.537916
-26.738537
-26.932428
-27.111578
-27.274313
-27.423290
-27.566170
-27.715109
-27.882053
-28.077520
-28.306704
-28.569519
-28.859598
-29.165424
-29.471022
-29.759892
-30.015574
-30.223753
-30.373348
-30.455700
-30.466282
-30.401917
-30.264336
-30.057632
-29.790176
-29.474760
-29.127966
-28.769384
-28.422108
-28.106571
-27.841070
-27.637272
-27.500820
-27.427930
-27.407442
-27.422455
-27.453215
-27.479816
-27.485890
-27.461159
-27.404278
-27.322197
-27.229887
-27.147394
-27.098562
-27.104395
-27.179956
-27.332827
-27.561132
-27.853071
-28.188965
-28.544693
-28.894440
-29.216127
-29.489813
-29.704933
-29.856094
-29.943014
-29.972614
-29.953712
-29.894936
-29.806864
-29.695797
-29.567842
-29.425728
-29.271270
-29.102797
-28.917261
-28.710337
-28.476845
-28.211205
-27.909720
-27.569593
-27.192960
-26.786095
-26.359537
-25.927810
-25.507553
-25.114594
-24.765467
-24.470623
-24.237848
-24.070827
-23.968170
-23.928387
-23.947186
-24.018518
-24.137474
-24.297321
-24.490925
-24.707382
-24.936642
-25.166939
-25.386316
-25.584030
-25.755266
-25.897377
-26.015818
-26.118547
-26.219090
-26.328897
-26.456417
-26.605219
-26.769794
-26.937767
-27.090014
-27.206549
-27.266853
-27.259160
-27.180843
-27.039785
-26.853725
-26.646820
-26.445013
-26.271910
-26.144123
-26.066986
-26.036491
-26.040333
-26.060076
-26.076280
-26.070663
-26.033092
-25.959394
-25.851555
-25.721514
-25.582973
-25.453697
-25.351550
-25.290365
-25.281881
-25.331762
-25.441366
-25.605267
-25.814249
-26.054392
-26.311240
-26.568087
-26.811321
-27.027946
-27.209380
-27.351620
-27.454830
-27.522718
-27.560905
-27.576805
-27.579030
-27.573654
-27.567026
-27.564098
-27.566689
-27.576548
-27.594326
-27.620678
-27.655450
-27.699038
-27.751553
-27.812090
-27.880234
-27.953241
-28.028358
-28.102016
-28.170238
-28.228330
-28.270645
-28.294290
-28.298813
-28.284683
-28.257887
-28.227013
-28.204441
-28.205122
-28.242752
-28.330027
-28.472910
-28.668360
-28.904955
-29.161406
-29.408981
-29.618038
-29.756618
-29.801178
-29.738117
-29.564466
-29.290100
-28.935540
-28.525877
-28.091870
-27.661407
-27.259995
-26.907919
-26.620691
-26.408575
-26.275997
-26.224491
-26.250538
-26.346518
-26.500635
-26.697560
-26.920809
-27.151050
-27.372602
-27.572190
-27.742306
-27.880247
-27.990410
-28.080345
-28.160149
-28.240194
-28.329480
-28.430641
-28.543308
-28.660460
-28.770515
-28.858295
-28.907652
-28.903557
-28.834854
-28.695858
-28.488844
-28.223099
-27.914660
-27.589687
-27.274458
-26.997720
-26.785124
-26.655043
-26.617353
-26.671412
-26.804787
-26.996006
-27.216764
-27.438040
-27.631193
-27.774258
-27.852402
-27.859749
-27.798634
-27.681149
-27.522547
-27.342308
-27.159590
-26.994982
-26.863361
-26.777002
-26.741000
-26.756956
-26.820692
-26.923530
-27.054787
-27.201620
-27.353558
-27.502405
-27.642164
-27.769173
-27.881832
-27.979603
-28.060783
-28.123213
-28.164103
-28.181866
-28.175632
-28.149351
-28.109459
-28.065744
-28.030529
-28.015570
-28.030497
-28.080795
-28.165022
-28.275782
-28.399609
-28.518557
-28.611012
-28.654066
-28.630674
-28.525774
-28.333261
-28.056175
-27.706000
-27.303110
-26.875742
-26.453592
-26.069614
-25.751188
-25.522305
-25.396944
-25.381815
-25.472696
-25.656110
-25.913502
-26.219162
-26.548096
-26.873564
-27.175394
-27.437767
-27.653646
-27.821280
-27.946693
-28.041027
-28.115324
-28.181677
-28.249043
-28.325104
-28.410969
-28.504993
-28.600885
-28.690235
-28.763763
-28.810446
-28.824135
-28.800306
-28.740362
-28.648386
-28.533420
-28.408530
-28.285473
-28.175838
-28.089224
-28.032648
-28.009880
-28.023214
-28.072243
-28.156254
-28.274307
-28.424181
-28.603437
-28.807676
-29.032743
-29.269672
-29.509956
-29.742760
-29.957006
-30.141897
-30.288012
-30.389277
-30.442396
-30.448020
-30.409803
-30.334934
-30.230303
-30.105091
-29.967789
-29.823927
-29.679186
-29.536512
-29.398712
-29.267252
-29.145082
-29.034206
-28.937939
-28.861444
-28.808401
-28.783802
-28.791407
-28.834366
-28.911240
-29.019075
-29.151884
-29.299614
-29.451770
-29.596650
-29.722687
-29.820246
-29.883741
-29.910242
-29.900870
-29.858631
-29.788280
-29.697930
-29.592490
-29.480446
-29.366196
-29.256124
-29.152723
-29.058495
-28.972929
-28.894444
-28.818752
-28.740760
-28.654129
-28.553150
-28.432875
-28.289210
-28.121607
-27.931643
-27.723894
-27.505050
-27.283720
-27.070198
-26.876110
-26.712831
-26.593212
-26.526575
-26.521078
-26.581842
-26.708770
-26.895855
-27.130583
-27.396004
-27.670277
-27.931217
-28.158550
-28.336330
-28.456034
-28.517256
-28.524580
-28.487513
-28.415447
-28.317822
-28.198673
-28.057240
-27.889889
-27.688830
-27.447200
-27.159994
-26.827398
-26.454443
-26.052370
-25.638195
-25.233389
-24.860977
-24.544748
-24.305698
-24.161583
-24.123028
-24.193764
-24.370296
-24.641539
-24.990585
-25.394573
-25.829546
-26.270899
-26.697908
-27.093807
-27.448540
-27.760218
-28.030952
-28.269205
-28.483788
-28.683193
-28.872766
-29.055042
-29.228273
-29.385643
-29.519875
-29.622501
-29.686747
-29.707495
-29.682837
-29.613995
-29.503645
-29.358507
-29.183435
-28.985880
-28.772572
-28.549294
-28.322891
-28.099306
-27.886307
-27.691786
-27.525131
-27.395262
-27.309480
-27.273160
-27.284853
-27.339972
-27.429720
-27.538160
-27.648926
-27.745980
-27.814808
-27.848057
-27.843111
-27.805021
-27.743895
-27.675882
-27.615961
