WT+Saline
-24.836456
-24.881529
-24.925730
-24.968592
-25.010284
-25.051397
-25.091301
-25.130644
-25.168863
-25.205984
-25.241840
-25.275482
-25.305935
-25.332620
-25.354858
-25.370827
-25.379913
-25.381042
-25.373327
-25.355690
-25.327604
-25.288397
-25.237560
-25.175756
-25.103176
-25.020323
-24.928373
-24.828472
-24.722055
-24.610682
-24.496294
-24.380465
-24.264830
-24.151200
-24.041397
-23.936012
-23.836317
-23.743027
-23.656654
-23.576836
-23.503550
-23.436272
-23.374216
-23.316410
-23.261263
-23.208109
-23.155605
-23.102716
-23.048405
-22.992216
-22.933756
-22.873020
-22.809834
-22.745155
-22.680040
-22.615606
-22.553020
-22.493986
-22.440132
-22.393080
-22.354311
-22.325024
-22.306303
-22.298830
-22.302813
-22.318655
-22.345764
-22.383448
-22.430740
-22.486092
-22.548079
-22.615067
-22.685180
-22.756460
-22.827335
-22.896088
-22.961054
-23.020924
-23.074589
-23.121222
-23.159946
-23.190250
-23.212223
-23.226213
-23.231915
-23.230158
-23.221720
-23.207570
-23.188763
-23.166910
-23.142807
-23.118366
-23.094881
-23.073563
-23.055996
-23.043491
-23.037634
-23.039032
-23.048006
-23.066057
-23.093033
-23.128830
-23.173504
-23.226658
-23.288137
-23.356392
-23.431295
-23.511026
-23.594480
-23.681100
-23.769090
-23.857382
-23.944803
-24.030031
-24.112051
-24.189781
-24.262253
-24.328566
-24.388140
-24.440176
-24.484360
-24.519940
-24.546923
-24.564758
-24.573917
-24.573824
-24.565014
-24.547588
-24.521732
-24.488073
-24.446688
-24.398561
-24.344069
-24.284033
-24.219458
-24.150680
-24.078962
-24.005024
-23.929380
-23.853498
-23.778027
-23.703794
-23.631294
-23.561174
-23.494427
-23.431000
-23.371475
-23.315767
-23.264217
-23.216494
-23.172535
-23.132309
-23.095230
-23.061045
-23.029580
-23.000080
-22.972150
-22.945385
-22.919737
-22.894302
-22.869257
-22.843704
-22.817990
-22.791240
-22.763474
-22.734120
-22.703098
-22.669567
-22.633743
-22.595520
-22.554056
-22.510010
-22.463026
-22.413355
-22.361649
-22.308264
-22.254492
-22.201015
-22.149002
-22.099895
-22.055390
-22.016705
-21.985867
-21.963829
-21.952057
-21.951628
-21.962790
-21.986155
-22.021390
-22.068666
-22.125854
-22.192312
-22.265802
-22.343876
-22.424366
-22.504211
-22.580276
-22.650053
-22.710342
-22.758566
-22.792274
-22.809956
-22.809227
-22.789928
-22.751110
-22.693132
-22.616783
-22.523912
-22.415705
-22.295433
-22.165290
-22.029408
-21.891430
-21.754375
-21.622555
-21.500023
-21.390644
-21.297441
-21.223541
-21.172297
-21.146091
-21.146425
-21.174562
-21.231375
-21.316810
-21.430359
-21.571001
-21.736770
-21.925209
-22.134174
-22.359795
-22.598534
-22.846556
-23.099535
-23.353298
-23.603521
-23.845724
-24.076280
-24.291044
-24.487219
-24.661850
-24.812717
-24.938087
-25.037508
-25.110092
-25.156828
-25.178703
-25.177393
-25.154932
-25.114273
-25.058065
-24.989866
-24.913002
-24.829988
-24.744390
-24.658810
-24.575928
-24.497335
-24.425404
-24.361176
-24.305190
-24.258507
-24.221386
-24.193302
-24.173859
-24.163208
-24.160343
-24.164927
-24.176437
-24.194546
-24.219112
-24.249620
-24.285816
-24.327728
-24.375467
-24.428375
-24.486277
-24.548925
-24.615475
-24.685112
-24.756443
-24.828474
-24.899477
-24.967680
-25.031057
-25.087511
-25.135738
-25.173143
-25.198515
-25.210466
-25.207644
-25.189524
-25.155823
-25.106370
-25.042086
-24.963669
-24.872358
-24.769750
-24.657726
-24.537815
-24.412455
-24.284350
-24.154890
-24.026480
-23.900738
-23.780031
-23.666412
-23.560495
-23.464314
-23.378979
-23.305435
-23.244793
-23.197437
-23.163792
-23.144240
-23.138811
-23.147305
-23.169022
-23.202606
-23.247480
-23.302473
-23.365479
-23.434020
-23.505790
-23.578714
-23.649982
-23.716840
-23.776587
-23.826780
-23.864952
-23.889498
-23.899364
-23.892700
-23.869469
-23.829756
-23.774025
-23.703423
-23.620008
-23.525917
-23.423306
-23.315040
-23.204544
-23.094055
-22.986988
-22.886050
-22.793590
-22.712050
-22.643740
-22.590277
-22.552744
-22.532095
-22.528961
-22.543428
-22.575363
-22.624370
-22.689625
-22.770220
-22.864635
-22.971561
-23.089758
-23.217693
-23.353363
-23.494990
-23.641008
-23.789852
-23.939356
-24.088402
-24.235273
-24.379007
-24.517628
-24.650860
-24.777678
-24.897152
-25.008390
-25.110960
-25.204866
-25.289503
-25.364900
-25.430520
-25.486408
-25.532803
-25.569555
-25.596863
-25.614714
-25.623190
-25.622519
-25.613258
-25.596134
-25.571428
-25.539879
-25.502604
-25.461329
-25.416763
-25.370577
-25.324364
-25.280209
-25.240269
-25.206306
-25.180351
-25.164350
-25.160286
-25.169846
-25.195015
-25.235872
-25.293140
-25.367258
-25.458315
-25.565140
-25.685957
-25.818700
-25.961344
-26.110512
-26.262825
-26.414345
-26.560774
-26.698322
-26.823027
-26.930650
-27.017332
-27.079918
-27.115656
-27.122074
-27.097248
-27.040356
-26.951853
-26.831630
-26.681295
-26.502909
-26.299198
-26.073887
-25.830544
-25.573544
-25.307308
-25.036730
-24.766562
-24.501430
-24.245771
-24.003767
-23.779068
-23.575024
-23.393856
-23.237967
-23.108538
-23.005627
-22.929380
-22.879244
-22.854061
-22.851910
-22.870577
-22.907415
-22.959597
-23.024345
-23.098738
-23.180283
-23.265710
-23.352410
-23.438168
-23.521145
-23.599419
-23.671429
-23.736244
-23.793040
-23.841410
-23.880629
-23.910532
-23.931614
-23.943672
-23.947073
-23.942362
-23.929840
-23.910015
-23.883234
-23.850134
-23.811441
-23.767536
-23.718828
-23.666203
-23.610397
-23.552145
-23.491808
-23.429985
-23.367455
-23.305180
-23.243820
-23.183512
-23.125257
-23.069529
-23.016773
-22.967838
-22.922714
-22.881910
-22.845854
-22.815361
-22.790625
-22.772038
-22.760221
-22.755577
-22.758617
-22.769684
-22.788666
-22.816792
-22.853401
-22.899206
-22.953825
-23.017170
-23.089043
-23.169077
-23.256601
-23.350542
-23.450190
-23.554827
-23.663303
-23.774479
-23.887077
-24.000100
-24.112595
-24.223797
-24.332594
-24.438578
-24.540924
-24.639065
-24.732440
-24.821016
-24.904530
-24.982712
-25.055490
-25.122713
-25.184680
-25.240816
-25.291096
-25.335512
-25.374203
-25.407225
-25.434526
-25.455898
-25.471664
-25.482056
-25.487474
-25.488050
-25.484539
-25.477638
-25.467949
-25.456776
-25.444248
-25.431772
-25.420214
-25.410711
-25.404339
-25.401900
-25.403837
-25.411333
-25.424519
-25.444016
-25.469524
-25.501432
-25.539340
-25.582901
-25.631487
-25.684292
-25.740665
-25.799390
-25.859566
-25.919640
-25.978937
-26.036330
-26.090813
-26.140615
-26.185604
-26.224860
-26.257704
-26.283571
-26.302353
-26.314077
-26.318964
-26.317188
-26.309330
-26.295702
-26.277393
-26.255455
-26.230621
-26.204319
-26.177362
-26.151250
-26.126972
-26.105253
-26.088139
-26.075907
-26.069595
-26.070127
-26.078695
-26.095898
-26.122261
-26.158764
-26.206266
-26.265017
-26.335533
-26.418207
-26.513481
-26.621466
-26.742094
-26.875460
-27.021204
-27.178444
-27.347061
-27.525717
-27.713562
-27.908620
-28.110290
-28.316244
-28.524769
-28.733900
-28.942099
-29.147243
-29.347559
-29.541120
-29.726473
-29.902308
-30.067612
-30.221653
-30.363739
-30.493458
-30.611238
-30.717625
-30.813286
-30.898726
-30.975336
-31.043820
-31.106270
-31.163673
-31.217152
-31.268120
-31.317495
-31.365890
-31.414190
-31.462303
-31.510714
-31.558723
-31.606178
-31.652230
-31.695902
-31.736181
-31.772203
-31.802822
-31.826970
-31.844100
-31.853249
-31.853662
-31.845188
-31.827433
-31.800655
-31.765162
-31.720701
-31.668068
-31.607740
-31.540298
-31.466307
-31.385810
-31.299547
-31.207909
-31.111006
-31.009132
-30.902540
-30.791021
-30.675095
-30.554667
-30.430160
-30.301752
-30.169886
-30.035156
-29.898250
-29.760244
-29.621649
-29.484123
-29.348230
-29.215600
-29.087227
-28.964210
-28.848053
-28.739473
-28.639605
-28.549330
-28.469059
-28.399464
-28.340540
-28.291952
-28.253748
-28.225435
-28.206112
-28.194826
-28.190369
-28.191628
-28.196688
-28.204445
-28.213074
-28.221067
-28.226759
-28.229063
-28.226543
-28.217882
-28.202608
-28.179937
-28.149485
-28.111595
-28.066162
-28.013890
-27.955343
-27.891396
-27.823057
-27.751602
-27.677925
-27.603258
-27.528212
-27.453648
-27.380140
-27.307884
-27.237085
-27.167774
-27.099236
-27.030714
-26.961742
-26.891438
-26.819023
-26.743237
-26.663177
-26.578327
-26.488080
-26.392263
-26.291150
-26.184547
-26.073519
-25.959347
-25.842905
-25.725964
-25.610110
-25.497896
-25.390697
-25.291126
-25.200987
-25.121860
-25.055702
-25.004274
-24.968128
-24.947700
-24.944048
-24.957214
-24.986233
-25.030815
-25.089760
-25.161747
-25.245409
-25.338917
-25.440535
-25.548326
-25.659992
-25.774086
-25.888403
-26.000917
-26.110365
-26.214546
-26.312614
-26.402584
-26.483767
-26.555244
-26.616300
-26.666344
-26.705385
-26.733070
-26.749804
-26.756208
-26.752487
-26.739492
-26.718023
-26.689013
-26.653269
-26.611862
-26.565740
-26.515577
-26.462400
-26.406769
-26.349354
-26.290499
-26.230795
-26.170591
-26.110023
-26.049627
-25.989923
-25.930696
-25.872740
-25.816765
-25.763110
-25.712543
-25.665424
-25.623130
-25.586230
-25.555708
-25.532581
-25.517422
-25.510674
-25.513271
-25.525818
-25.548355
-25.580395
-25.622482
-25.673544
-25.733152
-25.800220
-25.873672
-25.952238
-26.034103
-26.118082
-26.201895
-26.283792
-26.362553
-26.436310
-26.503046
-26.561218
-26.610062
-26.648075
-26.673786
-26.686920
-26.686659
-26.672625
-26.644718
-26.603024
-26.547905
-26.479614
-26.399372
-26.307365
-26.204647
-26.092749
-25.972780
-25.845877
-25.713620
-25.577644
-25.439170
-25.299646
-25.160440
-25.022804
-24.887474
-24.755950
-24.628603
-24.505903
-24.388424
-24.275960
-24.168478
-24.065332
-23.966093
-23.869537
-23.775496
-23.682713
-23.590263
-23.497532
-23.403800
-23.308641
-23.211760
-23.112946
-23.013250
-22.912758
-22.812748
-22.713930
-22.618122
-22.527016
-22.442190
-22.365460
-22.298641
-22.243380
-22.201235
-22.172853
-22.159230
-22.160467
-22.176556
-22.207230
-22.251234
-22.307087
-22.373781
-22.449083
-22.530474
-22.615953
-22.703370
-22.790129
-22.873960
-22.953493
-23.026278
-23.091143
-23.147196
-23.193563
-23.229813
-23.256046
-23.272459
-23.279602
-23.278930
-23.271156
-23.257961
-23.240337
-23.220045
-23.198746
-23.177542
-23.157925
-23.141080
-23.128153
-23.119492
-23.115582
-23.116734
-23.122770
-23.132914
-23.146444
-23.162617
-23.179838
-23.196974
-23.212833
-23.225523
-23.234032
-23.237139
-23.233568
-23.222800
-23.204319
-23.177862
-23.143353
-23.101750
-23.053350
-22.999410
-22.940907
-22.879166
-22.815847
-22.751770
-22.688576
-22.627493
-22.569300
-22.515026
-22.464900
-22.419790
-22.379585
-22.343523
-22.311846
-22.283989
-22.259296
-22.237108
-22.216490
-22.197094
-22.178493
-22.159790
-22.140894
-22.121546
-22.102127
-22.082542
-22.063267
-22.044743
-22.027496
-22.012497
-22.000301
-21.991680
-21.987425
-21.987837
-21.993723
-22.005291
-22.022440
-22.044989
-22.072956
-22.104880
-22.140802
-22.179977
-22.220774
-22.262138
-22.303337
-22.342884
-22.379387
-22.412092
-22.440516
-22.463667
-22.481312
-22.493189
-22.499146
-22.500092
-22.496468
-22.488838
-22.478945
-22.467430
-22.456090
-22.446392
-22.439440
-22.437284
-22.441154
-22.452740
-22.472954
-22.503298
-22.544695
-22.597713
-22.662756
-22.740140
-22.829815
-22.931051
-23.043089
-23.164434
-23.293697
-23.429178
-23.567970
-23.707739
-23.845715
-23.978996
-24.104427
-24.218998
-24.319437
-24.403410
-24.468450
-24.512074
-24.533312
-24.530483
-24.503689
-24.453184
-24.379314
-24.283556
-24.168613
-24.036457
-23.890041
-23.732576
-23.568085
-23.399963
-23.231466
-23.066338
-22.907684
-22.758520
-22.621422
-22.498362
-22.390923
-22.300220
-22.226616
-22.169912
-22.129814
-22.105324
-22.095114
-22.097456
-22.110630
-22.132265
-22.160583
-22.193190
-22.228003
-22.262953
-22.296791
-22.327557
-22.354229
-22.376110
-22.392607
-22.403376
-22.408344
-22.407688
-22.402336
-22.392727
-22.380037
-22.365110
-22.349186
-22.333326
-22.318611
-22.306060
-22.296926
-22.292109
-22.292660
-22.298773
-22.311390
-22.331085
-22.357798
-22.392385
-22.434772
-22.485184
-22.543600
-22.609772
-22.683733
-22.765121
-22.853546
-22.948359
-23.049430
-23.156294
-23.267912
-23.383827
-23.503382
-23.625498
-23.749447
-23.874655
-23.999949
-24.124388
-24.247515
-24.368122
-24.484959
-24.597176
-24.704410
-24.805374
-24.899239
-24.984913
-25.062216
-25.129877
-25.187408
-25.234732
-25.271082
-25.296090
-25.310024
-25.312832
-25.304800
-25.286573
-25.258604
-25.221855
-25.177180
-25.125978
-25.069380
-25.008892
-24.945807
-24.881350
-24.817383
-24.754635
-24.694464
-24.637796
-24.586096
-24.539894
-24.499762
-24.465970
-24.438934
-24.418852
-24.405571
-24.398950
-24.398928
-24.404902
-24.416231
-24.433000
-24.453960
-24.478851
-24.506758
-24.537370
-24.569593
-24.603153
-24.637241
-24.671152
-24.704063
-24.735850
-24.765379
-24.792711
-24.816954
-24.837664
-24.854786
-24.867617
-24.876354
-24.880310
-24.879337
-24.873570
-24.863392
-24.848240
-24.828178
-24.803766
-24.774817
-24.741777
-24.704567
-24.663603
-24.619085
-24.571390
-24.520952
-24.467766
-24.411808
-24.353579
-24.293730
-24.232105
-24.168905
-24.104803
-24.039667
-23.973507
-23.906876
-23.840097
-23.772976
-23.706102
-23.639662
-23.573586
-23.508286
-23.443491
-23.379545
-23.316640
-23.254333
-23.193275
-23.132800
-23.073238
-23.014070
-22.955605
-22.897398
-22.839136
-22.780878
-22.722336
-22.663622
-22.604422
-22.544909
-22.485308
-22.425953
-22.366898
-22.309010
-22.253067
-22.199749
-22.150492
-22.106497
-22.069235
-22.039522
-22.019756
-22.011385
-22.015860
-22.034674
-22.069105
-22.120487
-22.189224
-22.275593
-22.380135
-22.502462
-22.641233
-22.795494
-22.963514
-23.143187
-23.331654
-23.526520
-23.724869
-23.923386
-24.118948
-24.308926
-24.489954
-24.659641
-24.815510
-24.955803
-25.079145
-25.184355
-25.271059
-25.339031
-25.388750
-25.421220
-25.437420
-25.438383
-25.426504
-25.403374
-25.370615
-25.330390
-25.284640
-25.234934
-25.182730
-25.129720
-25.076956
-25.025421
-24.975620
-24.928398
-24.883541
-24.841095
-24.801445
-24.764082
-24.728981
-24.695816
-24.664616
-24.634794
-24.606348
-24.579515
-24.553816
-24.530151
-24.508535
-24.489162
-24.473196
-24.460558
-24.452036
-24.448067
-24.449068
-24.455692
-24.467823
-24.486060
-24.510092
-24.539484
-24.574180
-24.612959
-24.655283
-24.700047
-24.746265
-24.792640
-24.837755
-24.880737
-24.920614
-24.956175
-24.986732
-25.011780
-25.031332
-25.045076
-25.053478
-25.057045
-25.057020
-25.054240
-25.050259
-25.046698
-25.045263
-25.047165
-25.054749
-25.069094
-25.091534
-25.123425
-25.165495
-25.218410
-25.282112
-25.356573
-25.441460
-25.535501
-25.637703
-25.746640
-25.860662
-25.977348
-26.095606
-26.213099
-26.327580
-26.437572
-26.541020
-26.636545
-26.723160
-26.799528
-26.864996
-26.918890
-26.960989
-26.991488
-27.010008
-27.017094
-27.013120
-26.998573
-26.974077
-26.940685
-26.898693
-26.848722
-26.792110
-26.729513
-26.662222
-26.590899
-26.516811
-26.440855
-26.363747
-26.286806
-26.211313
-26.137712
-26.066975
-25.999910
-25.937067
-25.878927
-25.825966
-25.778156
-25.735670
-25.698458
-25.666523
-25.639688
-25.617437
-25.600246
-25.587265
-25.578629
-25.574137
-25.573812
-25.577637
-25.586016
-25.598503
-25.615486
-25.636889
-25.663088
-25.693613
-25.728394
-25.767410
-25.809645
-25.854496
-25.901413
-25.949604
-25.997875
-26.045128
-26.089941
-26.131247
-26.167599
-26.197376
-26.219675
-26.233608
-26.237617
-26.231207
-26.214140
-26.185732
-26.146053
-26.095505
-26.034584
-25.963907
-25.884748
-25.798838
-25.707300
-25.611767
-25.514550
-25.417223
-25.321566
-25.229912
-25.143795
-25.064455
-24.993260
-24.931515
-24.879610
-24.837513
-24.805370
-24.782343
-24.767480
-24.759521
-24.757008
-24.757492
-24.758888
-24.759140
-24.755573
-24.745771
-24.727787
-24.699038
-24.657738
-24.603327
-24.534260
-24.449398
-24.349646
-24.235120
-24.107050
-23.967102
-23.817745
-23.661438
-23.501300
-23.340183
-23.182217
-23.031158
-22.890650
-22.764067
-22.654572
-22.565693
-22.499565
-22.458770
-22.444653
-22.457787
-22.498730
-22.566904
-22.661325
-22.780432
-22.921710
-23.082497
-23.259787
-23.449951
-23.649164
-23.854067
-24.060856
-24.265705
-24.465353
-24.656855
-24.837502
-25.005053
-25.157892
-25.295177
-25.415972
-25.520086
-25.608164
-25.681010
-25.739962
-25.786330
-25.821905
-25.848484
-25.867943
-25.881575
-25.891628
-25.898985
-25.904884
-25.910172
-25.915424
-25.920752
-25.925990
-25.931185
-25.935127
-25.937424
-25.937721
-25.934755
-25.928291
-25.917353
-25.902048
-25.881567
-25.856033
-25.825947
-25.791786
-25.754076
-25.713493
-25.671232
-25.627810
-25.584942
-25.543480
-25.504381
-25.468262
-25.436474
-25.409313
-25.387201
-25.370518
-25.359365
-25.353365
-25.352854
-25.356985
-25.365211
-25.376764
-25.391480
-25.407799
-25.425417
-25.442842
-25.459364
-25.473892
-25.485920
-25.494085
-25.497590
-25.496023
-25.488255
-25.473726
-25.452068
-25.423233
-25.386562
-25.342093
-25.289722
-25.229605
-25.162392
-25.088634
-25.008842
-24.923477
-24.833857
-24.740965
-24.645473
-24.548454
-24.451664
-24.355844
-24.261955
-24.171360
-24.084967
-24.003662
-23.928540
-23.859985
-23.798223
-23.744186
-23.697504
-23.658447
-23.626740
-23.602007
-23.583735
-23.571848
-23.565351
-23.563488
-23.565836
-23.571665
-23.580845
-23.592730
-23.606884
-23.623436
-23.641975
-23.663023
-23.686426
-23.712673
-23.742163
-23.775150
-23.812094
-23.853243
-23.899170
-23.949955
-24.005957
-24.067057
-24.133123
-24.204570
-24.280306
-24.360390
-24.444084
-24.530977
-24.620030
-24.710920
-24.802023
-24.892838
-24.982183
-25.069294
-25.152897
-25.231936
-25.305105
-25.371560
-25.430582
-25.481087
-25.522203
-25.553596
-25.574837
-25.585730
-25.586056
-25.576365
-25.556492
-25.527410
-25.489748
-25.444647
-25.392680
-25.335829
-25.274862
-25.211098
-25.145731
-25.080645
-25.016960
-24.955460
-24.897793
-24.845440
-24.798859
-24.759410
-24.728020
-24.705053
-24.691774
-24.689062
-24.696682
-24.715390
-24.746246
-24.789050
-24.843480
-24.910131
-24.988432
-25.078226
-25.178984
-25.289213
-25.408289
-25.535444
-25.668480
-25.805656
-25.945148
-26.084929
-26.222599
-26.355932
-26.482933
-26.600540
-26.706926
-26.800512
-26.878860
-26.940905
-26.985330
-27.011051
-27.017693
-27.004814
-26.973190
-26.922428
-26.854013
-26.768312
-26.666822
-26.551027
-26.421938
-26.281511
-26.131222
-25.972275
-25.806950
-25.636318
-25.461977
-25.285349
-25.108349
-24.931597
-24.756817
-24.585750
-24.419333
-24.258562
-24.105135
-23.960281
-23.825040
-23.700615
-23.588226
-23.488823
-23.403807
-23.333990
-23.280083
-23.242977
-23.223670
-23.222350
-23.239748
-23.275808
-23.330622
-23.403727
-23.495062
-23.603737
-23.728506
-23.868040
-24.021198
-24.185856
-24.360249
-24.541681
-24.728344
-24.917370
-25.106005
-25.292055
-25.472202
-25.644215
-25.805992
-25.954826
-26.088404
-26.205147
-26.303072
-26.381336
-26.438757
-26.474918
-26.489350
-26.482254
-26.454718
-26.407013
-26.341492
-26.258785
-26.161552
-26.052118
-25.932535
-25.805243
-25.673254
-25.539156
-25.405348
-25.274174
-25.147774
-25.028149
-24.916840
-24.815650
-24.725050
-24.646082
-24.578934
-24.524078
-24.480950
-24.449675
-24.429850
-24.420496
-24.420727
-24.429792
-24.446117
-24.469130
-24.497290
-24.529263
-24.563791
-24.599321
-24.635088
-24.669340
-24.700684
-24.728575
-24.751650
-24.769203
-24.780834
-24.786427
-24.785006
-24.777172
-24.763472
-24.744638
-24.721102
-24.693968
-24.664710
-24.634220
-24.604046
-24.575304
-24.548744
-24.525425
-24.506660
-24.492660
-24.483915
-24.480734
-24.482733
-24.490253
-24.502556
-24.519085
-24.539131
-24.561754
-24.586292
-24.611760
-24.637050
-24.661171
-24.683706
-24.703516
-24.719458
-24.731283
-24.738150
-24.739779
-24.735893
-24.726006
-24.710140
-24.688364
-24.661205
-24.628810
-24.591742
-24.550577
-24.506077
-24.458600
-24.408989
-24.358332
-24.307080
-24.255623
