mouse_id,genotype,session_id,seg_id,model,nll,aic,bic
485,NL3,19,485__MOUSE PRL__19__NL3__0.7,q-learning with stickiness,61.6996744910913,131.399348982183,141.398587663504
485,NL3,19,485__MOUSE PRL__19__NL3__0.7,q-learning dual-alpha with stickiness,60.5081785285515,131.016357057103,143.515405408754
485,NL3,19,485__MOUSE PRL__19__NL3__0.7,hmm,60.4126717949255,140.825343589851,165.823440293154
485,NL3,20,485__MOUSE PRL__20__NL3__0.7,random,62.361022198642,126.722044397284,129.221854067614
485,NL3,20,485__MOUSE PRL__20__NL3__0.7,wsls,58.9666959329963,121.933391865993,126.933011206653
485,NL3,20,485__MOUSE PRL__20__NL3__0.7,q-learning,58.7102524916231,121.420504983246,126.420124323907
485,NL3,20,485__MOUSE PRL__20__NL3__0.7,assymetric q-learning,58.3152550355377,122.630510071075,130.129939082066
485,NL3,20,485__MOUSE PRL__20__NL3__0.7,q-learning with stickiness,55.6637996241375,119.327599248275,129.326837929596
485,NL3,20,485__MOUSE PRL__20__NL3__0.7,q-learning dual-alpha with stickiness,55.6576251992095,121.315250398419,133.81429875007
485,NL3,20,485__MOUSE PRL__20__NL3__0.7,hmm,60.2176111642486,140.435222328497,165.4333190318
494,NL3,18,494__MOUSE PRL__18__NL3__0.7,random,61.289922893707,124.579845787414,127.079655457744
494,NL3,18,494__MOUSE PRL__18__NL3__0.7,wsls,58.745255989563,121.490511979126,126.490131319787
494,NL3,18,494__MOUSE PRL__18__NL3__0.7,q-learning,62.383283853747,128.766567707494,133.766187048155
494,NL3,18,494__MOUSE PRL__18__NL3__0.7,assymetric q-learning,61.8041861089589,129.608372217918,137.107801228909
494,NL3,18,494__MOUSE PRL__18__NL3__0.7,q-learning with stickiness,58.7737837196852,125.54756743937,135.546806120691
494,NL3,18,494__MOUSE PRL__18__NL3__0.7,q-learning dual-alpha with stickiness,58.5162972448115,127.032594489623,139.531642841274
494,NL3,18,494__MOUSE PRL__18__NL3__0.7,hmm,57.5903264588992,135.180652917798,160.178749621101
494,NL3,19,494__MOUSE PRL__19__NL3__0.7,random,62.361022198642,126.722044397284,129.221854067614
494,NL3,19,494__MOUSE PRL__19__NL3__0.7,wsls,59.8761687952721,123.752337590544,128.751956931205
494,NL3,19,494__MOUSE PRL__19__NL3__0.7,q-learning,59.7048979885752,123.40979597715,128.409415317811
494,NL3,19,494__MOUSE PRL__19__NL3__0.7,assymetric q-learning,58.00812700076,122.01625400152,129.515683012511
494,NL3,19,494__MOUSE PRL__19__NL3__0.7,q-learning with stickiness,59.7014106033042,127.402821206608,137.40205988793
494,NL3,19,494__MOUSE PRL__19__NL3__0.7,q-learning dual-alpha with stickiness,57.3231595720915,124.646319144183,137.145367495834
494,NL3,19,494__MOUSE PRL__19__NL3__0.7,hmm,60.9134811550795,141.826962310159,166.825059013462
494,NL3,20,494__MOUSE PRL__20__NL3__0.7,random,62.3832462502151,126.76649250043,129.26630217076
494,NL3,20,494__MOUSE PRL__20__NL3__0.7,wsls,59.3172770165426,122.634554033085,127.634173373746
494,NL3,20,494__MOUSE PRL__20__NL3__0.7,q-learning,57.4089937193256,118.817987438651,123.817606779312
494,NL3,20,494__MOUSE PRL__20__NL3__0.7,assymetric q-learning,57.3530920108698,120.70618402174,128.20561303273
494,NL3,20,494__MOUSE PRL__20__NL3__0.7,q-learning with stickiness,56.7534313140908,121.506862628182,131.506101309503
494,NL3,20,494__MOUSE PRL__20__NL3__0.7,q-learning dual-alpha with stickiness,56.6316609789361,123.263321957872,135.762370309523
494,NL3,20,494__MOUSE PRL__20__NL3__0.7,hmm,61.2351016910947,142.470203382189,167.468300085492
495,WT,18,495__MOUSE PRL__18__WT__0.7,random,62.0272209872465,126.054441974493,128.554251644823
495,WT,18,495__MOUSE PRL__18__WT__0.7,wsls,59.373374341928,122.746748683856,127.746368024517
495,WT,18,495__MOUSE PRL__18__WT__0.7,q-learning,59.797518129467,123.595036258934,128.594655599595
495,WT,18,495__MOUSE PRL__18__WT__0.7,assymetric q-learning,59.7420413507861,125.484082701572,132.983511712563
495,WT,18,495__MOUSE PRL__18__WT__0.7,q-learning with stickiness,58.0857886789537,124.171577357908,134.170816039229
495,WT,18,495__MOUSE PRL__18__WT__0.7,q-learning dual-alpha with stickiness,58.0577450166927,126.115490033385,138.614538385037
495,WT,18,495__MOUSE PRL__18__WT__0.7,hmm,57.168396335917,134.336792671834,159.334889375137
495,WT,19,495__MOUSE PRL__19__WT__0.7,random,62.361022198642,126.722044397284,129.221854067614
495,WT,19,495__MOUSE PRL__19__WT__0.7,wsls,54.9371748788591,113.874349757718,118.873969098379
495,WT,19,495__MOUSE PRL__19__WT__0.7,q-learning,57.9542320810626,119.908464162125,124.908083502786
495,WT,19,495__MOUSE PRL__19__WT__0.7,assymetric q-learning,57.7189577488381,121.437915497676,128.937344508667
495,WT,19,495__MOUSE PRL__19__WT__0.7,q-learning with stickiness,55.2512108580581,118.502421716116,128.501660397437
495,WT,19,495__MOUSE PRL__19__WT__0.7,q-learning dual-alpha with stickiness,55.0633060878048,120.12661217561,132.625660527261
495,WT,19,495__MOUSE PRL__19__WT__0.7,hmm,56.8522783966586,133.704556793317,158.70265349662
495,WT,20,495__MOUSE PRL__20__WT__0.7,random,62.361022198642,126.722044397284,129.221854067614
495,WT,20,495__MOUSE PRL__20__WT__0.7,wsls,53.6812952843832,111.362590568766,116.362209909427
495,WT,20,495__MOUSE PRL__20__WT__0.7,q-learning,55.9385699651327,115.877139930265,120.876759270926
495,WT,20,495__MOUSE PRL__20__WT__0.7,assymetric q-learning,55.6267428762006,117.253485752401,124.752914763392
495,WT,20,495__MOUSE PRL__20__WT__0.7,q-learning with stickiness,54.8457735796849,117.69154715937,127.690785840691
495,WT,20,495__MOUSE PRL__20__WT__0.7,q-learning dual-alpha with stickiness,54.6042524648965,119.208504929793,131.707553281444
495,WT,20,495__MOUSE PRL__20__WT__0.7,hmm,58.4480495272644,136.896099054529,161.894195757831
496,NL3,18,496__MOUSE PRL__18__NL3__0.7,random,62.0272209872465,126.054441974493,128.554251644823
496,NL3,18,496__MOUSE PRL__18__NL3__0.7,wsls,61.6545151204764,127.309030240953,132.308649581613
496,NL3,18,496__MOUSE PRL__18__NL3__0.7,q-learning,62.1939277967823,128.387855593565,133.387474934225
496,NL3,18,496__MOUSE PRL__18__NL3__0.7,assymetric q-learning,61.2047018113969,128.409403622794,135.908832633785
496,NL3,18,496__MOUSE PRL__18__NL3__0.7,q-learning with stickiness,61.5780810615733,131.156162123147,141.155400804468
496,NL3,18,496__MOUSE PRL__18__NL3__0.7,q-learning dual-alpha with stickiness,60.8362900628715,131.672580125743,144.171628477394
496,NL3,18,496__MOUSE PRL__18__NL3__0.7,hmm,60.5725655576852,141.14513111537,166.143227818673
496,NL3,19,496__MOUSE PRL__19__NL3__0.7,random,61.8265418935791,125.653083787158,128.152893457488
496,NL3,19,496__MOUSE PRL__19__NL3__0.7,wsls,61.8815315332808,127.763063066562,132.762682407222
496,NL3,19,496__MOUSE PRL__19__NL3__0.7,q-learning,62.3832580140124,128.766516028025,133.766135368685
496,NL3,19,496__MOUSE PRL__19__NL3__0.7,assymetric q-learning,62.3832486462011,130.766497292402,138.265926303393
496,NL3,19,496__MOUSE PRL__19__NL3__0.7,q-learning with stickiness,61.9376920562441,131.875384112488,141.874622793809
496,NL3,19,496__MOUSE PRL__19__NL3__0.7,q-learning dual-alpha with stickiness,61.93382172306,133.86764344612,146.366691797771
496,NL3,19,496__MOUSE PRL__19__NL3__0.7,hmm,61.042074241785,142.08414848357,167.082245186873
496,NL3,20,496__MOUSE PRL__20__NL3__0.7,random,62.1830978380636,126.366195676127,128.866005346458
496,NL3,20,496__MOUSE PRL__20__NL3__0.7,wsls,61.5019836154962,127.003967230992,132.003586571653
496,NL3,20,496__MOUSE PRL__20__NL3__0.7,q-learning,58.443729775855,120.88745955171,125.88707889237
496,NL3,20,496__MOUSE PRL__20__NL3__0.7,assymetric q-learning,57.8314721755654,121.662944351131,129.162373362121
496,NL3,20,496__MOUSE PRL__20__NL3__0.7,q-learning with stickiness,58.2229720640914,124.445944128183,134.445182809504
496,NL3,20,496__MOUSE PRL__20__NL3__0.7,q-learning dual-alpha with stickiness,57.6117467678531,125.223493535706,137.722541887357
496,NL3,20,496__MOUSE PRL__20__NL3__0.7,hmm,59.4559862192309,138.911972438462,163.910069141764
497,WT,18,497__MOUSE PRL__18__WT__0.7,random,62.1830978380636,126.366195676127,128.866005346458
497,WT,18,497__MOUSE PRL__18__WT__0.7,wsls,57.9591458610341,119.918291722068,124.917911062729
497,WT,18,497__MOUSE PRL__18__WT__0.7,q-learning,59.0630302018887,122.126060403777,127.125679744438
497,WT,18,497__MOUSE PRL__18__WT__0.7,assymetric q-learning,58.7061343872843,123.412268774569,130.911697785559
497,WT,18,497__MOUSE PRL__18__WT__0.7,q-learning with stickiness,57.7117178714463,123.423435742893,133.422674424214
497,WT,18,497__MOUSE PRL__18__WT__0.7,q-learning dual-alpha with stickiness,57.3332330147537,124.666466029507,137.165514381159
497,WT,18,497__MOUSE PRL__18__WT__0.7,hmm,59.4385624695524,138.877124939105,163.875221642407
497,WT,19,497__MOUSE PRL__19__WT__0.7,random,61.289922893707,124.579845787414,127.079655457744
497,WT,19,497__MOUSE PRL__19__WT__0.7,wsls,58.8079229522281,121.615845904456,126.615465245117
497,WT,19,497__MOUSE PRL__19__WT__0.7,q-learning,61.7866237465081,127.573247493016,132.572866833677
497,WT,19,497__MOUSE PRL__19__WT__0.7,assymetric q-learning,61.7866237465081,129.573247493016,137.072676504007
497,WT,19,497__MOUSE PRL__19__WT__0.7,q-learning with stickiness,58.2776172055799,124.55523441116,134.554473092481
497,WT,19,497__MOUSE PRL__19__WT__0.7,q-learning dual-alpha with stickiness,58.2768537243884,126.553707448777,139.052755800428
497,WT,19,497__MOUSE PRL__19__WT__0.7,hmm,57.8531980712388,135.706396142478,160.70449284578
497,WT,20,497__MOUSE PRL__20__WT__0.7,random,62.3832462502151,126.76649250043,129.26630217076
497,WT,20,497__MOUSE PRL__20__WT__0.7,wsls,62.2350180541975,128.470036108395,133.469655449056
497,WT,20,497__MOUSE PRL__20__WT__0.7,q-learning,61.9359774326096,127.871954865219,132.87157420588
497,WT,20,497__MOUSE PRL__20__WT__0.7,assymetric q-learning,61.7052859490251,129.41057189805,136.910000909041
497,WT,20,497__MOUSE PRL__20__WT__0.7,q-learning with stickiness,61.6136071251359,131.227214250272,141.226452931593
497,WT,20,497__MOUSE PRL__20__WT__0.7,q-learning dual-alpha with stickiness,61.4741484609566,132.948296921913,145.447345273565
497,WT,20,497__MOUSE PRL__20__WT__0.7,hmm,61.5518477661794,143.103695532359,168.101792235661
498,NL3,18,498__MOUSE PRL__18__NL3__0.7,random,62.3832462502151,126.76649250043,129.26630217076
498,NL3,18,498__MOUSE PRL__18__NL3__0.7,wsls,47.1923530789918,98.3847061579836,103.384325498644
498,NL3,18,498__MOUSE PRL__18__NL3__0.7,q-learning,54.0268708962339,112.053741792468,117.053361133128
498,NL3,18,498__MOUSE PRL__18__NL3__0.7,assymetric q-learning,54.0147191983809,114.029438396762,121.528867407753
498,NL3,18,498__MOUSE PRL__18__NL3__0.7,q-learning with stickiness,50.8739005532089,109.747801106418,119.747039787739
498,NL3,18,498__MOUSE PRL__18__NL3__0.7,q-learning dual-alpha with stickiness,50.8717465513318,111.743493102664,124.242541454315
498,NL3,18,498__MOUSE PRL__18__NL3__0.7,hmm,54.4438445945695,128.887689189139,153.885785892442
498,NL3,19,498__MOUSE PRL__19__NL3__0.7,random,62.0272209872465,126.054441974493,128.554251644823
498,NL3,19,498__MOUSE PRL__19__NL3__0.7,wsls,56.0943372339202,116.18867446784,121.188293808501
498,NL3,19,498__MOUSE PRL__19__NL3__0.7,q-learning,58.9064875924629,121.812975184926,126.812594525586
498,NL3,19,498__MOUSE PRL__19__NL3__0.7,assymetric q-learning,58.7852508346251,123.57050166925,131.069930680241
498,NL3,19,498__MOUSE PRL__19__NL3__0.7,q-learning with stickiness,56.7596047357395,121.519209471479,131.5184481528
498,NL3,19,498__MOUSE PRL__19__NL3__0.7,q-learning dual-alpha with stickiness,56.6592571813871,123.318514362774,135.817562714426
498,NL3,19,498__MOUSE PRL__19__NL3__0.7,hmm,57.8735010575142,135.747002115028,160.745098818331
498,NL3,20,498__MOUSE PRL__20__NL3__0.7,random,62.361022198642,126.722044397284,129.221854067614
498,NL3,20,498__MOUSE PRL__20__NL3__0.7,wsls,47.8744896949474,99.7489793898949,104.748598730555
498,NL3,20,498__MOUSE PRL__20__NL3__0.7,q-learning,50.3375214849848,104.67504296997,109.67466231063
498,NL3,20,498__MOUSE PRL__20__NL3__0.7,assymetric q-learning,49.118713129813,104.237426259626,111.736855270617
498,NL3,20,498__MOUSE PRL__20__NL3__0.7,q-learning with stickiness,46.4538077127116,100.907615425423,110.906854106744
498,NL3,20,498__MOUSE PRL__20__NL3__0.7,q-learning dual-alpha with stickiness,45.7612783452633,101.522556690527,114.021605042178
498,NL3,20,498__MOUSE PRL__20__NL3__0.7,hmm,50.4329086509975,120.865817301995,145.863914005298
499,NL3,18,499__MOUSE PRL__18__NL3__0.7,random,62.0272209872465,126.054441974493,128.554251644823
499,NL3,18,499__MOUSE PRL__18__NL3__0.7,wsls,56.1144115914062,116.228823182813,121.228442523473
499,NL3,18,499__MOUSE PRL__18__NL3__0.7,q-learning,54.137574149282,112.275148298564,117.274767639225
499,NL3,18,499__MOUSE PRL__18__NL3__0.7,assymetric q-learning,54.1372920934821,114.274584186964,121.774013197955
499,NL3,18,499__MOUSE PRL__18__NL3__0.7,q-learning with stickiness,53.6326228092997,115.265245618599,125.26448429992
499,NL3,18,499__MOUSE PRL__18__NL3__0.7,q-learning dual-alpha with stickiness,53.6221958562294,117.244391712459,129.74344006411
499,NL3,18,499__MOUSE PRL__18__NL3__0.7,hmm,60.0640187410322,140.128037482064,165.126134185367
499,NL3,19,499__MOUSE PRL__19__NL3__0.7,random,62.3832462502151,126.76649250043,129.26630217076
499,NL3,19,499__MOUSE PRL__19__NL3__0.7,wsls,53.0603915543097,110.120783108619,115.12040244928
499,NL3,19,499__MOUSE PRL__19__NL3__0.7,q-learning,54.923353005568,113.846706011136,118.846325351797
499,NL3,19,499__MOUSE PRL__19__NL3__0.7,assymetric q-learning,54.3237374916455,114.647474983291,122.146903994282
499,NL3,19,499__MOUSE PRL__19__NL3__0.7,q-learning with stickiness,53.0266452744318,114.053290548864,124.052529230185
499,NL3,19,499__MOUSE PRL__19__NL3__0.7,q-learning dual-alpha with stickiness,52.3592906480705,114.718581296141,127.217629647792
499,NL3,19,499__MOUSE PRL__19__NL3__0.7,hmm,59.53748872946,139.07497745892,164.073074162223
499,NL3,20,499__MOUSE PRL__20__NL3__0.7,random,61.289922893707,124.579845787414,127.079655457744
499,NL3,20,499__MOUSE PRL__20__NL3__0.7,wsls,56.8459096807506,117.691819361501,122.691438702162
499,NL3,20,499__MOUSE PRL__20__NL3__0.7,q-learning,55.88349344826,115.76698689652,120.76660623718
499,NL3,20,499__MOUSE PRL__20__NL3__0.7,assymetric q-learning,55.4887486274101,116.97749725482,124.476926265811
499,NL3,20,499__MOUSE PRL__20__NL3__0.7,q-learning with stickiness,54.8943725236493,117.788745047298,127.78798372862
499,NL3,20,499__MOUSE PRL__20__NL3__0.7,q-learning dual-alpha with stickiness,54.2360436435935,118.472087287187,130.971135638838
499,NL3,20,499__MOUSE PRL__20__NL3__0.7,hmm,58.8289035343927,137.657807068785,162.655903772088
511,NL3,18,511__MOUSE PRL__18__NL3__0.7,random,62.361022198642,126.722044397284,129.221854067614
511,NL3,18,511__MOUSE PRL__18__NL3__0.7,wsls,58.7969821746325,121.593964349265,126.593583689926
511,NL3,18,511__MOUSE PRL__18__NL3__0.7,q-learning,58.9946931859392,121.989386371878,126.989005712539
511,NL3,18,511__MOUSE PRL__18__NL3__0.7,assymetric q-learning,58.7223284735756,123.444656947151,130.944085958142
511,NL3,18,511__MOUSE PRL__18__NL3__0.7,q-learning with stickiness,58.5808554770164,125.161710954033,135.160949635354
511,NL3,18,511__MOUSE PRL__18__NL3__0.7,q-learning dual-alpha with stickiness,58.2187916879185,126.437583375837,138.936631727488
511,NL3,18,511__MOUSE PRL__18__NL3__0.7,hmm,60.3736546797084,140.747309359417,165.745406062719
511,NL3,19,511__MOUSE PRL__19__NL3__0.7,random,62.3832462502151,126.76649250043,129.26630217076
511,NL3,19,511__MOUSE PRL__19__NL3__0.7,wsls,54.7360968923407,113.472193784681,118.471813125342
511,NL3,19,511__MOUSE PRL__19__NL3__0.7,q-learning,55.2749525180998,114.5499050362,119.54952437686
511,NL3,19,511__MOUSE PRL__19__NL3__0.7,assymetric q-learning,55.2749525181003,116.549905036201,124.049334047191
511,NL3,19,511__MOUSE PRL__19__NL3__0.7,q-learning with stickiness,54.8418355286911,117.683671057382,127.682909738703
511,NL3,19,511__MOUSE PRL__19__NL3__0.7,q-learning dual-alpha with stickiness,54.8418355289827,119.683671057965,132.182719409617
511,NL3,19,511__MOUSE PRL__19__NL3__0.7,hmm,59.1856072466188,138.371214493238,163.36931119654
511,NL3,20,511__MOUSE PRL__20__NL3__0.7,random,62.1830978380636,126.366195676127,128.866005346458
511,NL3,20,511__MOUSE PRL__20__NL3__0.7,wsls,60.2994035877484,124.598807175497,129.598426516157
511,NL3,20,511__MOUSE PRL__20__NL3__0.7,q-learning,61.6695069241859,127.339013848372,132.338633189032
511,NL3,20,511__MOUSE PRL__20__NL3__0.7,assymetric q-learning,61.6695069241861,129.339013848372,136.838442859363
511,NL3,20,511__MOUSE PRL__20__NL3__0.7,q-learning with stickiness,60.2233258784379,128.446651756876,138.445890438197
511,NL3,20,511__MOUSE PRL__20__NL3__0.7,q-learning dual-alpha with stickiness,60.2233258788195,130.446651757639,142.94570010929
511,NL3,20,511__MOUSE PRL__20__NL3__0.7,hmm,60.170098389351,140.340196778702,165.338293482005
512,WT,18,512__MOUSE PRL__18__WT__0.7,random,62.3832462502151,126.76649250043,129.26630217076
512,WT,18,512__MOUSE PRL__18__WT__0.7,wsls,55.9378683184229,115.875736636846,120.875355977506
512,WT,18,512__MOUSE PRL__18__WT__0.7,q-learning,52.403372578349,108.806745156698,113.806364497359
512,WT,18,512__MOUSE PRL__18__WT__0.7,assymetric q-learning,52.1681788205706,110.336357641141,117.835786652132
512,WT,18,512__MOUSE PRL__18__WT__0.7,q-learning with stickiness,52.3383506469268,112.676701293854,122.675939975175
512,WT,18,512__MOUSE PRL__18__WT__0.7,q-learning dual-alpha with stickiness,52.1153338267408,114.230667653482,126.729716005133
512,WT,18,512__MOUSE PRL__18__WT__0.7,hmm,57.3253741268233,134.650748253647,159.648844956949
512,WT,19,512__MOUSE PRL__19__WT__0.7,random,62.1830978380636,126.366195676127,128.866005346458
512,WT,19,512__MOUSE PRL__19__WT__0.7,wsls,53.8302653351437,111.660530670287,116.660150010948
512,WT,19,512__MOUSE PRL__19__WT__0.7,q-learning,56.4626624424272,116.925324884855,121.924944225515
512,WT,19,512__MOUSE PRL__19__WT__0.7,assymetric q-learning,56.4626624424273,118.925324884855,126.424753895845
512,WT,19,512__MOUSE PRL__19__WT__0.7,q-learning with stickiness,53.9068813209506,115.813762641901,125.813001323222
