mouse_id,genotype,session_id,seg_id,random,wsls,q-learning,assymetric q-learning,q-learning with stickiness,q-learning dual-alpha with stickiness,hmm
482,WT,18,482__MOUSE PRL__18__WT__0.7,125.653083787158,110.22598347021,113.604677130114,114.303138131595,112.884253694909,113.970281945746,131.442233925197
482,WT,19,482__MOUSE PRL__19__WT__0.7,125.653083787158,107.467777045936,107.556447162953,108.531648657519,107.618852279341,109.013008529325,127.063734147229
482,WT,20,482__MOUSE PRL__20__WT__0.7,126.722044397284,117.294728361037,111.980562989237,113.3929088982,115.142833694446,116.642166918676,136.208277616712
483,NL3,18,483__MOUSE PRL__18__NL3__0.7,126.76649250043,119.215948423069,125.461106537322,126.40482919895,124.745752805075,126.211511480128,137.349334531874
483,NL3,19,483__MOUSE PRL__19__NL3__0.7,124.579845787414,124.994081968404,123.881296976647,124.833571365535,125.798922033718,127.053377688513,138.797380098627
483,NL3,20,483__MOUSE PRL__20__NL3__0.7,124.579845787414,121.517235785251,128.765111967193,130.677129013974,124.02916272182,126.029147980209,135.172603913313
484,NL3,18,484__MOUSE PRL__18__NL3__0.7,124.579845787414,124.63483049287,128.766529506305,129.57333724005,128.625922033864,129.882047777264,138.132877692532
484,NL3,19,484__MOUSE PRL__19__NL3__0.7,121.333835622852,112.111351067591,121.44175368893,121.099438501144,113.926285921167,114.966631030838,125.388609252527
484,NL3,20,484__MOUSE PRL__20__NL3__0.7,126.722044397284,121.102394605402,121.972036142805,120.354695455575,123.278118703287,122.03839842002,136.712789908287
485,NL3,18,485__MOUSE PRL__18__NL3__0.7,126.054441974493,125.229427505798,120.2522892476,121.864533053246,121.941495752486,123.543790405259,135.442394314385
485,NL3,19,485__MOUSE PRL__19__NL3__0.7,124.579845787414,128.48266240251,128.748854986271,127.589650945055,131.399348982183,131.016357057103,140.825343589851
485,NL3,20,485__MOUSE PRL__20__NL3__0.7,126.722044397284,121.933391865993,121.420504983246,122.630510071075,119.327599248275,121.315250398419,140.435222328497
494,NL3,18,494__MOUSE PRL__18__NL3__0.7,124.579845787414,121.490511979126,128.766567707494,129.608372217918,125.54756743937,127.032594489623,135.180652917798
494,NL3,19,494__MOUSE PRL__19__NL3__0.7,126.722044397284,123.752337590544,123.40979597715,122.01625400152,127.402821206608,124.646319144183,141.826962310159
494,NL3,20,494__MOUSE PRL__20__NL3__0.7,126.76649250043,122.634554033085,118.817987438651,120.70618402174,121.506862628182,123.263321957872,142.470203382189
495,WT,18,495__MOUSE PRL__18__WT__0.7,126.054441974493,122.746748683856,123.595036258934,125.484082701572,124.171577357908,126.115490033385,134.336792671834
495,WT,19,495__MOUSE PRL__19__WT__0.7,126.722044397284,113.874349757718,119.908464162125,121.437915497676,118.502421716116,120.12661217561,133.704556793317
495,WT,20,495__MOUSE PRL__20__WT__0.7,126.722044397284,111.362590568766,115.877139930265,117.253485752401,117.69154715937,119.208504929793,136.896099054529
496,NL3,18,496__MOUSE PRL__18__NL3__0.7,126.054441974493,127.309030240953,128.387855593565,128.409403622794,131.156162123147,131.672580125743,141.14513111537
496,NL3,19,496__MOUSE PRL__19__NL3__0.7,125.653083787158,127.763063066562,128.766516028025,130.766497292402,131.875384112488,133.86764344612,142.08414848357
496,NL3,20,496__MOUSE PRL__20__NL3__0.7,126.366195676127,127.003967230992,120.88745955171,121.662944351131,124.445944128183,125.223493535706,138.911972438462
497,WT,18,497__MOUSE PRL__18__WT__0.7,126.366195676127,119.918291722068,122.126060403777,123.412268774569,123.423435742893,124.666466029507,138.877124939105
497,WT,19,497__MOUSE PRL__19__WT__0.7,124.579845787414,121.615845904456,127.573247493016,129.573247493016,124.55523441116,126.553707448777,135.706396142478
497,WT,20,497__MOUSE PRL__20__WT__0.7,126.76649250043,128.470036108395,127.871954865219,129.41057189805,131.227214250272,132.948296921913,143.103695532359
498,NL3,18,498__MOUSE PRL__18__NL3__0.7,126.76649250043,98.3847061579836,112.053741792468,114.029438396762,109.747801106418,111.743493102664,128.887689189139
498,NL3,19,498__MOUSE PRL__19__NL3__0.7,126.054441974493,116.18867446784,121.812975184926,123.57050166925,121.519209471479,123.318514362774,135.747002115028
498,NL3,20,498__MOUSE PRL__20__NL3__0.7,126.722044397284,99.7489793898949,104.67504296997,104.237426259626,100.907615425423,101.522556690527,120.865817301995
499,NL3,18,499__MOUSE PRL__18__NL3__0.7,126.054441974493,116.228823182813,112.275148298564,114.274584186964,115.265245618599,117.244391712459,140.128037482064
499,NL3,19,499__MOUSE PRL__19__NL3__0.7,126.76649250043,110.120783108619,113.846706011136,114.647474983291,114.053290548864,114.718581296141,139.07497745892
499,NL3,20,499__MOUSE PRL__20__NL3__0.7,124.579845787414,117.691819361501,115.76698689652,116.97749725482,117.788745047298,118.472087287187,137.657807068785
511,NL3,18,511__MOUSE PRL__18__NL3__0.7,126.722044397284,121.593964349265,121.989386371878,123.444656947151,125.161710954033,126.437583375837,140.747309359417
511,NL3,19,511__MOUSE PRL__19__NL3__0.7,126.76649250043,113.472193784681,114.5499050362,116.549905036201,117.683671057382,119.683671057965,138.371214493238
511,NL3,20,511__MOUSE PRL__20__NL3__0.7,126.366195676127,124.598807175497,127.339013848372,129.339013848372,128.446651756876,130.446651757639,140.340196778702
512,WT,18,512__MOUSE PRL__18__WT__0.7,126.76649250043,115.875736636846,108.806745156698,110.336357641141,112.676701293854,114.230667653482,134.650748253647
512,WT,19,512__MOUSE PRL__19__WT__0.7,126.366195676127,111.660530670287,116.925324884855,118.925324884855,115.813762641901,117.813762641962,135.980589503069
512,WT,20,512__MOUSE PRL__20__WT__0.7,124.579845787414,118.390146448061,119.821512877333,120.506505687888,122.942871455237,123.855121379167,138.775354996294
513,WT,18,513__MOUSE PRL__18__WT__0.7,126.76649250043,107.916864485711,121.395180048268,121.757868356316,113.768861800266,115.284889430338,127.51693602829
513,WT,19,513__MOUSE PRL__19__WT__0.7,126.588656148696,105.993820918246,102.209545081201,103.762385092841,105.05369760888,106.726346241575,133.505723994989
513,WT,20,513__MOUSE PRL__20__WT__0.7,126.588656148696,107.996719706569,108.630770348021,110.505653133613,110.143897340048,112.090406036498,129.556805961138
522,NL3,18,522__MOUSE PRL__18__NL3__0.7,123.142100061306,127.344830483055,128.189374793341,123.672733765103,130.155984076301,127.508984102303,139.000812292874
522,NL3,19,522__MOUSE PRL__19__NL3__0.7,126.588656148696,127.624776261349,122.972858820714,124.613893417833,126.432847067896,128.013313509656,143.025184648344
522,NL3,20,522__MOUSE PRL__20__NL3__0.7,125.161717723094,127.852039355102,128.561280745425,129.756683573453,131.452312835945,132.899809219914,139.409129098791
