mouse_id,genotype,session_id,seg_id,random,wsls,q-learning,assymetric q-learning,q-learning with stickiness,q-learning dual-alpha with stickiness,hmm
482,WT,18,482__MOUSE PRL__18__WT__0.7,61.8265418935791,53.1129917351048,54.8023385650572,54.1515690657975,52.4421268474546,51.9851409728728,55.7211169625986
482,WT,19,482__MOUSE PRL__19__WT__0.7,61.8265418935791,51.7338885229678,51.7782235814765,51.2658243287597,49.8094261396706,49.5065042646625,53.5318670736145
482,WT,20,482__MOUSE PRL__20__WT__0.7,62.361022198642,56.6473641805186,53.9902814946185,53.6964544491002,53.5714168472228,53.3210834593382,58.1041388083562
483,NL3,18,483__MOUSE PRL__18__NL3__0.7,62.3832462502151,57.6079742115344,60.7305532686609,60.202414599475,58.3728764025375,58.1057557400642,58.6746672659368
483,NL3,19,483__MOUSE PRL__19__NL3__0.7,61.289922893707,60.497040984202,59.9406484883237,59.4167856827677,58.899461016859,58.5266888442567,59.3986900493136
483,NL3,20,483__MOUSE PRL__20__NL3__0.7,61.289922893707,58.7586178926255,62.3825559835967,62.3385645069871,58.0145813609098,58.0145739901043,57.5863019566563
484,NL3,18,484__MOUSE PRL__18__NL3__0.7,61.289922893707,60.3174152464348,62.3832647531527,61.7866686200251,60.3129610169321,59.9410238886321,59.0664388462658
484,NL3,19,484__MOUSE PRL__19__NL3__0.7,59.666917811426,54.0556755337956,58.7208768444652,57.5497192505721,52.9631429605834,52.4833155154188,52.6943046262635
484,NL3,20,484__MOUSE PRL__20__NL3__0.7,62.361022198642,58.5511973027012,58.9860180714025,57.1773477277874,57.6390593516435,56.01919921001,58.3563949541434
485,NL3,18,485__MOUSE PRL__18__NL3__0.7,62.0272209872465,60.614713752899,58.1261446238001,57.9322665266231,56.9707478762432,56.7718952026297,57.7211971571924
485,NL3,19,485__MOUSE PRL__19__NL3__0.7,61.289922893707,62.2413312012548,62.3744274931355,60.7948254725277,61.6996744910913,60.5081785285515,60.4126717949255
485,NL3,20,485__MOUSE PRL__20__NL3__0.7,62.361022198642,58.9666959329963,58.7102524916231,58.3152550355377,55.6637996241375,55.6576251992095,60.2176111642486
494,NL3,18,494__MOUSE PRL__18__NL3__0.7,61.289922893707,58.745255989563,62.383283853747,61.8041861089589,58.7737837196852,58.5162972448115,57.5903264588992
494,NL3,19,494__MOUSE PRL__19__NL3__0.7,62.361022198642,59.8761687952721,59.7048979885752,58.00812700076,59.7014106033042,57.3231595720915,60.9134811550795
494,NL3,20,494__MOUSE PRL__20__NL3__0.7,62.3832462502151,59.3172770165426,57.4089937193256,57.3530920108698,56.7534313140908,56.6316609789361,61.2351016910947
495,WT,18,495__MOUSE PRL__18__WT__0.7,62.0272209872465,59.373374341928,59.797518129467,59.7420413507861,58.0857886789537,58.0577450166927,57.168396335917
495,WT,19,495__MOUSE PRL__19__WT__0.7,62.361022198642,54.9371748788591,57.9542320810626,57.7189577488381,55.2512108580581,55.0633060878048,56.8522783966586
495,WT,20,495__MOUSE PRL__20__WT__0.7,62.361022198642,53.6812952843832,55.9385699651327,55.6267428762006,54.8457735796849,54.6042524648965,58.4480495272644
496,NL3,18,496__MOUSE PRL__18__NL3__0.7,62.0272209872465,61.6545151204764,62.1939277967823,61.2047018113969,61.5780810615733,60.8362900628715,60.5725655576852
496,NL3,19,496__MOUSE PRL__19__NL3__0.7,61.8265418935791,61.8815315332808,62.3832580140124,62.3832486462011,61.9376920562441,61.93382172306,61.042074241785
496,NL3,20,496__MOUSE PRL__20__NL3__0.7,62.1830978380636,61.5019836154962,58.443729775855,57.8314721755654,58.2229720640914,57.6117467678531,59.4559862192309
497,WT,18,497__MOUSE PRL__18__WT__0.7,62.1830978380636,57.9591458610341,59.0630302018887,58.7061343872843,57.7117178714463,57.3332330147537,59.4385624695524
497,WT,19,497__MOUSE PRL__19__WT__0.7,61.289922893707,58.8079229522281,61.7866237465081,61.7866237465081,58.2776172055799,58.2768537243884,57.8531980712388
497,WT,20,497__MOUSE PRL__20__WT__0.7,62.3832462502151,62.2350180541975,61.9359774326096,61.7052859490251,61.6136071251359,61.4741484609566,61.5518477661794
498,NL3,18,498__MOUSE PRL__18__NL3__0.7,62.3832462502151,47.1923530789918,54.0268708962339,54.0147191983809,50.8739005532089,50.8717465513318,54.4438445945695
498,NL3,19,498__MOUSE PRL__19__NL3__0.7,62.0272209872465,56.0943372339202,58.9064875924629,58.7852508346251,56.7596047357395,56.6592571813871,57.8735010575142
498,NL3,20,498__MOUSE PRL__20__NL3__0.7,62.361022198642,47.8744896949474,50.3375214849848,49.118713129813,46.4538077127116,45.7612783452633,50.4329086509975
499,NL3,18,499__MOUSE PRL__18__NL3__0.7,62.0272209872465,56.1144115914062,54.137574149282,54.1372920934821,53.6326228092997,53.6221958562294,60.0640187410322
499,NL3,19,499__MOUSE PRL__19__NL3__0.7,62.3832462502151,53.0603915543097,54.923353005568,54.3237374916455,53.0266452744318,52.3592906480705,59.53748872946
499,NL3,20,499__MOUSE PRL__20__NL3__0.7,61.289922893707,56.8459096807506,55.88349344826,55.4887486274101,54.8943725236493,54.2360436435935,58.8289035343927
511,NL3,18,511__MOUSE PRL__18__NL3__0.7,62.361022198642,58.7969821746325,58.9946931859392,58.7223284735756,58.5808554770164,58.2187916879185,60.3736546797084
511,NL3,19,511__MOUSE PRL__19__NL3__0.7,62.3832462502151,54.7360968923407,55.2749525180998,55.2749525181003,54.8418355286911,54.8418355289827,59.1856072466188
511,NL3,20,511__MOUSE PRL__20__NL3__0.7,62.1830978380636,60.2994035877484,61.6695069241859,61.6695069241861,60.2233258784379,60.2233258788195,60.170098389351
512,WT,18,512__MOUSE PRL__18__WT__0.7,62.3832462502151,55.9378683184229,52.403372578349,52.1681788205706,52.3383506469268,52.1153338267408,57.3253741268233
512,WT,19,512__MOUSE PRL__19__WT__0.7,62.1830978380636,53.8302653351437,56.4626624424272,56.4626624424273,53.9068813209506,53.9068813209812,57.9902947515343
512,WT,20,512__MOUSE PRL__20__WT__0.7,61.289922893707,57.1950732240304,57.9107564386663,57.2532528439442,57.4714357276185,56.9275606895836,59.3876774981469
513,WT,18,513__MOUSE PRL__18__WT__0.7,62.3832462502151,51.9584322428555,58.6975900241341,57.8789341781582,52.8844309001331,52.6424447151692,53.758468014145
