mouse_id,genotype,session_id,seg_id,random,wsls,q-learning,assymetric q-learning,q-learning with stickiness,q-learning dual-alpha with stickiness,hmm
494,NL3,18,494__MOUSE PRL__18__NL3__0.7,127.079655457744,126.490131319787,133.766187048155,137.107801228909,135.546806120691,139.531642841274,160.178749621101
494,NL3,19,494__MOUSE PRL__19__NL3__0.7,129.221854067614,128.751956931205,128.409415317811,129.515683012511,137.40205988793,137.145367495834,166.825059013462
494,NL3,20,494__MOUSE PRL__20__NL3__0.7,129.26630217076,127.634173373746,123.817606779312,128.20561303273,131.506101309503,135.762370309523,167.468300085492
495,WT,18,495__MOUSE PRL__18__WT__0.7,128.554251644823,127.746368024517,128.594655599595,132.983511712563,134.170816039229,138.614538385037,159.334889375137
495,WT,19,495__MOUSE PRL__19__WT__0.7,129.221854067614,118.873969098379,124.908083502786,128.937344508667,128.501660397437,132.625660527261,158.70265349662
495,WT,20,495__MOUSE PRL__20__WT__0.7,129.221854067614,116.362209909427,120.876759270926,124.752914763392,127.690785840691,131.707553281444,161.894195757831
496,NL3,18,496__MOUSE PRL__18__NL3__0.7,128.554251644823,132.308649581613,133.387474934225,135.908832633785,141.155400804468,144.171628477394,166.143227818673
496,NL3,19,496__MOUSE PRL__19__NL3__0.7,128.152893457488,132.762682407222,133.766135368685,138.265926303393,141.874622793809,146.366691797771,167.082245186873
496,NL3,20,496__MOUSE PRL__20__NL3__0.7,128.866005346458,132.003586571653,125.88707889237,129.162373362121,134.445182809504,137.722541887357,163.910069141764
497,WT,18,497__MOUSE PRL__18__WT__0.7,128.866005346458,124.917911062729,127.125679744438,130.911697785559,133.422674424214,137.165514381159,163.875221642407
497,WT,19,497__MOUSE PRL__19__WT__0.7,127.079655457744,126.615465245117,132.572866833677,137.072676504007,134.554473092481,139.052755800428,160.70449284578
497,WT,20,497__MOUSE PRL__20__WT__0.7,129.26630217076,133.469655449056,132.87157420588,136.910000909041,141.226452931593,145.447345273565,168.101792235661
498,NL3,18,498__MOUSE PRL__18__NL3__0.7,129.26630217076,103.384325498644,117.053361133128,121.528867407753,119.747039787739,124.242541454315,153.885785892442
498,NL3,19,498__MOUSE PRL__19__NL3__0.7,128.554251644823,121.188293808501,126.812594525586,131.069930680241,131.5184481528,135.817562714426,160.745098818331
498,NL3,20,498__MOUSE PRL__20__NL3__0.7,129.221854067614,104.748598730555,109.67466231063,111.736855270617,110.906854106744,114.021605042178,145.863914005298
499,NL3,18,499__MOUSE PRL__18__NL3__0.7,128.554251644823,121.228442523473,117.274767639225,121.774013197955,125.26448429992,129.74344006411,165.126134185367
499,NL3,19,499__MOUSE PRL__19__NL3__0.7,129.26630217076,115.12040244928,118.846325351797,122.146903994282,124.052529230185,127.217629647792,164.073074162223
499,NL3,20,499__MOUSE PRL__20__NL3__0.7,127.079655457744,122.691438702162,120.76660623718,124.476926265811,127.78798372862,130.971135638838,162.655903772088
511,NL3,18,511__MOUSE PRL__18__NL3__0.7,129.221854067614,126.593583689926,126.989005712539,130.944085958142,135.160949635354,138.936631727488,165.745406062719
511,NL3,19,511__MOUSE PRL__19__NL3__0.7,129.26630217076,118.471813125342,119.54952437686,124.049334047191,127.682909738703,132.182719409617,163.36931119654
511,NL3,20,511__MOUSE PRL__20__NL3__0.7,128.866005346458,129.598426516157,132.338633189032,136.838442859363,138.445890438197,142.94570010929,165.338293482005
512,WT,18,512__MOUSE PRL__18__WT__0.7,129.26630217076,120.875355977506,113.806364497359,117.835786652132,122.675939975175,126.729716005133,159.648844956949
512,WT,19,512__MOUSE PRL__19__WT__0.7,128.866005346458,116.660150010948,121.924944225515,126.424753895845,125.813001323222,130.312810993614,160.978686206371
512,WT,20,512__MOUSE PRL__20__WT__0.7,127.079655457744,123.389765788721,124.821132217993,128.005934698879,132.942110136558,136.354169730818,163.773451699596
513,WT,18,513__MOUSE PRL__18__WT__0.7,129.26630217076,112.916483826372,126.394799388929,129.257297367307,123.768100481587,127.78393778199,152.515032731593
513,WT,19,513__MOUSE PRL__19__WT__0.7,129.088465819026,110.993440258907,107.209164421861,111.261814103831,115.052936290201,119.225394593226,158.503820698291
513,WT,20,513__MOUSE PRL__20__WT__0.7,129.088465819026,112.99633904723,113.630389688681,118.005082144604,120.143136021369,124.589454388149,154.55490266444
522,NL3,18,522__MOUSE PRL__18__NL3__0.7,125.641909731636,132.344449823715,133.188994134002,131.172162776094,140.155222757623,140.008032453954,163.998908996177
522,NL3,19,522__MOUSE PRL__19__NL3__0.7,129.088465819026,132.62439560201,127.972478161374,132.113322428824,136.432085749217,140.512361861307,168.023281351647
522,NL3,20,522__MOUSE PRL__20__NL3__0.7,127.661527393424,132.851658695762,133.560900086085,137.256112584444,141.451551517266,145.398857571566,164.407225802094
523,NL3,18,523__MOUSE PRL__18__NL3__0.7,129.221854067614,118.17328110425,116.781592161462,121.28140183179,123.93418730983,128.433996980161,159.798277635577
523,NL3,19,523__MOUSE PRL__19__NL3__0.7,128.554251644823,120.945497300757,119.682606050214,124.181168470644,126.873707557809,131.373322258507,159.473994877324
523,NL3,20,523__MOUSE PRL__20__NL3__0.7,127.661527393424,123.714257473586,119.598558972547,122.557766589604,127.985077533629,131.202135617945,161.070787351842
524,WT,18,524__MOUSE PRL__18__WT__0.7,128.152893457488,119.376934693393,127.91173585217,132.401256839007,128.095753035652,132.595319663767,156.553587801854
524,WT,19,524__MOUSE PRL__19__WT__0.7,129.221854067614,130.066111436749,131.617153601971,132.631604719835,138.567633931074,140.433498532546,165.835321773635
524,WT,20,524__MOUSE PRL__20__WT__0.7,125.641909731636,128.735222519174,127.097347978776,130.921622273176,134.016928823554,137.336230496396,161.732189544208
525,WT,18,525__MOUSE PRL__18__WT__0.7,126.40668195722,114.347899204178,118.639260395496,118.948905877823,124.638699637904,125.7321472465,156.234559946053
525,WT,19,525__MOUSE PRL__19__WT__0.7,128.554251644823,96.0512078338492,117.01360322404,121.328034943879,112.587435016862,116.98863769561,144.359217743519
525,WT,20,525__MOUSE PRL__20__WT__0.7,128.554251644823,117.555926125513,124.010269270944,128.510078941273,126.654037016555,131.153846686885,157.097335369885
531,WT,18,531__MOUSE PRL__18__WT__0.7,129.088465819026,125.101520553563,128.282639585959,129.610020751323,132.866112804775,134.97944439415,161.009835309259
531,WT,19,531__MOUSE PRL__19__WT__0.7,128.152893457488,118.17328110425,127.600266206212,131.027001776303,127.678631673157,132.022369120059,157.004955238705
531,WT,20,531__MOUSE PRL__20__WT__0.7,126.40668195722,119.948113531743,126.454306228951,130.954115899282,132.248557395663,136.484675076427,160.240688579871
532,WT,18,532__MOUSE PRL__18__WT__0.7,128.554251644823,111.346592722684,109.322198776944,113.3019485256,114.637662884728,118.749890499592,149.255306417615
532,WT,19,532__MOUSE PRL__19__WT__0.7,129.088465819026,118.17328110425,125.500281841299,129.127435302824,129.975745366523,134.054380855253,160.029674321392
532,WT,20,532__MOUSE PRL__20__WT__0.7,128.866005346458,108.315614148527,126.394730852769,130.894540523098,118.259486279088,122.759295949462,146.632744708632
533,WT,18,533__MOUSE PRL__18__WT__0.7,128.866005346458,130.310223164938,131.31530691657,133.644207594928,139.115401330665,141.294284651974,166.819214536548
533,WT,19,533__MOUSE PRL__19__WT__0.7,129.221854067614,118.740536823611,122.236561861945,126.736371532275,126.670847993247,131.170657663577,160.057901026163
533,WT,20,533__MOUSE PRL__20__WT__0.7,128.866005346458,112.446473568945,115.402276980047,118.50888574051,118.15678913,121.929128570327,153.606339626313
537,NL3,18,537__MOUSE PRL__18__NL3__0.7,129.221854067614,108.413202466699,118.074924057589,120.385669387981,117.886983840044,121.497657237029,147.736764930993
537,NL3,19,537__MOUSE PRL__19__NL3__0.7,129.26630217076,124.633155444985,131.357406157672,133.888610262556,132.37127846912,135.780048838112,159.747940666689
537,NL3,20,537__MOUSE PRL__20__NL3__0.7,128.866005346458,121.114292167358,122.359014678963,126.438069387795,125.312090576001,129.763999784877,158.610947831214
543,NL3,18,543__MOUSE PRL__18__NL3__0.7,129.221854067614,131.269504532207,130.900731375584,134.885882999483,138.589122229645,143.088931900006,166.955453479645
543,NL3,19,543__MOUSE PRL__19__NL3__0.7,129.088465819026,130.626809087658,132.80786603034,136.676531121057,139.34522980577,143.429260866325,165.779154406538
543,NL3,20,543__MOUSE PRL__20__NL3__0.7,128.866005346458,130.709660708156,130.372358789649,132.916823630528,136.629717291459,139.842232451564,164.658193598188
544,WT,18,544__MOUSE PRL__18__WT__0.7,129.26630217076,119.44837781088,119.961109159617,123.751124688356,123.404145348616,127.074601063864,161.868836425142
544,WT,19,544__MOUSE PRL__19__WT__0.7,126.40668195722,129.413639784871,131.61726678672,135.031461337048,137.57894997915,140.653137231116,164.086057068837
544,WT,20,544__MOUSE PRL__20__WT__0.7,127.079655457744,115.051857085176,116.340287731142,116.314197614091,122.068666365049,123.479701674096,156.560743829736
546,WT,18,546__MOUSE PRL__18__WT__0.7,128.554251644823,126.689667934158,127.795338198717,132.294759564944,135.21605436944,139.715370137601,162.572726364689
546,WT,19,546__MOUSE PRL__19__WT__0.7,128.152893457488,119.802342656336,124.821366705236,129.321176375567,130.071730860987,134.571540531624,160.746681234159
546,WT,20,546__MOUSE PRL__20__WT__0.7,129.088465819026,113.7739962625,127.329440147759,131.816790767456,121.119683376513,125.606683146102,150.325942220503
554,WT,18,554__MOUSE PRL__18__WT__0.7,128.866005346458,115.678149376267,119.234323112167,123.734132782497,127.515963377284,132.015773047614,164.735127049576
554,WT,19,554__MOUSE PRL__19__WT__0.7,128.866005346458,115.832725204317,117.627610778392,120.71048194637,123.757399082406,126.987850524719,158.473107864477
554,WT,20,554__MOUSE PRL__20__WT__0.7,129.221854067614,111.439096485827,117.19646430125,121.545498728704,119.42629197925,123.82252539252,152.38533489538
555,NL3,18,555__MOUSE PRL__18__NL3__0.7,129.221854067614,117.088429365591,121.594109145188,126.086562478024,129.432865824483,133.896852467892,163.360758610667
555,NL3,19,555__MOUSE PRL__19__NL3__0.7,128.866005346458,102.800934277496,119.375033240505,123.435904717957,110.174681122377,114.576804718725,144.448256949804
555,NL3,20,555__MOUSE PRL__20__NL3__0.7,128.554251644823,104.163664435568,111.822724393157,116.195787542496,114.318946059303,118.809472106947,151.906259363375
556,WT,18,556__MOUSE PRL__18__WT__0.7,128.866005346458,122.294347701698,121.158944695455,125.010535681328,125.575930359701,129.041834535243,161.979359689741
556,WT,19,556__MOUSE PRL__19__WT__0.7,125.641909731636,125.942387444759,132.512903139552,136.33913640616,134.751300523352,138.804709497465,159.34697730099
556,WT,20,556__MOUSE PRL__20__WT__0.7,128.152893457488,131.223085628193,133.09150554037,136.341040352292,139.606469595638,143.492033737467,164.803832570628
557,NL3,18,557__MOUSE PRL__18__NL3__0.7,127.661527393424,122.294347701698,117.198655342156,119.633503909169,125.022810991086,127.961651301749,159.423982224335
557,NL3,19,557__MOUSE PRL__19__NL3__0.7,129.221854067614,133.137914946902,132.366066905709,136.482304582764,141.010873795515,145.16428144539,167.829199776619
557,NL3,20,557__MOUSE PRL__20__NL3__0.7,127.661527393424,127.634173373746,127.308459625149,131.205041774826,136.16509362781,140.15282104604,165.885237939129
565,WT,18,565__MOUSE PRL__18__WT__0.7,129.221854067614,125.342675818238,124.700338348363,129.15230346953,131.582728442557,135.924342864273,165.103472947658
565,WT,19,565__MOUSE PRL__19__WT__0.7,129.221854067614,133.565963429299,133.053679101856,137.553488772186,141.981161323788,146.480970994264,167.39105584867
565,WT,20,565__MOUSE PRL__20__WT__0.7,128.554251644823,115.433741299868,119.327614217295,123.827423887625,124.236423783559,128.736233453938,156.443332948987
566,NL3,18,566__MOUSE PRL__18__NL3__0.7,129.088465819026,122.379320242565,121.515615563989,125.563680755863,129.28788247182,133.44188963027,162.829652427706
566,NL3,19,566__MOUSE PRL__19__NL3__0.7,129.221854067614,121.580251105432,129.136328092054,133.62915001547,130.48305402707,134.980837692904,158.702673347975
566,NL3,20,566__MOUSE PRL__20__NL3__0.7,129.088465819026,127.16102332768,130.54417637431,134.898371548985,135.449027067491,139.876836677456,163.202092705135
567,NL3,18,567__MOUSE PRL__18__NL3__0.7,128.866005346458,102.692466258212,103.918665425805,108.406474592586,111.676635383337,116.168045853424,154.127409950924
567,NL3,19,567__MOUSE PRL__19__NL3__0.7,129.088465819026,121.114292167358,128.116375628329,132.61618529866,129.693069294518,134.192878971389,158.610936191017
567,NL3,20,567__MOUSE PRL__20__NL3__0.7,129.26630217076,113.417794116515,121.921789354339,126.42159902467,120.773673331826,125.007998159105,155.840171252619
568,WT,18,568__MOUSE PRL__18__WT__0.7,128.554251644823,106.653165551466,113.359587133554,114.403070059041,116.435768267925,118.478257039885,152.117173884742
568,WT,19,568__MOUSE PRL__19__WT__0.7,129.221854067614,124.751132550539,119.98108659525,120.651047561991,124.790793874544,125.812703317114,156.515234565554
568,WT,20,568__MOUSE PRL__20__WT__0.7,123.833645293182,119.622902926284,133.766207239417,138.26601385131,127.46891430164,131.968719110239,152.23116678891
