mouse_id,genotype,session_id,seg_id,random,wsls,q-learning,assymetric q-learning,q-learning with stickiness,q-learning dual-alpha with stickiness,hmm
482,WT,11,482__MOUSE PRL__11__WT__0.8,60.5710500306531,42.3759598474395,44.8271157860189,44.8271157860189,43.2056871892073,43.2056871892075,49.3974221028189
482,WT,12,482__MOUSE PRL__12__WT__0.8,62.1830978380636,51.0547141597212,53.1155699622851,53.1155699622851,52.0398890545329,52.0398890545318,56.4066128077055
482,WT,13,482__MOUSE PRL__13__WT__0.8,62.361022198642,51.1301214263724,57.7735869166029,57.5472404502457,51.6131999150889,51.5841477210315,52.1940682099391
482,WT,14,482__MOUSE PRL__14__WT__0.8,62.1830978380636,48.2234863517607,45.3450311974087,45.3450311974087,44.6740818759328,44.6181661779563,53.5820462343056
482,WT,15,482__MOUSE PRL__15__WT__0.8,62.1830978380636,53.0261188722578,53.2436331445629,53.2436331445628,51.6778903198402,51.6778903198402,55.9991707738575
482,WT,16,482__MOUSE PRL__16__WT__0.8,60.5710500306531,49.3618017441442,53.8160076195633,52.9213415091028,50.401953956752,49.8044741849739,52.8559481811603
483,NL3,11,483__MOUSE PRL__11__NL3__0.8,62.361022198642,54.6289113052848,58.3587561951227,56.4742251595556,54.6374684092384,53.5800304646403,56.0969802489236
483,NL3,12,483__MOUSE PRL__12__NL3__0.8,62.0272209872465,50.6823893034463,54.8687751209947,54.8687751209944,51.5252389343811,51.5252389345418,56.6447234015119
483,NL3,13,483__MOUSE PRL__13__NL3__0.8,62.2943280743479,56.819583209791,57.675106943663,57.6751069436629,56.8095439867338,56.8095439867348,59.1591588910203
483,NL3,14,483__MOUSE PRL__14__NL3__0.8,62.1830978380636,57.2406767822326,56.954127439862,55.9028438795159,53.9233160592231,52.6377596094008,56.1808364049584
483,NL3,15,483__MOUSE PRL__15__NL3__0.8,61.8265418935791,54.9212201489429,56.1345201788902,56.1345201788902,54.5138895947339,54.5138895947338,57.5917814149933
483,NL3,16,483__MOUSE PRL__16__NL3__0.8,61.5808588615471,59.4766141960175,59.977632278049,59.6005231958513,59.0227692960605,58.8888332784578,59.9220312185361
484,NL3,11,484__MOUSE PRL__11__NL3__0.8,62.0272209872465,47.2498477911994,47.5611315786648,47.203665956569,47.2680077998392,46.9745118003099,55.2227610619944
484,NL3,12,484__MOUSE PRL__12__NL3__0.8,60.9534361434451,61.9068785579119,59.7037204285367,59.3039414348009,58.8094625741459,58.4629682403964,60.0559267848465
484,NL3,13,484__MOUSE PRL__13__NL3__0.8,60.1423629896285,51.9584322428555,57.6330032618871,55.7899292688995,52.1164603757108,51.4450018058191,52.6938086537515
484,NL3,14,484__MOUSE PRL__14__NL3__0.8,58.5736268282603,52.5269230415985,55.1681484116785,53.9112134060382,50.5021141343821,50.4911675129816,52.5353008735441
484,NL3,15,484__MOUSE PRL__15__NL3__0.8,62.0272209872465,55.1886576763662,58.3057008360123,57.5048074834992,54.8280342757594,54.4411794509829,56.0382566210057
484,NL3,16,484__MOUSE PRL__16__NL3__0.8,62.2943280743479,57.1673058439885,58.6303886507379,57.9391071824208,56.0203638221624,55.6648417434423,58.1027848153351
485,NL3,11,485__MOUSE PRL__11__NL3__0.8,62.2943280743479,58.496036881692,59.0125258432551,58.326996032608,58.1017783608282,57.6678254027052,57.7418361579565
485,NL3,12,485__MOUSE PRL__12__NL3__0.8,62.2943280743479,57.307354922985,57.312055093649,57.2325549286747,57.0211996266748,56.9708970871525,60.0087241521554
485,NL3,13,485__MOUSE PRL__13__NL3__0.8,62.1830978380636,57.2406767822326,60.0147779579149,59.2627034853612,56.2684809573934,55.0879801170618,57.2863577658603
485,NL3,14,485__MOUSE PRL__14__NL3__0.8,62.361022198642,51.7234271141423,53.0815210774529,52.7133508976419,50.2370859474905,50.0004777596899,53.8689231980109
485,NL3,15,485__MOUSE PRL__15__NL3__0.8,62.1830978380636,55.0174081356919,54.4337307381219,53.4453752371132,54.1855093384861,53.3977484631735,59.4957125720761
485,NL3,16,485__MOUSE PRL__16__NL3__0.8,61.8265418935791,54.7677980805986,59.325262889718,57.8930008874644,53.9163855716774,53.4763265416927,53.3968360528228
494,NL3,11,494__MOUSE PRL__11__NL3__0.8,62.1830978380636,55.5456812059355,58.5707695883663,58.5593694636189,57.5331225818026,57.527938337126,58.851359264572
494,NL3,12,494__MOUSE PRL__12__NL3__0.8,62.1830978380636,58.7984848292686,55.1170784166613,55.0400553071892,54.7597951769522,54.5855599098304,58.1712369135995
494,NL3,13,494__MOUSE PRL__13__NL3__0.8,62.361022198642,60.3174152464347,59.1037189733019,59.0249688152051,57.6087631530229,57.5699090356645,59.4690625455537
494,NL3,14,494__MOUSE PRL__14__NL3__0.8,61.289922893707,62.077678800184,61.587213244853,60.8847291222266,61.3741222052659,60.8547249533176,60.4187710844962
494,NL3,15,494__MOUSE PRL__15__NL3__0.8,62.0272209872465,61.0879461021568,59.6668966124716,58.8535719163265,59.5736990960696,58.8178044194279,59.9969698368223
494,NL3,16,494__MOUSE PRL__16__NL3__0.8,62.361022198642,58.1964821599573,56.7296699849271,56.4354133511722,56.372337694948,56.0041319889794,61.5085972593414
