mouse_id,genotype,session_id,seg_id,random,wsls,q-learning,assymetric q-learning,q-learning with stickiness,q-learning dual-alpha with stickiness,hmm
484,NL3,15,484__MOUSE PRL__15__NL3__0.8,128.554251644823,119.376934693393,125.611021012685,128.509043977989,127.65530723284,131.381407253617,157.074609945314
484,NL3,16,484__MOUSE PRL__16__NL3__0.8,129.088465819026,123.334231028637,126.260396642136,129.377643375832,130.039966325646,133.828731838536,161.203666333973
485,NL3,11,485__MOUSE PRL__11__NL3__0.8,129.088465819026,125.991693104045,127.024671027171,130.153421076207,134.202795402977,137.834699157062,160.481769019216
485,NL3,12,485__MOUSE PRL__12__NL3__0.8,129.088465819026,123.614329186631,123.623729527958,127.96453886834,132.041637934671,136.440842525956,165.015545007613
485,NL3,13,485__MOUSE PRL__13__NL3__0.8,128.866005346458,123.480972905126,129.02917525649,132.024835981713,130.536200596108,132.675008585775,159.570812235023
485,NL3,14,485__MOUSE PRL__14__NL3__0.8,129.221854067614,112.446473568945,115.162661495566,118.926130806275,118.473410576302,122.500003871031,152.735943099324
485,NL3,15,485__MOUSE PRL__15__NL3__0.8,128.866005346458,119.034435612044,117.867080816904,120.390179485217,126.370257358293,129.294545277998,163.989521847455
485,NL3,16,485__MOUSE PRL__16__NL3__0.8,128.152893457488,118.535215501858,127.650145120097,129.28543078592,125.832009824676,129.451701435037,151.791768808948
494,NL3,11,494__MOUSE PRL__11__NL3__0.8,128.866005346458,120.090981752531,126.141158517393,130.618167938229,133.065483844926,137.554925025903,162.700815232447
494,NL3,12,494__MOUSE PRL__12__NL3__0.8,128.866005346458,126.596588999198,119.233776173983,123.579539625369,127.518829035225,131.670168171312,161.340570530502
494,NL3,13,494__MOUSE PRL__13__NL3__0.8,129.221854067614,129.63444983353,127.207057287264,131.549366641401,133.216764987367,137.63886642298,163.93622179441
494,NL3,14,494__MOUSE PRL__14__NL3__0.8,127.079655457744,133.154976941028,132.174045830366,135.268887255444,140.747483091853,144.208498258287,165.835638872295
494,NL3,15,494__MOUSE PRL__15__NL3__0.8,128.554251644823,131.175511544974,128.333412565604,131.206572843644,137.14663687346,140.134657190507,164.992036376947
494,NL3,16,494__MOUSE PRL__16__NL3__0.8,129.221854067614,125.392583660575,122.458959310515,126.370255713335,130.743914071217,134.50731232961,168.015291221985
495,WT,11,495__MOUSE PRL__11__WT__0.8,128.152893457488,119.989722883124,121.834429692464,125.519888555268,125.658840609997,130.087440965884,158.28756754549
495,WT,12,495__MOUSE PRL__12__WT__0.8,128.554251644823,72.1590631032084,83.6768393964804,86.9422361467136,85.1107912073245,83.86658282411,133.876599441597
495,WT,13,495__MOUSE PRL__13__WT__0.8,128.866005346458,95.6022936932738,104.794454454713,109.294264125043,112.1174568641,116.617266534432,151.824510595736
495,WT,14,495__MOUSE PRL__14__WT__0.8,128.866005346458,130.275487399076,132.572866830742,135.356700169108,138.398250295831,141.793418899915,163.673897775813
495,WT,15,495__MOUSE PRL__15__WT__0.8,128.866005346458,109.672593896195,112.930650467218,115.509600157929,116.397707732334,119.892325289566,152.291401141963
495,WT,16,495__MOUSE PRL__16__WT__0.8,128.152893457488,108.703419550652,108.448132804041,112.692364507894,113.637597900574,117.95579400541,151.910447289741
496,NL3,11,496__MOUSE PRL__11__NL3__0.8,129.26630217076,130.433495201962,132.360398196342,136.22315823873,138.429128784449,142.599462772225,165.732965902788
496,NL3,12,496__MOUSE PRL__12__NL3__0.8,129.088465819026,127.884232780635,131.260205627872,135.015635701081,136.262830995196,140.235636634091,164.067854320151
496,NL3,13,496__MOUSE PRL__13__NL3__0.8,129.088465819026,122.194195450004,118.612203522273,122.767360079143,127.29790929392,131.00419211012,165.785831511028
496,NL3,14,496__MOUSE PRL__14__NL3__0.8,129.088465819026,132.62439560201,133.30414189499,134.527722510737,139.743007224735,141.774790901205,165.278279759803
496,NL3,15,496__MOUSE PRL__15__NL3__0.8,125.641909731636,125.702584259886,126.303329281744,130.04779637654,132.605249345869,136.638952574782,162.453056418978
496,NL3,16,496__MOUSE PRL__16__NL3__0.8,129.088465819026,121.102109656989,121.223616932501,125.70833505439,129.562096624123,134.050968674705,166.167303035301
497,WT,11,497__MOUSE PRL__11__WT__0.8,122.788206739492,125.4230555182,115.830993302513,119.993957227172,124.231968110097,128.36204129399,152.123004271624
497,WT,12,497__MOUSE PRL__12__WT__0.8,129.088465819026,124.080143388639,124.275986161476,128.092113818291,133.017773813933,136.698655382665,167.390969026113
497,WT,13,497__MOUSE PRL__13__WT__0.8,129.088465819026,120.544248863367,124.690033950381,128.944348214211,127.600985353922,132.066228962625,157.972041291819
497,WT,14,497__MOUSE PRL__14__WT__0.8,127.661527393424,129.661207055275,132.540870825316,136.136876268755,135.243318803207,138.681212377352,162.831516317458
