mouse_id,genotype,session_id,seg_id,p_right
523,NL3,15,523__MOUSE PRL__15__NL3__0.8,0.577777777777778
523,NL3,16,523__MOUSE PRL__16__NL3__0.8,0.511111111111111
524,WT,11,524__MOUSE PRL__11__WT__0.8,0.611111111111111
524,WT,12,524__MOUSE PRL__12__WT__0.8,0.511111111111111
524,WT,13,524__MOUSE PRL__13__WT__0.8,0.511111111111111
524,WT,14,524__MOUSE PRL__14__WT__0.8,0.533333333333333
524,WT,15,524__MOUSE PRL__15__WT__0.8,0.533333333333333
524,WT,16,524__MOUSE PRL__16__WT__0.8,0.522222222222222
525,WT,11,525__MOUSE PRL__11__WT__0.8,0.5
525,WT,12,525__MOUSE PRL__12__WT__0.8,0.522222222222222
525,WT,13,525__MOUSE PRL__13__WT__0.8,0.522222222222222
525,WT,14,525__MOUSE PRL__14__WT__0.8,0.455555555555556
525,WT,15,525__MOUSE PRL__15__WT__0.8,0.466666666666667
525,WT,16,525__MOUSE PRL__16__WT__0.8,0.466666666666667
531,WT,11,531__MOUSE PRL__11__WT__0.8,0.566666666666667
531,WT,12,531__MOUSE PRL__12__WT__0.8,0.566666666666667
531,WT,13,531__MOUSE PRL__13__WT__0.8,0.388888888888889
531,WT,14,531__MOUSE PRL__14__WT__0.8,0.533333333333333
531,WT,15,531__MOUSE PRL__15__WT__0.8,0.511111111111111
531,WT,16,531__MOUSE PRL__16__WT__0.8,0.555555555555556
532,WT,11,532__MOUSE PRL__11__WT__0.8,0.522222222222222
532,WT,12,532__MOUSE PRL__12__WT__0.8,0.544444444444444
532,WT,13,532__MOUSE PRL__13__WT__0.8,0.511111111111111
532,WT,14,532__MOUSE PRL__14__WT__0.8,0.477777777777778
532,WT,15,532__MOUSE PRL__15__WT__0.8,0.566666666666667
532,WT,16,532__MOUSE PRL__16__WT__0.8,0.5
533,WT,11,533__MOUSE PRL__11__WT__0.8,0.477777777777778
533,WT,12,533__MOUSE PRL__12__WT__0.8,0.488888888888889
533,WT,13,533__MOUSE PRL__13__WT__0.8,0.444444444444444
533,WT,14,533__MOUSE PRL__14__WT__0.8,0.511111111111111
533,WT,15,533__MOUSE PRL__15__WT__0.8,0.511111111111111
533,WT,16,533__MOUSE PRL__16__WT__0.8,0.433333333333333
537,NL3,11,537__MOUSE PRL__11__NL3__0.8,0.533333333333333
537,NL3,12,537__MOUSE PRL__12__NL3__0.8,0.455555555555556
537,NL3,13,537__MOUSE PRL__13__NL3__0.8,0.488888888888889
537,NL3,14,537__MOUSE PRL__14__NL3__0.8,0.488888888888889
537,NL3,15,537__MOUSE PRL__15__NL3__0.8,0.466666666666667
537,NL3,16,537__MOUSE PRL__16__NL3__0.8,0.588888888888889
543,NL3,11,543__MOUSE PRL__11__NL3__0.8,0.466666666666667
543,NL3,12,543__MOUSE PRL__12__NL3__0.8,0.488888888888889
543,NL3,13,543__MOUSE PRL__13__NL3__0.8,0.455555555555556
543,NL3,14,543__MOUSE PRL__14__NL3__0.8,0.433333333333333
543,NL3,15,543__MOUSE PRL__15__NL3__0.8,0.4
543,NL3,16,543__MOUSE PRL__16__NL3__0.8,0.455555555555556
544,WT,11,544__MOUSE PRL__11__WT__0.8,0.522222222222222
544,WT,12,544__MOUSE PRL__12__WT__0.8,0.611111111111111
544,WT,13,544__MOUSE PRL__13__WT__0.8,0.488888888888889
544,WT,14,544__MOUSE PRL__14__WT__0.8,0.477777777777778
544,WT,15,544__MOUSE PRL__15__WT__0.8,0.511111111111111
544,WT,16,544__MOUSE PRL__16__WT__0.8,0.511111111111111
546,WT,11,546__MOUSE PRL__11__WT__0.8,0.511111111111111
546,WT,12,546__MOUSE PRL__12__WT__0.8,0.455555555555556
546,WT,13,546__MOUSE PRL__13__WT__0.8,0.488888888888889
546,WT,14,546__MOUSE PRL__14__WT__0.8,0.488888888888889
546,WT,15,546__MOUSE PRL__15__WT__0.8,0.533333333333333
546,WT,16,546__MOUSE PRL__16__WT__0.8,0.466666666666667
554,WT,11,554__MOUSE PRL__11__WT__0.8,0.522222222222222
554,WT,12,554__MOUSE PRL__12__WT__0.8,0.533333333333333
554,WT,13,554__MOUSE PRL__13__WT__0.8,0.466666666666667
554,WT,14,554__MOUSE PRL__14__WT__0.8,0.511111111111111
554,WT,15,554__MOUSE PRL__15__WT__0.8,0.566666666666667
554,WT,16,554__MOUSE PRL__16__WT__0.8,0.6
555,NL3,11,555__MOUSE PRL__11__NL3__0.8,0.444444444444444
555,NL3,12,555__MOUSE PRL__12__NL3__0.8,0.511111111111111
555,NL3,13,555__MOUSE PRL__13__NL3__0.8,0.466666666666667
555,NL3,14,555__MOUSE PRL__14__NL3__0.8,0.444444444444444
555,NL3,15,555__MOUSE PRL__15__NL3__0.8,0.5
