mouse_id,genotype,session_id,seg_id,model,nll,aic,bic
484,NL3,13,484__MOUSE PRL__13__NL3__0.8,assymetric q-learning,55.7899292688995,117.579858537799,125.07928754879
484,NL3,13,484__MOUSE PRL__13__NL3__0.8,q-learning with stickiness,52.1164603757108,112.232920751422,122.232159432743
484,NL3,13,484__MOUSE PRL__13__NL3__0.8,q-learning dual-alpha with stickiness,51.4450018058191,112.890003611638,125.38905196329
484,NL3,13,484__MOUSE PRL__13__NL3__0.8,hmm,52.6938086537515,125.387617307503,150.385714010806
484,NL3,14,484__MOUSE PRL__14__NL3__0.8,random,58.5736268282603,119.147253656521,121.647063326851
484,NL3,14,484__MOUSE PRL__14__NL3__0.8,wsls,52.5269230415985,109.053846083197,114.053465423858
484,NL3,14,484__MOUSE PRL__14__NL3__0.8,q-learning,55.1681484116785,114.336296823357,119.335916164017
484,NL3,14,484__MOUSE PRL__14__NL3__0.8,assymetric q-learning,53.9112134060382,113.822426812076,121.321855823067
484,NL3,14,484__MOUSE PRL__14__NL3__0.8,q-learning with stickiness,50.5021141343821,109.004228268764,119.003466950085
484,NL3,14,484__MOUSE PRL__14__NL3__0.8,q-learning dual-alpha with stickiness,50.4911675129816,110.982335025963,123.481383377614
484,NL3,14,484__MOUSE PRL__14__NL3__0.8,hmm,52.5353008735441,125.070601747088,150.068698450391
484,NL3,15,484__MOUSE PRL__15__NL3__0.8,random,62.0272209872465,126.054441974493,128.554251644823
484,NL3,15,484__MOUSE PRL__15__NL3__0.8,wsls,55.1886576763662,114.377315352732,119.376934693393
484,NL3,15,484__MOUSE PRL__15__NL3__0.8,q-learning,58.3057008360123,120.611401672025,125.611021012685
484,NL3,15,484__MOUSE PRL__15__NL3__0.8,assymetric q-learning,57.5048074834992,121.009614966998,128.509043977989
484,NL3,15,484__MOUSE PRL__15__NL3__0.8,q-learning with stickiness,54.8280342757594,117.656068551519,127.65530723284
484,NL3,15,484__MOUSE PRL__15__NL3__0.8,q-learning dual-alpha with stickiness,54.4411794509829,118.882358901966,131.381407253617
484,NL3,15,484__MOUSE PRL__15__NL3__0.8,hmm,56.0382566210057,132.076513242011,157.074609945314
484,NL3,16,484__MOUSE PRL__16__NL3__0.8,random,62.2943280743479,126.588656148696,129.088465819026
484,NL3,16,484__MOUSE PRL__16__NL3__0.8,wsls,57.1673058439885,118.334611687977,123.334231028637
484,NL3,16,484__MOUSE PRL__16__NL3__0.8,q-learning,58.6303886507379,121.260777301476,126.260396642136
